Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.016152421797442428,500,-1,0,6232.0,0,11,1216,2.386911369874302e-12,18724528.0,420,82296873.0,1e-14,466,1.7818123631652053e-14
0.0002,0.016152421797442428,500,658,6,8839.0,0,6,1,3.5845597574424635e-12,18724528.0,473,470323799.0,1e-14,511,1.0182996378842088e-13
0.0002,0.016152421797442428,500,721,6,9095.0,0,7,1,3.671977193033434e-12,18724528.0,446,476830319.0,1e-14,483,1.0323869262033924e-13
0.0002,0.016152421797442428,500,570,6,9842.0,0,12,1,4.00153687989763e-12,18724528.0,429,427564817.0,1e-14,461,9.257220222511604e-14
0.0002,0.016152421797442428,500,624,6,9767.0,1,7,1,3.9817844886476325e-12,18724528.0,460,685886316.0,1e-14,491,1.485014767905744e-13
0.0002,0.016152421797442428,500,644,6,8842.0,1,12,1,3.5176022846850563e-12,18724528.0,459,586647815.0,1e-14,500,1.2701531558688208e-13
0.0002,0.016152421797442428,500,-1,0,1.0,0,3,97,3.9643042536445974e-19,18724528.0,-1,38.0,1e-14,-1,8.227392771081082e-21
0.0002,0.016152421797442428,500,-1,6,5542.0,1,7,1,2.166930238003395e-12,18724528.0,420,536198703.0,1e-14,456,1.1609256139276978e-13
0.0002,0.016152421797442428,500,-1,0,6244.0,0,7,1263,2.4504478548281877e-12,18724528.0,480,64738018.0,1e-14,603,1.4016450034403079e-14
0.0002,0.016152421797442428,500,-1,6,57.0,0,12,1,2.3809292644174724e-14,18724528.0,46,51888970.0,1e-14,46,1.2673597719892512e-14
0.0002,0.016152421797442428,500,-1,0,5196.0,0,6,1251,2.065628208904775e-12,18724528.0,498,49606640.0,1e-14,575,1.07403502982532e-14
0.0002,0.016152421797442428,500,574,6,9696.0,0,10,1,3.8463873148875815e-12,18724528.0,425,432990939.0,1e-14,460,9.374701372295288e-14
0.0002,0.016152421797442428,500,554,6,10176.0,0,17,1,4.209751418066005e-12,18724528.0,424,359068475.0,1e-14,456,7.774203619837128e-14
0.0002,0.016152421797442428,500,-1,6,6041.0,0,10,1,2.4906625058699035e-12,18724528.0,455,444113140.0,1e-14,502,9.615508519942429e-14
0.0002,0.016152421797442428,500,-1,0,1389.0,0,6,938,4.962187928142254e-13,18724528.0,-1,16883632.0,1e-14,-1,3.655480838589296e-15
0.0002,0.016152421797442428,500,-1,6,6023.0,1,7,1,2.595664401725067e-12,18724528.0,472,493626778.0,1e-14,516,1.0687529960340122e-13
0.0002,0.016152421797442428,500,-1,0,3167.0,0,5,1098,1.2117775325315515e-12,18724528.0,505,36669396.0,1e-14,-1,7.939303251850254e-15
0.0002,0.016152421797442428,500,-1,0,5313.0,0,5,1321,1.864461926133128e-12,18724528.0,459,65296748.0,1e-14,496,1.413742085448166e-14
0.0002,0.016152421797442428,500,-1,0,959.0,0,4,806,3.1862106116338757e-13,18724528.0,-1,11466957.0,1e-14,-1,2.4827147138973058e-15
0.0002,0.016152421797442428,500,668,0,9754.0,0,14,1417,3.6238634657107846e-12,18724528.0,430,100259161.0,1e-14,468,2.1707144643317223e-14
0.0002,0.016152421797442428,500,-1,6,7012.0,1,6,1,2.5108099951406535e-12,18724528.0,459,1077201777.0,1e-14,505,2.332253187654078e-13
0.0002,0.016152421797442428,500,695,6,8636.0,1,10,1,3.4741429235757146e-12,18724528.0,431,602574764.0,1e-14,478,1.30463664667618e-13
0.0002,0.016152421797442428,500,-1,6,7132.0,1,7,1,2.8372493852716472e-12,18724528.0,472,544896897.0,1e-14,506,1.1797581029900817e-13
0.0002,0.016152421797442428,500,527,6,9309.0,0,10,1,3.832776345194079e-12,18724528.0,386,445429868.0,1e-14,422,9.644017042123162e-14
0.0002,0.016152421797442428,500,565,6,9061.0,0,9,1,3.7162850616140396e-12,18724528.0,421,409531293.0,1e-14,455,8.866775788314972e-14
0.0002,0.016152421797442428,500,-1,0,2232.0,0,4,995,9.23518587034407e-13,18724528.0,486,38476610.0,1e-14,-1,8.330583762360688e-15
0.0002,0.016152421797442428,500,-1,6,5457.0,0,9,1,2.2900772623607403e-12,18724528.0,439,438871913.0,1e-14,477,9.502030538017696e-14
0.0002,0.016152421797442428,500,940,6,6736.0,1,5,1,3.37352102315906e-12,18724528.0,418,932869959.0,1e-14,460,2.0197598834303416e-13
0.0002,0.016152421797442428,500,644,6,3638.0,1,8,1,3.562639309630673e-12,18724528.0,449,572279157.0,1e-14,488,1.239043526142677e-13
