Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0001,0.010189095041515838,1000,-1,0,3915.0,0,0,0,11,1995,7.616222328049526e-14,18724528.0,-1,2615848.0,1e-14,-1,2.831790648085119e-16
0.0001,0.010189095041515838,1000,-1,0,5323.0,0,0,0,7,2144,2.629213220875743e-13,18724528.0,-1,7989387.0,1e-14,-1,8.648924322259102e-16
0.0001,0.010189095041515838,1000,-1,0,9550.0,0,0,0,9,2376,5.440736371041953e-13,18724528.0,-1,13910396.0,1e-14,-1,1.5058722564904629e-15
0.0001,0.010189095041515838,1000,-1,0,10166.0,0,0,0,12,2413,5.641547734265443e-13,18724528.0,-1,14118535.0,1e-14,-1,1.5284043789112536e-15
0.0001,0.010189095041515838,1000,-1,0,10288.0,0,0,0,7,2467,7.926189673300442e-13,18724528.0,1448,22978978.0,1e-14,-1,2.4875931247898854e-15
0.0001,0.010189095041515838,1000,-1,0,12667.0,0,0,0,7,2402,9.634856419437716e-13,18724528.0,1355,21346832.0,1e-14,-1,2.3109048852931897e-15
0.0001,0.010189095041515838,1000,-1,0,13888.0,0,0,0,7,2500,1.5595939455525434e-12,18724528.0,1209,63300891.0,1e-14,-1,6.85264859232094e-15
0.0001,0.010189095041515838,1000,-1,0,14581.0,0,0,0,11,2508,1.1224277481450937e-12,18724528.0,1408,37219967.0,1e-14,-1,4.0292537820483734e-15
0.0001,0.010189095041515838,1000,-1,0,20865.0,1,0,0,14,2512,1.8340832990638865e-12,18724528.0,1108,46249943.0,1e-14,-1,5.00679535133042e-15
0.0001,0.010189095041515838,1000,-1,0,10773.0,0,0,0,6,2320,7.095780918080764e-13,18724528.0,1389,19059899.0,1e-14,-1,2.063332569080731e-15
0.0001,0.010189095041515838,1000,-1,0,8429.0,0,0,0,7,2288,5.486284177645999e-13,18724528.0,1490,19296048.0,1e-14,-1,2.0888969187583363e-15
0.0001,0.010189095041515838,1000,-1,0,13379.0,0,0,0,10,2463,1.0259070700874738e-12,18724528.0,1440,37729977.0,1e-14,-1,4.084465000300732e-15
0.0001,0.010189095041515838,1000,-1,0,15506.0,0,0,0,9,2546,1.3869497282244269e-12,18724528.0,1366,44008832.0,1e-14,-1,4.764183503427918e-15
0.0001,0.010189095041515838,1000,-1,0,18711.0,0,0,0,13,2583,1.6049859777330053e-12,18724528.0,1235,42453254.0,1e-14,-1,4.5957841456377506e-15
0.0001,0.010189095041515838,1000,-1,0,9323.0,0,0,0,8,2263,5.201769739872526e-13,18724528.0,-1,15343137.0,1e-14,-1,1.6609738742040363e-15
0.0001,0.010189095041515838,1000,-1,0,16340.0,0,0,0,11,2440,1.299849162113878e-12,18724528.0,1262,29995902.0,1e-14,-1,3.2472114115375872e-15
0.0001,0.010189095041515838,1000,-1,0,5196.0,0,0,0,11,2103,1.9375486051503794e-13,18724528.0,-1,5680504.0,1e-14,-1,6.149439150749628e-16
0.0001,0.010189095041515838,1000,-1,0,15402.0,0,0,0,5,2619,1.0156381816550435e-12,18724528.0,1589,29749531.0,1e-14,-1,3.2205404775322707e-15
0.0001,0.010189095041515838,1000,-1,0,23340.0,0,0,0,11,2599,1.966483737673501e-12,18724528.0,1221,53249170.0,1e-14,-1,5.764497846369312e-15
0.0001,0.010189095041515838,1000,-1,0,9075.0,0,0,0,7,2273,4.894091276941605e-13,18724528.0,-1,13245619.0,1e-14,-1,1.4339067106459776e-15
0.0001,0.010189095041515838,1000,-1,0,19375.0,0,0,0,7,2568,1.496103101735287e-12,18724528.0,1349,42726516.0,1e-14,-1,4.625366169366846e-15
0.0001,0.010189095041515838,1000,-1,0,15530.0,0,0,0,9,2593,9.332246701635885e-13,18724528.0,1463,24962822.0,1e-14,-1,2.702354490376102e-15
