Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.018739975208964935,500,745,4,10830.0,0,9,745,3.0005932433856196e-12,6241.0,158,106887465.0,2.3142240970004792e-14
0.0002,0.018739975208964935,500,572,4,10283.0,1,10,572,3.32344236515823e-12,6241.0,176,1568834142.0,3.396688073398943e-13
0.0002,0.018739975208964935,500,-1,0,2077.0,0,7,840,4.87987244127243e-13,6241.0,171,25910677.0,5.609929385358337e-15
0.0002,0.018739975208964935,500,535,4,11244.0,0,7,535,3.0048594806128727e-12,6241.0,153,153545488.0,3.32441852106136e-14
0.0002,0.018739975208964935,500,-1,4,7999.0,1,5,499,2.308570275773749e-12,6241.0,139,1076953792.0,2.331716274497146e-13
0.0002,0.018739975208964935,500,-1,4,4470.0,1,5,544,2.4946491630836648e-12,6241.0,196,6015150920.0,1.302342347267624e-12
0.0002,0.018739975208964935,500,-1,4,5428.0,1,15,467,1.6234320289715617e-12,6241.0,143,867448580.0,1.8781158358885663e-13
0.0002,0.018739975208964935,500,-1,4,5157.0,1,12,553,2.1879914625978556e-12,6241.0,140,3620964023.0,7.839761375572336e-13
0.0002,0.018739975208964935,500,-1,4,6845.0,1,10,524,1.7248004977309698e-12,6241.0,134,851768734.0,1.84416734861697e-13
0.0002,0.018739975208964935,500,-1,4,9097.0,1,11,502,2.144070019933003e-12,6241.0,165,493259209.0,1.0679571711567821e-13
0.0002,0.018739975208964935,500,-1,0,8488.0,0,7,1023,2.077019051733678e-12,6241.0,186,88007056.0,1.905443727206653e-14
0.0002,0.018739975208964935,500,-1,4,5695.0,1,12,512,1.7489229565545209e-12,6241.0,171,1359216241.0,2.9428436514577367e-13
0.0002,0.018739975208964935,500,-1,0,2672.0,0,9,841,4.2734790346639e-13,6241.0,179,13306351.0,2.8809625270228292e-15
0.0002,0.018739975208964935,500,-1,0,5777.0,0,8,855,1.3618231391715155e-12,6241.0,120,65246110.0,1.4126457204083195e-14
0.0002,0.018739975208964935,500,-1,4,4850.0,1,3,547,1.7389279500165581e-12,6241.0,196,1818074342.0,3.9363188680681047e-13
0.0002,0.018739975208964935,500,-1,4,8784.0,1,6,512,2.6737887163671963e-12,6241.0,175,796609018.0,1.724740862124e-13
0.0002,0.018739975208964935,500,-1,4,12835.0,1,3,604,2.8902024974987966e-12,6241.0,153,601425333.0,1.3021480097550603e-13
0.0002,0.018739975208964935,500,-1,4,5660.0,1,8,514,2.257985581804549e-12,6241.0,155,3611507859.0,7.819287803115563e-13
0.0002,0.018739975208964935,500,-1,4,5716.0,1,9,538,1.9946447418201773e-12,6241.0,180,2430201166.0,5.261636711952953e-13
