Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.015138130719317513,500,-1,6,35.0,0,8,1,1.805775748813693e-14,18724528.0,43,34823858.0,8.680215478581219e-15
0.0002,0.015138130719317513,500,-1,4,3783.0,1,7,399,2.0549613651646868e-12,18724528.0,307,521628902.0,1.1293804888162531e-13
0.0002,0.015138130719317513,500,-1,4,4365.0,1,11,379,2.366442790795409e-12,18724528.0,290,534802193.0,1.1579020254332925e-13
0.0002,0.015138130719317513,500,-1,4,4896.0,1,5,436,2.659925299952031e-12,18724528.0,336,574871975.0,1.2446572451084493e-13
0.0002,0.015138130719317513,500,410,4,5875.0,0,8,410,3.015499319018744e-12,18724528.0,315,322812787.0,6.989230500464042e-14
0.0002,0.015138130719317513,500,-1,6,2478.0,0,3,1,1.1804412591360702e-12,18724528.0,371,309916404.0,6.710010478708014e-14
0.0002,0.015138130719317513,500,-1,4,4632.0,1,9,442,2.3523031582878442e-12,18724528.0,339,561297620.0,1.21526736347711e-13
0.0002,0.015138130719317513,500,-1,6,6146.0,0,6,1,2.962931854136178e-12,18724528.0,346,329194120.0,7.12739295571158e-14
0.0002,0.015138130719317513,500,-1,6,5995.0,0,5,1,2.91278337523264e-12,18724528.0,323,385433438.0,8.345032319826653e-14
0.0002,0.015138130719317513,500,-1,6,4440.0,0,8,1,2.085816101385856e-12,18724528.0,320,482951252.0,1.0456393788129898e-13
0.0002,0.015138130719317513,500,-1,4,4441.0,1,9,444,2.245810546332735e-12,18724528.0,337,575019984.0,1.244977699891779e-13
0.0002,0.015138130719317513,500,421,4,6184.0,0,9,421,3.004321560466367e-12,18724528.0,303,215173928.0,4.658737946716634e-14
0.0002,0.015138130719317513,500,-1,6,3075.0,0,9,1,1.465131610042027e-12,18724528.0,336,284613365.0,6.162173530931743e-14
0.0002,0.015138130719317513,500,-1,6,6069.0,0,10,1,2.9786012150916164e-12,18724528.0,297,460014823.0,9.959796393000904e-14
0.0002,0.015138130719317513,500,-1,6,6051.0,0,6,1,2.9275631365705914e-12,18724528.0,323,417071789.0,9.030035320632778e-14
0.0002,0.015138130719317513,500,-1,4,4758.0,1,7,417,2.374429342664881e-12,18724528.0,324,521674672.0,1.1294795855970778e-13
0.0002,0.015138130719317513,500,-1,6,5051.0,0,10,1,2.3983521302437396e-12,18724528.0,311,333975942.0,7.230924344541564e-14
0.0002,0.015138130719317513,500,-1,4,5540.0,1,11,422,2.7623033774100884e-12,18724528.0,319,640243491.0,1.3861933341013465e-13
0.0002,0.015138130719317513,500,-1,4,4806.0,1,9,422,2.3804583306203594e-12,18724528.0,315,535792281.0,1.160045668289591e-13
0.0002,0.015138130719317513,500,-1,4,4745.0,1,7,414,2.458193851806208e-12,18724528.0,307,537175041.0,1.1630394866127859e-13
0.0002,0.015138130719317513,500,486,4,6204.0,0,5,486,3.0103162698559063e-12,18724528.0,334,288053932.0,6.236665362679692e-14
0.0002,0.015138130719317513,500,-1,6,4394.0,0,7,1,2.0876720773510994e-12,18724528.0,336,317885472.0,6.882549037801313e-14
0.0002,0.015138130719317513,500,-1,6,2513.0,0,6,1,1.1480613769082926e-12,18724528.0,342,277808765.0,6.014846907642008e-14
0.0002,0.015138130719317513,500,453,4,6402.0,0,9,453,3.0555921288688262e-12,18724528.0,339,259764159.0,5.6241625366909386e-14
0.0002,0.015138130719317513,500,-1,4,4411.0,1,8,404,2.1758172598247944e-12,18724528.0,316,563965839.0,1.2210443334013888e-13
0.0002,0.015138130719317513,500,-1,6,2777.0,0,6,1,1.2636713597120338e-12,18724528.0,323,294567648.0,6.377694046709361e-14
0.0002,0.015138130719317513,500,425,4,6334.0,0,11,425,3.002414168709065e-12,18724528.0,319,348517678.0,7.5457679593978e-14
0.0002,0.015138130719317513,500,387,4,6399.0,0,16,387,3.0114642124210367e-12,18724528.0,294,298495193.0,6.462729455501717e-14
0.0002,0.015138130719317513,500,-1,6,4202.0,0,3,1,2.0070861055738522e-12,18724528.0,371,453661935.0,9.82224980140436e-14
0.0002,0.015138130719317513,500,-1,4,4190.0,1,6,440,2.130123767962318e-12,18724528.0,350,557781724.0,1.2076550852312477e-13
0.0002,0.015138130719317513,500,-1,4,5002.0,1,7,413,2.506107263116384e-12,18724528.0,310,610055971.0,1.3208342330948023e-13
0.0002,0.015138130719317513,500,-1,6,4374.0,0,6,1,2.069380799825348e-12,18724528.0,327,320173844.0,6.932094656881165e-14
0.0002,0.015138130719317513,500,-1,4,4805.0,1,8,419,2.420360231615562e-12,18724528.0,323,499648639.0,1.081790947523447e-13
0.0002,0.015138130719317513,500,406,4,6276.0,0,10,406,3.052373613737234e-12,18724528.0,309,363076667.0,7.860985119536876e-14
0.0002,0.015138130719317513,500,-1,6,1846.0,0,7,1,9.389566935163853e-13,18724528.0,332,389964738.0,8.443139648415076e-14
0.0002,0.015138130719317513,500,-1,4,4798.0,1,6,462,2.5461562382838255e-12,18724528.0,327,575064891.0,1.2450749281884026e-13
0.0002,0.015138130719317513,500,429,4,5979.0,0,7,429,3.0165594436924953e-12,18724528.0,313,252535887.0,5.467662976690391e-14
0.0002,0.015138130719317513,500,459,4,5845.0,1,11,459,3.105439380838965e-12,18724528.0,334,700167434.0,1.5159348644836815e-13
0.0002,0.015138130719317513,500,450,4,5924.0,0,8,450,3.0079532375090765e-12,18724528.0,331,238526614.0,5.164347736142232e-14
0.0002,0.015138130719317513,500,-1,6,5063.0,0,8,1,2.55864081013923e-12,18724528.0,310,469789679.0,1.0171432128771324e-13
0.0002,0.015138130719317513,500,438,4,6056.0,0,7,438,3.0165557842347956e-12,18724528.0,299,182098783.0,3.942626870728584e-14
0.0002,0.015138130719317513,500,384,4,6033.0,0,12,384,3.0353725888554147e-12,18724528.0,296,326248130.0,7.063609227212421e-14
0.0002,0.015138130719317513,500,-1,6,3170.0,0,11,1,1.5374718614482455e-12,18724528.0,334,422557785.0,9.148812804402723e-14
0.0002,0.015138130719317513,500,-1,6,3761.0,0,6,1,1.8817078226894846e-12,18724528.0,309,375821814.0,8.136930725574154e-14
0.0002,0.015138130719317513,500,-1,4,4892.0,1,10,432,2.559059056362567e-12,18724528.0,321,551385496.0,1.193806590491936e-13
0.0002,0.015138130719317513,500,-1,6,2690.0,0,6,1,1.336010936688555e-12,18724528.0,305,222254117.0,4.8120313567073925e-14
0.0002,0.015138130719317513,500,-1,4,4052.0,1,8,467,2.1325887898845707e-12,18724528.0,340,512483207.0,1.1095791138348025e-13
0.0002,0.015138130719317513,500,-1,6,3140.0,0,6,1,1.5903661841908196e-12,18724528.0,296,231248215.0,5.006762874780009e-14
0.0002,0.015138130719317513,500,-1,4,4371.0,1,5,454,2.322943426370335e-12,18724528.0,357,646027449.0,1.398716201005936e-13
