Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.016824696986118316,500,-1,0,1733.0,0,4,1152,5.190531532716919e-13,18724528.0,650,20869049.0,4.51836481268255e-15
0.0002,0.016824696986118316,500,-1,0,3324.0,0,8,1183,9.904960194466773e-13,18724528.0,654,36719704.0,7.950195453837819e-15
0.0002,0.016824696986118316,500,-1,0,4975.0,0,12,1189,1.6545872971279562e-12,18724528.0,524,59621306.0,1.2908628999652981e-14
0.0002,0.016824696986118316,500,-1,0,4.0,0,2,232,1.008288635129595e-18,18724528.0,-1,61.0,1.3207130500945948e-20
0.0002,0.016824696986118316,500,-1,0,3345.0,0,8,1261,1.0160309854240225e-12,18724528.0,684,32323498.0,6.998371415296153e-15
0.0002,0.016824696986118316,500,-1,0,5862.0,0,12,1325,1.6724347117934455e-12,18724528.0,630,48125656.0,1.0419701954682501e-14
0.0002,0.016824696986118316,500,-1,0,3604.0,0,6,1215,1.2031301664341823e-12,18724528.0,608,41768563.0,9.043325612753807e-15
0.0002,0.016824696986118316,500,-1,0,4014.0,0,6,1296,1.2728035528582764e-12,18724528.0,671,39608971.0,8.575751623035797e-15
0.0002,0.016824696986118316,500,-1,0,4677.0,0,6,1358,1.4649557350153498e-12,18724528.0,680,40880498.0,8.85105036114196e-15
0.0002,0.016824696986118316,500,-1,0,70.0,0,6,750,7.720089784223194e-15,18724528.0,-1,195824.0,4.239792005274163e-17
0.0002,0.016824696986118316,500,-1,0,1001.0,0,5,991,2.8526171388850194e-13,18724528.0,-1,9899445.0,2.1433321639661773e-15
0.0002,0.016824696986118316,500,-1,0,4345.0,0,7,1269,1.344692046571337e-12,18724528.0,607,40399495.0,8.746908239955952e-15
0.0002,0.016824696986118316,500,-1,0,1409.0,0,6,1044,4.3470298951704207e-13,18724528.0,-1,17756989.0,3.84457165617806e-15
0.0002,0.016824696986118316,500,-1,0,6914.0,0,9,1394,2.193331223241008e-12,18724528.0,562,56869922.0,1.2312925925124868e-14
0.0002,0.016824696986118316,500,-1,6,34.0,0,6,1,2.0634927217763298e-14,18724528.0,44,42018924.0,1.0408656463376986e-14
0.0002,0.016824696986118316,500,-1,0,3468.0,0,4,1326,1.169382030249733e-12,18724528.0,721,43574842.0,9.434403686100009e-15
0.0002,0.016824696986118316,500,-1,0,1748.0,0,8,1032,5.012251019915962e-13,18724528.0,-1,16828654.0,3.64357753333223e-15
0.0002,0.016824696986118316,500,-1,0,3189.0,0,5,1274,1.1156583304561687e-12,18724528.0,731,42089544.0,9.112821316939453e-15
0.0002,0.016824696986118316,500,-1,0,7599.0,0,14,1341,2.4125348340185054e-12,18724528.0,585,70133461.0,1.5184619211639402e-14
0.0002,0.016824696986118316,500,-1,0,463.0,0,6,846,8.861285540863667e-14,18724528.0,-1,2765687.0,5.98799821865077e-16
0.0002,0.016824696986118316,500,1284,4,9255.0,0,9,1284,3.0000282328163324e-12,18724528.0,532,57227313.0,1.239030477064722e-14
0.0002,0.016824696986118316,500,-1,0,2807.0,0,11,1117,7.463322540345102e-13,18724528.0,609,24489790.0,5.302292663455102e-15
0.0002,0.016824696986118316,500,-1,0,2083.0,0,6,1129,6.116440327609469e-13,18724528.0,682,26909405.0,5.8261643202919235e-15
0.0002,0.016824696986118316,500,-1,0,1200.0,0,4,1114,3.7631670044759934e-13,18724528.0,-1,14785199.0,3.201148404515665e-15
0.0002,0.016824696986118316,500,-1,0,1855.0,0,3,1209,6.082373474137137e-13,18724528.0,772,26674807.0,5.775371428467973e-15
0.0002,0.016824696986118316,500,-1,0,5326.0,0,10,1254,1.6029090806831094e-12,18724528.0,566,43045830.0,9.319867120189084e-15
0.0002,0.016824696986118316,500,-1,0,1743.0,0,5,1072,5.750620501627738e-13,18724528.0,-1,18640321.0,4.035822164369234e-15
0.0002,0.016824696986118316,500,-1,0,150.0,0,5,872,3.185700197176971e-14,18724528.0,-1,1169144.0,2.531317603671795e-16
0.0002,0.016824696986118316,500,-1,0,118.0,0,2,730,3.717793574214081e-14,18724528.0,-1,1458704.0,3.158244932828173e-16
0.0002,0.016824696986118316,500,-1,0,4852.0,0,11,1236,1.5065178030589954e-12,18724528.0,572,40530021.0,8.77516846808328e-15
0.0002,0.016824696986118316,500,-1,0,2574.0,0,2,1201,9.551294126403542e-13,18724528.0,683,35032884.0,7.584981488729529e-15
0.0002,0.016824696986118316,500,-1,0,5255.0,0,7,1244,1.7265771055537244e-12,18724528.0,571,53394671.0,1.1560498163148758e-14
0.0002,0.016824696986118316,500,-1,0,4412.0,0,8,1321,1.4698145244422135e-12,18724528.0,689,42433085.0,9.187201494307078e-15
0.0002,0.016824696986118316,500,-1,0,1261.0,0,8,1007,3.029267595162965e-13,18724528.0,-1,11645561.0,2.5213843259627313e-15
0.0002,0.016824696986118316,500,-1,0,6686.0,0,10,1317,2.250325388089234e-12,18724528.0,570,69163042.0,1.4974513467809925e-14
0.0002,0.016824696986118316,500,-1,0,60.0,0,8,655,2.2424612048305625e-15,18724528.0,-1,58706.0,1.2710455789975948e-17
0.0002,0.016824696986118316,500,-1,0,4248.0,0,6,1208,1.279121154937527e-12,18724528.0,601,41185245.0,8.917031236531662e-15
0.0002,0.016824696986118316,500,-1,0,2635.0,0,12,1051,6.613702714749799e-13,18724528.0,580,21496470.0,4.654207944256878e-15
0.0002,0.016824696986118316,500,-1,0,5199.0,0,8,1216,1.6127123196861988e-12,18724528.0,568,44763809.0,9.691827330859319e-15
0.0002,0.016824696986118316,500,-1,0,5729.0,0,9,1358,2.2508054142379052e-12,18724528.0,550,46292414.0,1.0022786113144543e-14
0.0002,0.016824696986118316,500,-1,0,675.0,0,8,963,1.8833459418408657e-13,18724528.0,-1,4939363.0,1.0694231431564575e-15
0.0002,0.016824696986118316,500,-1,0,3213.0,0,6,1201,1.0933477948893083e-12,18724528.0,639,36650784.0,7.93527356147511e-15
0.0002,0.016824696986118316,500,-1,0,529.0,0,8,1003,1.8223720303557914e-13,18724528.0,-1,6733234.0,1.4578147562525623e-15
0.0002,0.016824696986118316,500,-1,0,2148.0,0,4,1165,6.13808361664284e-13,18724528.0,711,24864624.0,5.383448098769716e-15
0.0002,0.016824696986118316,500,-1,0,6687.0,0,16,1419,2.357090271534925e-12,18724528.0,533,61899248.0,1.3401826987646183e-14
0.0002,0.016824696986118316,500,1211,4,8769.0,0,13,1211,3.000173700914897e-12,18724528.0,567,72694294.0,1.573906602511691e-14
0.0002,0.016824696986118316,500,-1,0,4212.0,0,9,1312,1.500692543102373e-12,18724528.0,607,42333995.0,9.165747485104805e-15
0.0002,0.016824696986118316,500,-1,0,3854.0,0,6,1245,1.3467526042356926e-12,18724528.0,619,38008947.0,8.229329889058003e-15
0.0002,0.016824696986118316,500,-1,0,2164.0,0,7,1092,6.712552069727128e-13,18724528.0,616,25736820.0,5.572287547858292e-15
0.0002,0.016824696986118316,500,-1,0,279.0,0,5,773,3.9726067971533266e-14,18724528.0,-1,1438180.0,3.1138083514508926e-16
0.0002,0.016824696986118316,500,-1,0,5027.0,0,9,1323,1.6923054670790747e-12,18724528.0,652,45766123.0,9.908838671858095e-15
0.0002,0.016824696986118316,500,-1,0,3881.0,0,10,1221,1.2775162415433671e-12,18724528.0,559,51644789.0,1.118163062322652e-14
0.0002,0.016824696986118316,500,-1,0,4420.0,0,4,1288,1.5936197802756601e-12,18724528.0,646,49094388.0,1.0629442445574994e-14
0.0002,0.016824696986118316,500,-1,0,3895.0,0,11,1234,1.393199057125105e-12,18724528.0,568,45036874.0,9.750948725781303e-15
0.0002,0.016824696986118316,500,-1,0,166.0,0,4,735,2.6785445889048593e-14,18724528.0,-1,1035441.0,2.2418367890213075e-16
0.0002,0.016824696986118316,500,-1,0,1320.0,0,6,1031,4.625155927005006e-13,18724528.0,-1,9727349.0,2.1060716011679686e-15
0.0002,0.016824696986118316,500,-1,0,3879.0,0,8,1279,1.3344144046260176e-12,18724528.0,636,44490654.0,9.632686450007098e-15
0.0002,0.016824696986118316,500,-1,0,1847.0,0,8,1034,5.912974988264154e-13,18724528.0,-1,18124049.0,3.924043940139981e-15
0.0002,0.016824696986118316,500,-1,0,1334.0,0,9,1022,3.7784624681027827e-13,18724528.0,-1,11011208.0,2.3840403447386894e-15
0.0002,0.016824696986118316,500,-1,0,8490.0,0,7,1536,2.866334590310396e-12,18724528.0,547,86921129.0,1.881932285233701e-14
0.0002,0.016824696986118316,500,-1,0,1855.0,0,9,1093,6.241882075302612e-13,18724528.0,628,20673540.0,4.476035093385675e-15
0.0002,0.016824696986118316,500,-1,0,85.0,0,4,743,1.034804980754948e-14,18724528.0,-1,430655.0,9.3241258784998e-17
0.0002,0.016824696986118316,500,-1,0,2084.0,0,7,1099,6.882031792443336e-13,18724528.0,592,31679351.0,6.858906931840532e-15
0.0002,0.016824696986118316,500,-1,0,8389.0,0,4,1408,2.8588136480323652e-12,18724528.0,527,94239902.0,2.0403912854268152e-14
0.0002,0.016824696986118316,500,-1,0,4151.0,0,8,1180,1.3950608037403372e-12,18724528.0,524,37281875.0,8.071911285982856e-15
0.0002,0.016824696986118316,500,-1,0,3228.0,0,9,1284,1.2469398847858801e-12,18724528.0,607,40640070.0,8.798995214058663e-15
0.0002,0.016824696986118316,500,-1,0,836.0,0,5,996,2.355536455879146e-13,18724528.0,-1,7939693.0,1.7190255998106074e-15
0.0002,0.016824696986118316,500,-1,0,3596.0,0,10,1178,1.3430368648898951e-12,18724528.0,581,36288577.0,7.856852002174193e-15
0.0002,0.016824696986118316,500,-1,0,212.0,0,5,786,2.982130792138629e-14,18724528.0,-1,1146317.0,2.4818947892545666e-16
0.0002,0.016824696986118316,500,-1,0,2455.0,0,8,1194,1.065465988940152e-12,18724528.0,650,33651649.0,7.285929834672577e-15
0.0002,0.016824696986118316,500,-1,0,4183.0,0,3,1339,1.546779192403466e-12,18724528.0,633,44394085.0,9.611778263362082e-15
0.0002,0.016824696986118316,500,-1,0,3992.0,0,11,1320,1.9829059216305393e-12,18724528.0,633,60668191.0,1.313529042284123e-14
