Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.020934932031195574,500,-1,0,271.0,0,0,0,5,969,7.459826606406164e-15,18724528.0,-1,282255.0,1e-14,-1,6.111112491056555e-17
0.0002,0.020934932031195574,500,-1,0,483.0,0,0,0,7,814,2.5218623807847986e-15,18724528.0,-1,67549.0,1e-14,-1,1.4625056691940947e-17
0.0002,0.020934932031195574,500,-1,0,1107.0,0,0,0,8,1071,4.339004380966905e-14,18724528.0,-1,1527876.0,1e-14,-1,3.3080094625021797e-16
0.0002,0.020934932031195574,500,-1,0,1221.0,0,0,0,9,1075,4.35459546347637e-14,18724528.0,-1,1062882.0,1e-14,-1,2.3012493903453165e-16
0.0002,0.020934932031195574,500,-1,0,1322.0,0,0,0,7,1095,6.610767315245487e-14,18724528.0,-1,2000603.0,1e-14,-1,4.33151227894819e-16
0.0002,0.020934932031195574,500,-1,0,1346.0,0,0,0,7,1195,4.4662324580133984e-14,18724528.0,-1,1485056.0,1e-14,-1,3.2152997365922605e-16
0.0002,0.020934932031195574,500,-1,0,920.0,0,0,0,4,1046,4.159126749360431e-14,18724528.0,-1,1478892.0,1e-14,-1,3.2019540394762223e-16
0.0002,0.020934932031195574,500,-1,0,1405.0,0,0,0,8,1082,5.2712816498568304e-14,18724528.0,-1,1855663.0,1e-14,-1,4.017702197832273e-16
0.0002,0.020934932031195574,500,-1,0,1499.0,0,0,0,8,1045,8.022165329889032e-14,18724528.0,-1,1881362.0,1e-14,-1,4.073343189101749e-16
0.0002,0.020934932031195574,500,-1,0,1419.0,0,0,0,10,1156,9.619502767575537e-14,18724528.0,-1,2533489.0,1e-14,-1,5.48526554847722e-16
0.0002,0.020934932031195574,500,908,0,1748.0,0,0,0,8,1182,1.1982019971361653e-13,18724528.0,-1,3863137.0,1e-14,-1,8.364090901972593e-16
0.0002,0.020934932031195574,500,-1,0,560.0,0,0,0,10,1008,1.0936872183596936e-14,18724528.0,-1,480373.0,1e-14,-1,1.0400571967427718e-16
0.0002,0.020934932031195574,500,741,0,2118.0,0,0,0,8,1066,1.7751064166721075e-13,18724528.0,-1,4488307.0,1e-14,-1,9.717648570050688e-16
0.0002,0.020934932031195574,500,-1,0,772.0,0,0,0,13,988,1.2089858357005229e-14,18724528.0,-1,364725.0,1e-14,-1,7.896673232717229e-17
0.0002,0.020934932031195574,500,766,0,2309.0,0,0,0,9,1208,1.8238343714771279e-13,18724528.0,-1,5148821.0,1e-14,-1,1.1147729651313286e-15
0.0002,0.020934932031195574,500,799,0,2330.0,0,0,0,11,1133,1.6452561612943018e-13,18724528.0,-1,4352710.0,1e-14,-1,9.424067049634827e-16
0.0002,0.020934932031195574,500,-1,0,1111.0,0,0,0,11,1065,2.8818889314488584e-14,18724528.0,-1,722049.0,1e-14,-1,1.5633107165700854e-16
0.0002,0.020934932031195574,500,-1,0,1335.0,0,0,0,9,1136,5.811148722255767e-14,18724528.0,-1,2028926.0,1e-14,-1,4.3928345014364347e-16
0.0002,0.020934932031195574,500,-1,0,737.0,0,0,0,7,1236,2.9960647478378054e-14,18724528.0,-1,1145344.0,1e-14,-1,2.479788143684498e-16
0.0002,0.020934932031195574,500,-1,0,500.0,0,0,0,10,908,4.44797860148461e-15,18724528.0,-1,114255.0,1e-14,-1,2.4737388448943917e-17
0.0002,0.020934932031195574,500,-1,0,1122.0,0,0,0,10,1013,4.5517168442896915e-14,18724528.0,-1,1416739.0,1e-14,-1,3.0673863702917496e-16
0.0002,0.020934932031195574,500,-1,0,503.0,0,0,0,7,919,6.103208564727571e-15,18724528.0,-1,213573.0,1e-14,-1,4.624076200784474e-17
0.0002,0.020934932031195574,500,-1,0,1412.0,0,0,0,9,1132,5.3173776747050164e-14,18724528.0,-1,1697679.0,1e-14,-1,3.6756505084779377e-16
0.0002,0.020934932031195574,500,-1,0,453.0,0,0,0,7,824,6.309272060582406e-15,18724528.0,-1,253674.0,1e-14,-1,5.492304299503217e-17
0.0002,0.020934932031195574,500,-1,0,1204.0,0,0,0,9,1069,4.277144953032779e-14,18724528.0,-1,1517618.0,1e-14,-1,3.285799832226982e-16
0.0002,0.020934932031195574,500,-1,0,1871.0,0,0,0,11,1204,8.210497170494642e-14,18724528.0,-1,2141587.0,1e-14,-1,4.636757211168745e-16
0.0002,0.020934932031195574,500,966,0,1928.0,0,0,0,12,1174,1.0333037587074564e-13,18724528.0,-1,3044805.0,1e-14,-1,6.592317538513562e-16
0.0002,0.020934932031195574,500,-1,0,1642.0,0,0,0,6,1243,7.863467323935918e-14,18724528.0,-1,2197402.0,1e-14,-1,4.757602455252398e-16
