Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.019521236745920448,500,-1,0,32.0,0,0,0,3,281,1.1727282353831754e-17,18724528.0,-1,730.0,1e-14,-1,1.580525453391892e-19
0.0002,0.019521236745920448,500,452,0,2371.0,0,0,0,7,702,2.5380257455796967e-13,18724528.0,-1,9066554.0,1e-14,-1,1.9630026536372705e-15
0.0002,0.019521236745920448,500,541,0,2739.0,0,0,0,10,802,3.026505382276479e-13,18724528.0,-1,10952072.0,1e-14,-1,2.371236789504199e-15
0.0002,0.019521236745920448,500,513,0,3760.0,0,0,0,11,775,4.644466241388503e-13,18724528.0,-1,16290801.0,1e-14,-1,3.5271267995400116e-15
0.0002,0.019521236745920448,500,472,0,3987.0,0,0,0,9,823,4.826504817192238e-13,18724528.0,-1,17479327.0,1e-14,-1,3.784454963241113e-15
0.0002,0.019521236745920448,500,457,0,4483.0,0,0,0,16,755,5.639251085719764e-13,18724528.0,481,21658287.0,1e-14,-1,4.689242997310511e-15
0.0002,0.019521236745920448,500,474,0,4835.0,0,0,0,12,802,6.052462605849188e-13,18724528.0,527,22826769.0,1e-14,-1,4.942231427835205e-15
0.0002,0.019521236745920448,500,538,0,4999.0,0,0,0,10,815,6.483424634947898e-13,18724528.0,565,20737790.0,1e-14,-1,4.489945882478881e-15
0.0002,0.019521236745920448,500,511,0,5674.0,0,0,0,12,820,7.613438225968093e-13,18724528.0,551,32028635.0,1e-14,-1,6.9345305280682755e-15
0.0002,0.019521236745920448,500,517,0,5808.0,0,0,0,9,896,7.476892375456377e-13,18724528.0,547,25607615.0,1e-14,-1,5.5443133298849365e-15
0.0002,0.019521236745920448,500,472,0,6519.0,0,0,0,9,834,9.305792605979754e-13,18724528.0,496,30735940.0,1e-14,-1,6.654648699167947e-15
0.0002,0.019521236745920448,500,533,0,6724.0,0,0,0,9,867,9.032078797147203e-13,18724528.0,558,33880651.0,1e-14,-1,7.335511134655818e-15
0.0002,0.019521236745920448,500,471,0,4592.0,0,0,0,13,798,6.03602680609842e-13,18724528.0,503,21912295.0,1e-14,-1,4.744238354757793e-15
0.0002,0.019521236745920448,500,517,0,4005.0,0,0,0,11,861,5.277789532694534e-13,18724528.0,590,21785959.0,1e-14,-1,4.716885304938655e-15
0.0002,0.019521236745920448,500,508,0,3340.0,0,0,0,9,803,4.163766606999613e-13,18724528.0,-1,14659357.0,1e-14,-1,3.173902310802548e-15
0.0002,0.019521236745920448,500,582,0,2669.0,0,0,0,7,870,2.987024248334465e-13,18724528.0,-1,10229340.0,1e-14,-1,2.2147578412876463e-15
0.0002,0.019521236745920448,500,414,0,8651.0,0,0,0,11,776,1.2447092528397692e-12,18724528.0,469,50806420.0,1e-14,509,1.100011506927656e-14
0.0002,0.019521236745920448,500,515,0,4783.0,0,0,0,7,824,6.829190786453567e-13,18724528.0,549,25615973.0,1e-14,-1,5.546122923273902e-15
