Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.02180668466668663,1000,1280,0,14963.0,0,0,0,19,1951,5.218702262090306e-13,18724528.0,-1,15404843.0,1e-14,-1,1.7629483743233253e-15
0.0002,0.02180668466668663,1000,1195,0,16522.0,0,0,0,14,2058,6.497904075200761e-13,18724528.0,-1,17807760.0,1e-14,-1,2.037941025581365e-15
0.0002,0.02180668466668663,1000,1304,0,16761.0,0,0,0,16,2132,5.852259231362739e-13,18724528.0,-1,12987537.0,1e-14,-1,1.4863090289601802e-15
0.0002,0.02180668466668663,1000,1128,0,17034.0,0,0,0,21,1990,6.199765732385621e-13,18724528.0,-1,17131467.0,1e-14,-1,1.9605452582297448e-15
0.0002,0.02180668466668663,1000,1210,0,17232.0,0,0,0,17,1946,6.820795226485621e-13,18724528.0,1393,19832700.0,1e-14,-1,2.2696775438374926e-15
0.0002,0.02180668466668663,1000,1136,0,17275.0,0,0,0,19,1980,6.964217059944738e-13,18724528.0,1350,20992658.0,1e-14,-1,2.4024245033737464e-15
0.0002,0.02180668466668663,1000,1210,0,17386.0,0,0,0,24,2013,6.571464035203683e-13,18724528.0,-1,16795860.0,1e-14,-1,1.922137997924558e-15
0.0002,0.02180668466668663,1000,1184,0,17497.0,0,0,0,20,1979,7.024311253003852e-13,18724528.0,-1,16620615.0,1e-14,-1,1.902082753748538e-15
0.0002,0.02180668466668663,1000,1190,0,17827.0,0,0,0,15,2003,7.262153140566941e-13,18724528.0,1528,18916423.0,1e-14,-1,2.164817724910428e-15
0.0002,0.02180668466668663,1000,1200,0,19409.0,0,0,0,19,1926,8.176950803076117e-13,18724528.0,1339,25324952.0,1e-14,-1,2.8982173306288303e-15
0.0002,0.02180668466668663,1000,1186,0,20748.0,0,0,0,21,2059,8.38890015218162e-13,18724528.0,1447,19364730.0,1e-14,-1,2.216122505935965e-15
0.0002,0.02180668466668663,1000,1112,0,21698.0,0,0,0,20,1989,1.0089447295435143e-12,18724528.0,1289,25876246.0,1e-14,-1,2.9613080652162697e-15
0.0002,0.02180668466668663,1000,1151,0,9032.0,0,0,0,13,1872,3.0897839609840614e-13,18724528.0,-1,9878827.0,1e-14,-1,1.1305445956100535e-15
0.0002,0.02180668466668663,1000,1144,0,10713.0,0,0,0,18,1937,3.254905316871053e-13,18724528.0,-1,9468348.0,1e-14,-1,1.0835688954523908e-15
0.0002,0.02180668466668663,1000,1293,0,11070.0,0,0,0,13,1960,3.7411376377373284e-13,18724528.0,-1,10568478.0,1e-14,-1,1.2094690682126272e-15
0.0002,0.02180668466668663,1000,1235,0,10920.0,0,0,0,21,1949,3.370431542218267e-13,18724528.0,-1,10207321.0,1e-14,-1,1.1681378358186663e-15
0.0002,0.02180668466668663,1000,1350,0,12820.0,0,0,0,11,2119,3.7867139443083e-13,18724528.0,-1,9649938.0,1e-14,-1,1.1043502689005575e-15
0.0002,0.02180668466668663,1000,1317,0,13287.0,0,0,0,19,2144,4.4625159164349455e-13,18724528.0,-1,13613475.0,1e-14,-1,1.5579421108115945e-15
0.0002,0.02180668466668663,1000,1292,0,7578.0,0,0,0,14,1832,1.6746784577706055e-13,18724528.0,-1,5305204.0,1e-14,-1,6.071337933955966e-16
0.0002,0.02180668466668663,1000,1151,0,15328.0,0,0,0,21,1912,5.921840591181963e-13,18724528.0,-1,14301965.0,1e-14,-1,1.6367337172069252e-15
0.0002,0.02180668466668663,1000,1246,0,16052.0,0,0,0,16,2128,6.301093398751533e-13,18724528.0,-1,16154699.0,1e-14,-1,1.848762778025887e-15
0.0002,0.02180668466668663,1000,1285,0,17287.0,0,0,0,20,2069,6.248359724636931e-13,18724528.0,-1,15344472.0,1e-14,-1,1.7560394459878473e-15
0.0002,0.02180668466668663,1000,1179,0,15271.0,0,0,0,18,2111,6.173101416358948e-13,18724528.0,-1,18588785.0,1e-14,-1,2.1273224463498782e-15
0.0002,0.02180668466668663,1000,1172,0,16650.0,0,0,0,13,1987,7.408141416998534e-13,18724528.0,1423,22540125.0,1e-14,-1,2.579518449217205e-15
0.0002,0.02180668466668663,1000,-1,0,5366.0,0,0,0,11,1698,4.4107325424045165e-14,18724528.0,-1,1974329.0,1e-14,-1,2.259445358144445e-16
0.0002,0.02180668466668663,1000,1305,0,10283.0,0,0,0,21,1944,2.6019255133811366e-13,18724528.0,-1,8570368.0,1e-14,-1,9.808030067526586e-16
0.0002,0.02180668466668663,1000,1176,0,16611.0,0,0,0,16,2092,6.410789375960476e-13,18724528.0,1405,21646791.0,1e-14,-1,2.477284254228801e-15
0.0002,0.02180668466668663,1000,1101,0,13671.0,0,0,0,24,1798,5.158629118196999e-13,18724528.0,-1,14073478.0,1e-14,-1,1.610585395850842e-15
0.0002,0.02180668466668663,1000,1238,0,13707.0,0,0,0,14,1989,4.798667055693306e-13,18724528.0,-1,16317157.0,1e-14,-1,1.867354662863389e-15
0.0002,0.02180668466668663,1000,1268,0,12126.0,0,0,0,14,1946,3.837446728872976e-13,18724528.0,-1,11533824.0,1e-14,-1,1.3199444012854486e-15
0.0002,0.02180668466668663,1000,1109,0,17049.0,0,0,0,19,1992,7.076754978950767e-13,18724528.0,1337,20819461.0,1e-14,-1,2.382603634729535e-15
0.0002,0.02180668466668663,1000,1253,0,11517.0,0,0,0,15,1934,4.057434634579056e-13,18724528.0,-1,8768533.0,1e-14,-1,1.0034812427202555e-15
0.0002,0.02180668466668663,1000,1100,0,13140.0,0,0,0,15,1884,5.257689413008787e-13,18724528.0,-1,14094029.0,1e-14,-1,1.6129372764925809e-15
0.0002,0.02180668466668663,1000,1217,0,12170.0,0,0,0,15,1988,4.164853729027634e-13,18724528.0,-1,13401426.0,1e-14,-1,1.5336749735336054e-15
0.0002,0.02180668466668663,1000,1164,0,18770.0,0,0,0,21,2087,8.41721066106102e-13,18724528.0,1392,19939469.0,1e-14,-1,2.2818963139332436e-15
0.0002,0.02180668466668663,1000,1178,0,12203.0,0,0,0,16,1857,4.4379826130104057e-13,18724528.0,-1,10304657.0,1e-14,-1,1.1792770822857113e-15
0.0002,0.02180668466668663,1000,1178,0,17528.0,0,0,0,22,2049,7.117531098390804e-13,18724528.0,1418,22416639.0,1e-14,-1,2.5653865659547997e-15
0.0002,0.02180668466668663,1000,1216,0,17399.0,0,0,0,17,2087,6.794990763102781e-13,18724528.0,1527,21081084.0,1e-14,-1,2.412544078947994e-15
0.0002,0.02180668466668663,1000,1230,0,13298.0,0,0,0,21,2055,4.733005311930427e-13,18724528.0,-1,13975178.0,1e-14,-1,1.5993358280885486e-15
0.0002,0.02180668466668663,1000,345,0,21704.0,1,0,0,19,1233,1.3615896610719517e-12,18724528.0,431,63605476.0,1e-14,-1,7.279085577974485e-15
0.0002,0.02180668466668663,1000,1151,0,13477.0,0,0,0,19,1828,5.509062752173998e-13,18724528.0,-1,17330926.0,1e-14,-1,1.9833715810812106e-15
0.0002,0.02180668466668663,1000,1097,0,17303.0,0,0,0,18,2023,7.9903637772969e-13,18724528.0,1371,19944990.0,1e-14,-1,2.282528143675009e-15
