Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.02136613610268218,1000,980,0,9587.0,0,0,0,11,1599,4.2990230264622816e-13,18724528.0,-1,14442798.0,1e-14,-1,1.6528508115779017e-15
0.0002,0.02136613610268218,1000,1059,0,16312.0,0,0,0,16,1641,8.960348403178724e-13,18724528.0,1133,26805089.0,1e-14,-1,3.0676059519815974e-15
0.0002,0.02136613610268218,1000,939,0,22529.0,0,0,0,29,1721,1.2637601540031746e-12,18724528.0,986,43070778.0,1e-14,-1,4.929070556314066e-15
0.0002,0.02136613610268218,1000,924,0,22921.0,0,0,0,20,1737,1.3061996779057428e-12,18724528.0,970,44530477.0,1e-14,-1,5.096120228878164e-15
0.0002,0.02136613610268218,1000,957,0,23003.0,0,0,0,12,1720,1.4635226258236266e-12,18724528.0,1009,44239608.0,1e-14,-1,5.062832837978365e-15
0.0002,0.02136613610268218,1000,886,0,23175.0,0,0,0,19,1677,1.3687940769858728e-12,18724528.0,940,42620570.0,1e-14,-1,4.877548222609832e-15
0.0002,0.02136613610268218,1000,868,0,26234.0,0,0,0,11,1813,1.6377931405016228e-12,18724528.0,915,51481186.0,1e-14,-1,5.891567552290971e-15
0.0002,0.02136613610268218,1000,886,0,27609.0,0,0,0,20,1661,1.7068650778926637e-12,18724528.0,930,52909586.0,1e-14,-1,6.05503533043603e-15
0.0002,0.02136613610268218,1000,928,0,27647.0,0,0,0,15,1791,1.6956155430894236e-12,18724528.0,975,65060931.0,1e-14,-1,7.445649562180673e-15
0.0002,0.02136613610268218,1000,932,0,27657.0,0,0,0,18,1681,1.7121536663240722e-12,18724528.0,1013,52532637.0,1e-14,-1,6.0118968429647344e-15
0.0002,0.02136613610268218,1000,834,0,18137.0,0,0,0,20,1696,9.660500046416345e-13,18724528.0,1011,29390339.0,1e-14,-1,3.3634650064827934e-15
0.0002,0.02136613610268218,1000,986,0,29523.0,0,0,0,19,1889,1.7254192870923093e-12,18724528.0,1028,50617048.0,1e-14,-1,5.792674581925027e-15
0.0002,0.02136613610268218,1000,940,0,30348.0,0,0,0,15,1769,1.9219685976302004e-12,18724528.0,982,54566010.0,1e-14,-1,6.24459844367192e-15
0.0002,0.02136613610268218,1000,990,0,12483.0,0,0,0,11,1683,5.34682030601767e-13,18724528.0,-1,15124706.0,1e-14,-1,1.7308891661419875e-15
0.0002,0.02136613610268218,1000,1010,0,9268.0,0,0,0,18,1520,3.1959350242961233e-13,18724528.0,-1,10019160.0,1e-14,-1,1.1466044693922086e-15
0.0002,0.02136613610268218,1000,994,0,20183.0,0,0,0,17,1640,1.106744736766614e-12,18724528.0,1045,32665766.0,1e-14,-1,3.738308729646003e-15
0.0002,0.02136613610268218,1000,938,0,13298.0,0,0,0,23,1528,6.248963541467216e-13,18724528.0,1054,20388754.0,1e-14,-1,2.3333130184305146e-15
