0	0	0	0	56008.1	198.83	51.0921
0.00024	0	0	0	56008.2	198.832	51.0918
0.00048	0	0	0	56008.3	198.833	51.0916
0.00072	0	0	0	56008.4	198.834	51.0914
0.00096	0	0	0	56008.5	198.835	51.0911
0.0012	0	0	0	56008.6	198.837	51.0909
0.00144	0	0	0	56008.8	198.838	51.0906
0.00168	0	0	0	56008.9	198.839	51.0904
0.00192	0	0	0	56009	198.841	51.0901
0.00216	0	0	0	56009.1	198.842	51.0898
0.0024	0	0	0	56009.2	198.844	51.0895
0.00264	0	0	0	56009.4	198.845	51.0893
0.00288	0	0	0	56009.5	198.847	51.089
0.00312	0	0	0	56009.6	198.848	51.0887
0.00336	0	0	0	56009.8	198.85	51.0884
0.0036	0	0	0	56009.9	198.851	51.0881
0.00384	0	0	0	56010	198.853	51.0878
0.00408	0	0	0	56010.2	198.855	51.0875
0.00432	0	0	0	56010.3	198.856	51.0872
0.00456	0	0	0	56010.5	198.858	51.0868
0.0048	0	0	0	56010.6	198.86	51.0865
0.00504	0	0	0	56010.8	198.861	51.0862
0.00528	0	0	0	56010.9	198.863	51.0858
0.00552	0	0	0	56011.1	198.865	51.0855
0.00576	0	0	0	56011.2	198.867	51.0851
0.006	0	0	0	56011.4	198.869	51.0847
0.00624	0	0	0	56011.6	198.871	51.0843
0.00648	0	0	0	56011.8	198.873	51.084
0.00672	0	0	0	56011.9	198.875	51.0836
0.00696	0	0	0	56012.1	198.877	51.0832
0.0072	0	0	0	56012.3	198.879	51.0828
0.00744	0	0	0	56012.5	198.881	51.0823
0.00768	0	0	0	56012.7	198.884	51.0819
0.00792	0	0	0	56012.9	198.886	51.0815
0.00816	0	0	0	56013.1	198.888	51.081
0.0084	0	0	0	56013.3	198.891	51.0806
0.00864	0	0	0	56013.5	198.893	51.0801
0.00888	0	0	0	56013.7	198.896	51.0796
0.00912	0	0	0	56013.9	198.898	51.0791
0.00936	0	0	0	56014.2	198.901	51.0786
0.0096	0	0	0	56014.4	198.904	51.0781
0.00984	0	1	0	56014.6	198.906	51.0776
0.01008	0	0	0	56014.9	198.909	51.0771
0.01032	0	0	0	56015.1	198.912	51.0765
0.01056	0	0	0	56015.4	198.915	51.076
0.0108	0	0	0	56015.6	198.918	51.0754
0.01104	0	1	0	56015.9	198.921	51.0748
0.01128	0	0	0	56016.1	198.924	51.0742
0.01152	0	2	0	56016.4	198.927	51.0736
0.01176	0	0	0	56016.7	198.93	51.073
0.012	0	0	0	56017	198.934	51.0724
0.01224	0	0	0	56017.3	198.937	51.0717
0.01248	0	0	0	56017.6	198.941	51.071
0.01272	0	3	0	56017.9	198.944	51.0704
0.01296	0	0	2	56018.2	198.948	51.0696
0.0132	0	0	0	56018.6	198.952	51.0689
0.01344	0	0	0	56018.9	198.956	51.0681
0.01368	0	1	1	56019.2	198.96	51.0674
0.01392	0	1	0	56019.6	198.964	51.0666
0.01416	0	0	0	56020	198.969	51.0657
0.0144	0	0	0	56020.4	198.973	51.0649
0.01464	0	0	0	56020.7	198.977	51.0641
0.01488	0	3	0	56021.1	198.982	51.0632
0.01512	0	2	0	56021.5	198.987	51.0623
0.01536	0	1	0	56021.9	198.991	51.0614
0.0156	0	0	1	56022.4	198.996	51.0604
0.01584	0	0	0	56022.8	199.001	51.0595
0.01608	0	1	0	56023.3	199.007	51.0585
0.01632	0	1	1	56023.7	199.012	51.0575
0.01656	0	5	1	56024.2	199.018	51.0564
0.0168	0	1	0	56024.7	199.023	51.0553
0.01704	0	3	0	56025.2	199.029	51.0542
0.01728	0	0	1	56025.7	199.035	51.0531
0.01752	0	0	1	56026.2	199.041	51.0519
0.01776	0	5	2	56026.8	199.047	51.0507
0.018	0	4	1	56027.3	199.054	51.0495
0.01824	0	3	0	56027.9	199.061	51.0482
0.01848	0	4	0	56028.5	199.067	51.0469
0.01872	0	1	3	56029.1	199.074	51.0456
0.01896	0	8	1	56029.7	199.082	51.0442
0.0192	0	4	2	56030.4	199.089	51.0427
0.01944	0	3	1	56031.1	199.097	51.0412
0.01968	0	2	2	56031.7	199.105	51.0397
0.01992	0	4	3	56032.5	199.114	51.038
0.02016	0	4	1	56033.3	199.123	51.0363
0.0204	0	3	4	56034	199.132	51.0346
0.02064	0	3	0	56034.8	199.141	51.0329
0.02088	0	4	0	56035.7	199.151	51.0311
0.02112	0	6	0	56036.5	199.16	51.0292
0.02136	0	7	0	56037.3	199.17	51.0274
0.0216	0	7	2	56038.2	199.18	51.0254
0.02184	0	6	0	56039.1	199.191	51.0234
0.02208	0	8	0	56040	199.202	51.0214
0.02232	0	9	4	56041	199.213	51.0193
0.02256	0	7	2	56042.1	199.225	51.0169
0.0228	0	6	3	56043.1	199.238	51.0145
0.02304	0	7	1	56044.2	199.25	51.0122
0.02328	0	8	1	56045.4	199.264	51.0096
0.02352	0	5	7	56046.6	199.278	51.0069
0.02376	0	19	2	56047.8	199.292	51.0042
0.024	0	13	3	56049	199.306	51.0015
0.02424	0	11	5	56050.4	199.322	50.9985
0.02448	0	13	3	56051.8	199.338	50.9955
0.02472	0	16	4	56053.1	199.354	50.9925
0.02496	0	17	2	56054.6	199.371	50.9893
0.0252	0	14	4	56056.1	199.389	50.9859
0.02544	0	15	6	56057.7	199.407	50.9824
0.02568	0	13	0	56059.2	199.425	50.979
0.02592	0	17	4	56060.9	199.445	50.9752
0.02616	0	24	3	56062.7	199.465	50.9714
0.0264	0	24	4	56064.4	199.485	50.9676
0.02664	0	25	3	56066.2	199.506	50.9636
0.02688	0	27	4	56068.2	199.529	50.9593
0.02712	0	35	4	56070.2	199.552	50.9549
0.02736	0	30	5	56072.1	199.575	50.9506
0.0276	0	26	5	56074.4	199.601	50.9457
0.02784	0	33	4	56076.7	199.629	50.9406
0.02808	0	36	4	56079	199.656	50.9354
0.02832	0	27	8	56081.4	199.684	50.9302
0.02856	0	37	9	56084.1	199.715	50.9242
0.0288	0	44	5	56086.8	199.746	50.9183
0.02904	0	52	9	56089.5	199.778	50.9124
0.02928	0	51	3	56092.4	199.812	50.906
0.02952	0	42	6	56095.4	199.847	50.8994
0.02976	0	54	9	56098.5	199.882	50.8927
0.03	0	69	5	56101.5	199.918	50.886
0.03024	0	77	8	56105.1	199.959	50.8782
0.03048	0	65	9	56108.6	200.001	50.8704
0.03072	0	74	9	56112.2	200.043	50.8625
0.03096	0	80	12	56116.1	200.088	50.8541
0.0312	0	75	11	56120.3	200.138	50.8447
0.03144	0	71	5	56124.6	200.187	50.8354
0.03168	0	102	7	56128.8	200.237	50.8261
0.03192	0	88	7	56133.6	200.293	50.8156
0.03216	0	99	8	56138.5	200.35	50.8049
0.0324	0	119	11	56143.4	200.407	50.7942
0.03264	0	131	8	56148.5	200.467	50.7831
0.03288	0	139	7	56154	200.532	50.771
0.03312	0	145	7	56159.6	200.596	50.7589
0.03336	0	160	6	56165.1	200.661	50.7468
0.0336	0	154	11	56171.2	200.732	50.7336
0.03384	0	193	9	56177.4	200.805	50.72
0.03408	0	207	11	56183.7	200.878	50.7064
0.03432	0	250	7	56190.1	200.954	50.6924
0.03456	0	227	6	56197.5	201.04	50.6763
0.0348	0	229	10	56204.9	201.127	50.6602
0.03504	0	233	7	56212.3	201.214	50.6442
0.03528	0	279	6	56220.4	201.309	50.6265
0.03552	0	282	12	56229.1	201.411	50.6078
0.03576	0	335	4	56237.8	201.513	50.589
0.036	0	349	10	56246.4	201.614	50.5702
0.03624	0	355	7	56256.3	201.731	50.5488
0.03648	0	401	6	56266.2	201.847	50.5274
0.03672	0	445	10	56276.2	201.964	50.5061
0.03696	0	469	6	56286.6	202.087	50.4835
0.0372	0	485	11	56297.9	202.22	50.4593
0.03744	0	519	1	56309.1	202.352	50.4351
0.03768	0	586	4	56320.4	202.485	50.4109
0.03792	0	614	5	56332.7	202.63	50.3845
0.03816	0	656	1	56345.2	202.777	50.3578
0.0384	0	759	2	56357.7	202.924	50.3311
0.03864	0	770	8	56370.5	203.075	50.3038
0.03888	0	801	4	56384	203.236	50.2749
0.03912	0	924	5	56397.6	203.396	50.246
0.03936	0	1115	3	56411.1	203.556	50.2172
0.0396	0	999	7	56425.5	203.727	50.1866
0.03984	0	1139	2	56440.3	203.902	50.1553
0.04008	0	1156	13	56455.1	204.077	50.124
0.04032	0	1438	13	56470	204.255	50.0923
0.04056	0	1322	3	56486.4	204.449	50.0578
0.0408	0	1439	4	56502.8	204.644	50.0233
0.04104	0	1604	8	56519.2	204.839	49.9888
0.04128	0	1683	8	56535.6	205.034	49.9543
0.04152	0	1915	5	56552.1	205.23	49.9198
0.04176	1	1918	8	56568.5	205.426	49.8854
0.042	1	2100	8	56585	205.623	49.851
0.04224	3	2332	5	56599.8	205.799	49.8202
0.04248	3	2548	10	56614.6	205.976	49.7893
0.04272	4	2574	11	56629.4	206.153	49.7586
0.04296	4	2936	12	56642.5	206.309	49.7315
0.0432	9	3060	9	56653.2	206.438	49.7092
0.04344	17	3209	6	56664	206.567	49.6869
0.04368	19	3575	4	56674.7	206.696	49.6647
0.04392	27	3930	6	56679	206.747	49.6557
0.04416	33	4005	4	56682.3	206.786	49.649
0.0444	46	4324	3	56685.5	206.825	49.6423
0.04464	62	4788	2	56685.3	206.822	49.6429
0.04488	76	4828	4	56676.2	206.714	49.6615
0.04512	105	5360	2	56667.2	206.606	49.6802
0.04536	147	5961	1	56658.2	206.498	49.6988
0.0456	176	6087	3	56635.7	206.228	49.7456
0.04584	238	6608	0	56607.7	205.894	49.8037
0.04608	327	7228	5	56579.8	205.56	49.8619
0.04632	406	7579	2	56548.5	205.188	49.9273
0.04656	497	8053	3	56497.4	204.58	50.0346
0.0468	681	8487	5	56446.4	203.974	50.1424
0.04704	827	9400	1	56395.3	203.369	50.2508
