Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.0197889564045033,500,-1,0,1197.0,0,11,913,1.7790760189336755e-13,6241.0,245,5754861.0,1.2459868892099066e-15
0.0002,0.0197889564045033,500,-1,0,1990.0,0,8,1083,6.600425716363402e-13,6241.0,275,19219381.0,4.161194639580345e-15
0.0002,0.0197889564045033,500,-1,0,2566.0,0,11,1108,8.530658703565319e-13,6241.0,236,24036194.0,5.204084441050066e-15
0.0002,0.0197889564045033,500,-1,0,3873.0,0,5,1091,9.020780798497121e-13,6241.0,254,43707479.0,9.463120967546797e-15
0.0002,0.0197889564045033,500,-1,0,4875.0,0,9,1316,1.4659942705774556e-12,6241.0,263,46150256.0,9.992007436787937e-15
0.0002,0.0197889564045033,500,-1,0,5005.0,0,9,1138,9.209884439993077e-13,6241.0,249,40471983.0,8.762602641197804e-15
0.0002,0.0197889564045033,500,-1,0,7495.0,0,9,1133,2.4464933862060924e-12,6241.0,178,66967833.0,1.4499228029451713e-14
0.0002,0.0197889564045033,500,-1,0,8498.0,0,11,1282,1.971028077555978e-12,6241.0,237,59792990.0,1.294580036019273e-14
0.0002,0.0197889564045033,500,-1,0,791.0,0,7,938,1.8972718455206366e-13,6241.0,215,6069632.0,1.3141380642084846e-15
0.0002,0.0197889564045033,500,-1,0,7924.0,0,9,1333,2.3931644542550268e-12,6241.0,261,68927950.0,1.4923613619879958e-14
0.0002,0.0197889564045033,500,-1,0,4286.0,0,11,1203,1.4970030764198215e-12,6241.0,241,49038695.0,1.0617384335427635e-14
0.0002,0.0197889564045033,500,-1,0,11917.0,0,6,1365,2.7085521829689456e-12,6241.0,255,107842701.0,2.334905943740154e-14
0.0002,0.0197889564045033,500,-1,0,10223.0,0,11,1315,2.758569295958155e-12,6241.0,223,84937183.0,1.8389778037110298e-14
0.0002,0.0197889564045033,500,-1,0,2870.0,0,9,1175,9.129441843308992e-13,6241.0,298,30374553.0,6.576404678342612e-15
0.0002,0.0197889564045033,500,-1,0,11123.0,0,15,1256,2.0368248931787684e-12,6241.0,212,69578440.0,1.5064451428397334e-14
0.0002,0.0197889564045033,500,-1,0,12220.0,0,12,1248,1.901407251397583e-12,6241.0,191,62854353.0,1.3608617092188909e-14
0.0002,0.0197889564045033,500,-1,0,660.0,0,6,953,2.0714326191325422e-13,6241.0,245,6363883.0,1.3778464471106787e-15
0.0002,0.0197889564045033,500,-1,0,58.0,0,2,639,1.1785768290917348e-15,6241.0,374,51001.0,1.1042243650471216e-17
0.0002,0.0197889564045033,500,-1,0,8030.0,0,10,1257,1.820680937187458e-12,6241.0,235,39579659.0,8.569405272064584e-15
0.0002,0.0197889564045033,500,-1,0,11256.0,0,13,1207,2.408446732185833e-12,6241.0,226,68293315.0,1.4786208582741144e-14
0.0002,0.0197889564045033,500,-1,0,5612.0,0,11,1134,1.4840808529526735e-12,6241.0,210,43365816.0,9.389147396590327e-15
0.0002,0.0197889564045033,500,-1,0,9235.0,0,14,1253,2.1608885300656727e-12,6241.0,198,58000533.0,1.2557714892711837e-14
0.0002,0.0197889564045033,500,-1,0,980.0,0,7,930,3.4447721307946705e-13,6241.0,237,13094406.0,2.835074243842126e-15
0.0002,0.0197889564045033,500,-1,0,3026.0,0,7,1221,1.190081055352498e-12,6241.0,247,38306382.0,8.293727640870277e-15
0.0002,0.0197889564045033,500,-1,0,6060.0,0,8,1251,1.2449234023471475e-12,6241.0,255,42326962.0,9.164224767911149e-15
0.0002,0.0197889564045033,500,-1,0,7221.0,0,8,1323,2.194775062688089e-12,6241.0,233,65793529.0,1.4244979075750347e-14
0.0002,0.0197889564045033,500,-1,0,7157.0,0,12,1315,2.400789104334507e-12,6241.0,217,76531161.0,1.656978738878533e-14
0.0002,0.0197889564045033,500,-1,0,12010.0,0,13,1291,2.937367343374886e-12,6241.0,230,86488392.0,1.872563081903228e-14
0.0002,0.0197889564045033,500,-1,0,1930.0,0,10,1055,6.854555823211072e-13,6241.0,254,21330597.0,4.618294725280101e-15
0.0002,0.0197889564045033,500,-1,0,8497.0,0,10,1275,1.7767964978711316e-12,6241.0,264,54406264.0,1.1779518503556025e-14
0.0002,0.0197889564045033,500,-1,0,5590.0,0,11,1333,1.978148799828232e-12,6241.0,230,57178484.0,1.2379732787446726e-14
0.0002,0.0197889564045033,500,-1,0,9647.0,0,14,1279,2.028037138315316e-12,6241.0,244,53053127.0,1.1486550356922273e-14
0.0002,0.0197889564045033,500,-1,0,7896.0,0,8,1333,1.99656851886321e-12,6241.0,279,61642986.0,1.334634361590138e-14
