Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.018992474763523927,500,-1,0,4290.0,0,9,972,1.328297372742372e-12,6241.0,204,53626525.0,1.1610696950610502e-14
0.0002,0.018992474763523927,500,-1,4,4961.0,1,9,585,2.3240931267828842e-12,6241.0,186,5654814359.0,1.2243257573432138e-12
0.0002,0.018992474763523927,500,-1,4,5122.0,1,11,538,2.3438746308787096e-12,6241.0,179,5449799122.0,1.1799378394786008e-12
0.0002,0.018992474763523927,500,-1,0,5494.0,0,7,952,1.5001535724477185e-12,6241.0,200,62269677.0,1.3482028694930375e-14
0.0002,0.018992474763523927,500,-1,4,6155.0,1,10,592,1.9514439849864614e-12,6241.0,201,1736846136.0,3.7604514062648707e-13
0.0002,0.018992474763523927,500,679,4,10146.0,1,8,679,4.238653345156671e-12,6241.0,190,6586487598.0,1.4260426434368527e-12
0.0002,0.018992474763523927,500,-1,4,4817.0,1,8,628,1.8033944014245138e-12,6241.0,194,1724139179.0,3.7329395309584943e-13
0.0002,0.018992474763523927,500,701,4,11720.0,0,9,701,3.0032397213214804e-12,6241.0,200,110745477.0,2.397754044472963e-14
0.0002,0.018992474763523927,500,538,4,13284.0,0,11,538,3.0073517499278995e-12,6241.0,160,168318922.0,3.644278637102525e-14
0.0002,0.018992474763523927,500,-1,0,10474.0,0,4,1375,2.5658598696740527e-12,6241.0,228,85165908.0,1.8439299363730446e-14
0.0002,0.018992474763523927,500,767,4,10530.0,0,5,767,3.001308427039582e-12,6241.0,192,75151044.0,1.627097779328411e-14
0.0002,0.018992474763523927,500,611,4,10494.0,0,14,611,3.0017896950915443e-12,6241.0,146,131499949.0,2.847109815263502e-14
0.0002,0.018992474763523927,500,823,4,12415.0,0,6,823,3.0001476345860044e-12,6241.0,197,122865576.0,2.6601667152555612e-14
0.0002,0.018992474763523927,500,-1,4,8763.0,1,5,561,2.5856799873057664e-12,6241.0,187,1226487258.0,2.6554716842874327e-13
0.0002,0.018992474763523927,500,-1,0,8713.0,0,3,1299,2.2591864890766904e-12,6241.0,193,53815707.0,1.165165680901099e-14
0.0002,0.018992474763523927,500,-1,0,9151.0,0,10,1014,2.2672760193242874e-12,6241.0,188,77341438.0,1.6745220734374087e-14
0.0002,0.018992474763523927,500,-1,0,5601.0,0,2,1073,1.458457232271506e-12,6241.0,180,48700766.0,1.054421921406609e-14
0.0002,0.018992474763523927,500,-1,4,9529.0,1,9,558,2.367738546266044e-12,6241.0,174,769942306.0,1.667004674351026e-13
0.0002,0.018992474763523927,500,-1,0,12325.0,0,7,1114,2.60150192244551e-12,6241.0,200,91542051.0,1.9819800227561468e-14
0.0002,0.018992474763523927,500,-1,0,7565.0,0,6,1059,2.1343855704083544e-12,6241.0,206,80893559.0,1.7514291645884766e-14
0.0002,0.018992474763523927,500,550,4,11300.0,0,14,550,3.000128431418257e-12,6241.0,171,202148980.0,4.376734359824774e-14
0.0002,0.018992474763523927,500,-1,0,10291.0,0,8,1224,2.827171786535778e-12,6241.0,216,115635613.0,2.5036305433571824e-14
0.0002,0.018992474763523927,500,574,4,13637.0,0,12,574,3.0030289773051805e-12,6241.0,175,143262239.0,3.1017755513618156e-14
0.0002,0.018992474763523927,500,-1,0,10033.0,0,7,1312,2.8801321425492375e-12,6241.0,222,80064230.0,1.7334733345372973e-14
0.0002,0.018992474763523927,500,-1,0,3433.0,0,11,923,8.926805478738465e-13,6241.0,181,37863760.0,8.197895402893394e-15
0.0002,0.018992474763523927,500,-1,0,9925.0,0,6,1333,2.667260577688549e-12,6241.0,189,75779664.0,1.6407080520751404e-14
0.0002,0.018992474763523927,500,-1,0,3478.0,0,4,1097,1.1063590045376067e-12,6241.0,193,36988688.0,8.008433270078253e-15
0.0002,0.018992474763523927,500,573,4,9983.0,0,13,573,3.014355456157878e-12,6241.0,177,154922917.0,3.3542412826331435e-14
0.0002,0.018992474763523927,500,565,4,10776.0,0,14,565,3.0110871310913865e-12,6241.0,176,176537518.0,3.822219735309992e-14
0.0002,0.018992474763523927,500,644,4,7817.0,1,6,644,3.0140606623960925e-12,6241.0,227,993074051.0,2.1501079653541074e-13
0.0002,0.018992474763523927,500,-1,4,8233.0,1,9,648,2.1513657143838343e-12,6241.0,185,3112461775.0,6.73880144944768e-13
0.0002,0.018992474763523927,500,-1,0,6180.0,0,11,1096,2.0102939718610747e-12,6241.0,189,65252205.0,1.4127776834581605e-14
0.0002,0.018992474763523927,500,656,4,13551.0,1,9,656,3.649616133480588e-12,6241.0,166,3112110803.0,6.738041558790935e-13
0.0002,0.018992474763523927,500,647,4,9521.0,0,10,647,3.0027582967325423e-12,6241.0,210,148019373.0,3.2047724194740885e-14
0.0002,0.018992474763523927,500,-1,0,399.0,0,3,677,2.986107957106234e-14,6241.0,265,1339813.0,2.900833629158016e-16
0.0002,0.018992474763523927,500,-1,4,452.0,1,6,47,2.9763205900428656e-13,6241.0,26,959048311.0,2.1023393916643959e-13
0.0002,0.018992474763523927,500,-1,4,7857.0,1,10,581,2.658001277169771e-12,6241.0,185,3125187979.0,6.766354996498447e-13
0.0002,0.018992474763523927,500,-1,0,5203.0,0,4,1173,1.5473052339268904e-12,6241.0,161,43218366.0,9.357222947535164e-15
0.0002,0.018992474763523927,500,676,4,9409.0,0,8,676,3.0033588461744322e-12,6241.0,172,92394711.0,2.000440993072436e-14
0.0002,0.018992474763523927,500,665,4,8886.0,0,7,665,3.0031737034228226e-12,6241.0,146,91079489.0,1.9719650773483135e-14
0.0002,0.018992474763523927,500,-1,0,6264.0,0,8,1244,1.970496543814857e-12,6241.0,197,63709405.0,1.3793744688075706e-14
0.0002,0.018992474763523927,500,-1,0,2867.0,0,13,980,7.788063762832525e-13,6241.0,167,33228845.0,7.194388398536153e-15
0.0002,0.018992474763523927,500,-1,4,9191.0,1,10,586,2.6697207186017807e-12,6241.0,187,4528500604.0,9.804671877154185e-13
0.0002,0.018992474763523927,500,-1,0,3328.0,0,9,886,1.0577324677207197e-12,6241.0,165,36823977.0,7.972771636112002e-15
0.0002,0.018992474763523927,500,652,4,14581.0,0,10,652,3.0035221365378243e-12,6241.0,187,116828083.0,2.5294487514038435e-14
0.0002,0.018992474763523927,500,803,4,12964.0,0,8,803,3.0006414160693567e-12,6241.0,186,68755112.0,1.4886192406412374e-14
0.0002,0.018992474763523927,500,603,4,10004.0,0,8,603,3.0096692178910103e-12,6241.0,217,181293497.0,3.925191596478448e-14
0.0002,0.018992474763523927,500,-1,4,10923.0,1,7,594,2.6116929392548914e-12,6241.0,215,865505377.0,1.8739086005425282e-13
0.0002,0.018992474763523927,500,562,4,9694.0,0,15,562,3.0014699550088344e-12,6241.0,167,158910819.0,3.440583482860986e-14
0.0002,0.018992474763523927,500,-1,0,9487.0,0,11,964,2.7194558281773064e-12,6241.0,182,104932676.0,2.2719008946647196e-14
0.0002,0.018992474763523927,500,650,4,13693.0,1,8,650,3.164806970530145e-12,6241.0,200,772746577.0,1.6730762109177498e-13
0.0002,0.018992474763523927,500,574,4,9200.0,0,11,574,3.0072027531438788e-12,6241.0,165,172594893.0,3.736857828930825e-14
0.0002,0.018992474763523927,500,-1,4,4383.0,1,12,550,1.4652289649971977e-12,6241.0,193,535174275.0,1.15870762142199e-13
0.0002,0.018992474763523927,500,-1,0,9157.0,0,10,1014,2.2566706207845534e-12,6241.0,212,88137590.0,1.9082699232276537e-14
0.0002,0.018992474763523927,500,-1,4,4616.0,1,4,636,2.0137872849423673e-12,6241.0,236,3016386076.0,6.530787630650534e-13
0.0002,0.018992474763523927,500,-1,4,6909.0,1,6,551,1.619589689103927e-12,6241.0,200,491367229.0,1.0638608389001954e-13
0.0002,0.018992474763523927,500,-1,0,7407.0,0,6,1183,2.150946127961526e-12,6241.0,175,69565430.0,1.506163462892492e-14
0.0002,0.018992474763523927,500,-1,0,6266.0,0,7,1166,1.7969115263967245e-12,6241.0,194,44676037.0,9.672823785640817e-15
0.0002,0.018992474763523927,500,-1,0,3393.0,0,6,943,7.733018220454442e-13,6241.0,174,37650854.0,8.151799053279717e-15
0.0002,0.018992474763523927,500,-1,4,5479.0,1,7,590,1.852230768800592e-12,6241.0,193,514896321.0,1.1148037550662225e-13
0.0002,0.018992474763523927,500,-1,4,5588.0,1,5,559,1.5122942492447676e-12,6241.0,166,517253766.0,1.1199078671586494e-13
0.0002,0.018992474763523927,500,-1,0,11235.0,0,14,1136,2.9498478580430987e-12,6241.0,196,120218974.0,2.6028650464062764e-14
0.0002,0.018992474763523927,500,651,4,9571.0,0,10,651,3.0033180019325526e-12,6241.0,181,132239827.0,2.8631289387074023e-14
0.0002,0.018992474763523927,500,-1,0,639.0,0,6,725,1.1719533838622015e-13,6241.0,200,5244659.0,1.1355228827206667e-15
0.0002,0.018992474763523927,500,-1,0,3810.0,0,4,1024,9.37770123558704e-13,6241.0,226,36735720.0,7.953663083380493e-15
0.0002,0.018992474763523927,500,616,4,10048.0,0,11,616,3.00712364373124e-12,6241.0,182,125291681.0,2.7126943961473613e-14
0.0002,0.018992474763523927,500,-1,0,7435.0,0,7,1011,2.1226074477469435e-12,6241.0,186,86299384.0,1.8684708633430278e-14
0.0002,0.018992474763523927,500,-1,0,9926.0,0,10,1313,2.69088393168912e-12,6241.0,204,94798858.0,2.052493260568268e-14
0.0002,0.018992474763523927,500,574,4,10380.0,0,14,574,3.012036082470788e-12,6241.0,129,150487229.0,3.2582040526700613e-14
0.0002,0.018992474763523927,500,580,4,8086.0,0,10,580,3.0087779834039802e-12,6241.0,183,159485372.0,3.4530231491736245e-14
0.0002,0.018992474763523927,500,-1,0,5942.0,0,6,1238,2.5262359824565724e-12,6241.0,192,65336097.0,1.414594031969611e-14
0.0002,0.018992474763523927,500,641,4,5576.0,1,8,641,3.332639030752345e-12,6241.0,197,1578241770.0,3.417056560399001e-13
