Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.014400236769438357,500,252,0,8197.0,1,0,0,5,508,1.3377552894509691e-12,18724528.0,249,145362796.0,1e-14,276,3.1472547815645617e-14
0.0002,0.014400236769438357,500,141,0,8601.0,1,0,0,7,561,1.7644873366277315e-12,18724528.0,142,106668367.0,1e-14,197,2.3094803988390115e-14
0.0002,0.014400236769438357,500,267,0,10755.0,1,0,0,6,503,1.706244664493479e-12,18724528.0,263,140502372.0,1e-14,284,3.042021578190909e-14
0.0002,0.014400236769438357,500,264,0,12275.0,1,0,0,4,428,2.4253761081681764e-12,18724528.0,260,235681675.0,1e-14,278,5.102751866240215e-14
0.0002,0.014400236769438357,500,241,0,12686.0,1,0,0,8,478,2.1164722400370904e-12,18724528.0,238,223463742.0,1e-14,257,4.838220988235597e-14
0.0002,0.014400236769438357,500,273,0,14289.0,1,0,0,7,530,2.1598882235171053e-12,18724528.0,282,190089534.0,1e-14,304,4.1156348891836075e-14
0.0002,0.014400236769438357,500,233,0,16266.0,1,0,0,9,468,2.4872034397440418e-12,18724528.0,229,232941228.0,1e-14,248,5.043418356141977e-14
0.0002,0.014400236769438357,500,252,0,16660.0,1,0,0,9,557,2.7518424168127407e-12,18724528.0,247,257194200.0,1e-14,267,5.568520268010475e-14
0.0002,0.014400236769438357,500,238,0,16694.0,1,0,0,11,507,2.5419250919692967e-12,18724528.0,234,230323428.0,1e-14,252,4.9867402803626716e-14
0.0002,0.014400236769438357,500,281,0,477.0,0,0,0,4,380,1.5211393074658483e-13,18724528.0,-1,11925493.0,1e-14,-1,2.5819924973625803e-15
0.0002,0.014400236769438357,500,264,0,19498.0,1,0,0,9,584,2.888470858439829e-12,18724528.0,260,240527540.0,1e-14,277,5.207669852215567e-14
0.0002,0.014400236769438357,500,236,0,11413.0,1,0,0,5,473,1.6121452072345683e-12,18724528.0,231,131377750.0,1e-14,249,2.844464080607626e-14
0.0002,0.014400236769438357,500,234,0,20641.0,1,0,0,11,562,3.659550361670038e-12,18724528.0,230,280267690.0,1e-14,254,6.068085175456828e-14
0.0002,0.014400236769438357,500,253,0,8846.0,1,0,0,10,477,1.283464539777264e-12,18724528.0,248,97164331.0,1e-14,268,2.1037081959903402e-14
0.0002,0.014400236769438357,500,278,0,4981.0,1,0,0,10,520,8.409879263468099e-13,18724528.0,275,80684802.0,1e-14,296,1.7469093597655486e-14
0.0002,0.014400236769438357,500,250,0,10446.0,1,0,0,7,555,1.809278285018793e-12,18724528.0,246,195192869.0,1e-14,266,4.226127366782043e-14
0.0002,0.014400236769438357,500,245,0,9579.0,1,0,0,7,529,2.0172236930450483e-12,18724528.0,242,211668722.0,1e-14,259,4.58284661380729e-14
0.0002,0.014400236769438357,500,241,0,14632.0,1,0,0,10,456,2.5201321109371954e-12,18724528.0,236,261706927.0,1e-14,253,5.666225471951694e-14
0.0002,0.014400236769438357,500,270,0,6199.0,1,0,0,8,562,1.3859803299336474e-12,18724528.0,270,129317326.0,1e-14,292,2.7998537713366736e-14
0.0002,0.014400236769438357,500,242,0,19178.0,1,0,0,10,524,3.1053035199535416e-12,18724528.0,238,232957749.0,1e-14,254,5.043776052868214e-14
0.0002,0.014400236769438357,500,272,0,28798.0,1,0,0,10,507,4.370909242981487e-12,18724528.0,267,334724007.0,1e-14,285,7.247120724997616e-14
0.0002,0.014400236769438357,500,246,0,10526.0,1,0,0,6,556,1.5963151460288957e-12,18724528.0,242,166923235.0,1e-14,262,3.614060570959128e-14
0.0002,0.014400236769438357,500,220,0,14168.0,1,0,0,9,647,2.2304665172724697e-12,18724528.0,216,154162980.0,1e-14,235,3.337787861106097e-14
0.0002,0.014400236769438357,500,262,0,9951.0,1,0,0,11,494,1.878985286188136e-12,18724528.0,259,168822552.0,1e-14,286,3.655182747158582e-14
