Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.015321211507295568,500,-1,6,3044.0,0,4,1,1.5626111140824577e-12,18724528.0,363,385005602.0,8.335769228211892e-14
0.0002,0.015321211507295568,500,-1,4,3873.0,1,6,436,2.0858664508645126e-12,18724528.0,331,580209925.0,1.2562144585932891e-13
0.0002,0.015321211507295568,500,-1,6,4317.0,0,8,1,2.2289493678586046e-12,18724528.0,327,327453524.0,7.089707253217439e-14
0.0002,0.015321211507295568,500,-1,6,5022.0,0,10,1,2.5690691123174814e-12,18724528.0,333,457061490.0,9.89585368096196e-14
0.0002,0.015321211507295568,500,-1,6,2027.0,0,7,1,1.0071404589498129e-12,18724528.0,336,361557765.0,7.828099321287448e-14
0.0002,0.015321211507295568,500,-1,6,4125.0,0,9,1,2.0462110089976294e-12,18724528.0,360,425461253.0,9.211675887650795e-14
0.0002,0.015321211507295568,500,-1,4,4821.0,1,7,512,2.4290963236486584e-12,18724528.0,374,554472180.0,1.2004895803940962e-13
0.0002,0.015321211507295568,500,510,4,6371.0,0,5,510,3.0034486672194383e-12,18724528.0,376,174085821.0,3.769137961166095e-14
0.0002,0.015321211507295568,500,-1,6,3238.0,0,10,1,1.4390322057322147e-12,18724528.0,352,369018847.0,7.989639458422306e-14
0.0002,0.015321211507295568,500,-1,6,6318.0,0,10,1,2.979503018963724e-12,18724528.0,340,462759599.0,1.0019223630423636e-13
0.0002,0.015321211507295568,500,-1,6,4539.0,0,6,1,2.141176363837998e-12,18724528.0,356,419322642.0,9.078768614582678e-14
0.0002,0.015321211507295568,500,-1,4,5327.0,1,9,451,2.6570651808750638e-12,18724528.0,342,571510819.0,1.2373799949566392e-13
0.0002,0.015321211507295568,500,-1,4,4788.0,1,8,482,2.4227636935869788e-12,18724528.0,349,540842738.0,1.1709804297139215e-13
0.0002,0.015321211507295568,500,-1,6,2554.0,0,7,1,1.210575877865738e-12,18724528.0,331,330243800.0,7.150119612669332e-14
0.0002,0.015321211507295568,500,-1,6,3755.0,0,5,1,1.8414996308006286e-12,18724528.0,322,275919097.0,5.973933642265842e-14
0.0002,0.015321211507295568,500,-1,4,4475.0,1,8,439,2.218616949231279e-12,18724528.0,326,637893687.0,1.3811057655637004e-13
0.0002,0.015321211507295568,500,-1,4,4870.0,1,9,427,2.3756404226751576e-12,18724528.0,326,724571750.0,1.568772731073571e-13
0.0002,0.015321211507295568,500,-1,0,590.0,0,6,717,2.6102645123125917e-13,18724528.0,-1,12145846.0,2.6297011994490555e-15
0.0002,0.015321211507295568,500,-1,4,5304.0,1,8,419,2.51113437092617e-12,18724528.0,319,870439435.0,1.8845913461007633e-13
0.0002,0.015321211507295568,500,-1,6,5788.0,0,7,1,2.445698231861373e-12,18724528.0,336,426942165.0,9.243739163133437e-14
0.0002,0.015321211507295568,500,-1,0,5384.0,0,5,1195,2.2522764324439834e-12,18724528.0,435,59456943.0,1.2873042711283681e-14
0.0002,0.015321211507295568,500,-1,6,6174.0,0,6,1,2.7524647413486627e-12,18724528.0,315,435972581.0,9.439257003444634e-14
0.0002,0.015321211507295568,500,464,4,6524.0,0,7,464,3.021687946323813e-12,18724528.0,328,180738875.0,3.9131834569166485e-14
0.0002,0.015321211507295568,500,-1,4,6005.0,1,10,437,2.8088718999095346e-12,18724528.0,326,491489329.0,1.0641251980205507e-13
0.0002,0.015321211507295568,500,-1,6,5813.0,0,10,1,2.5610881388368193e-12,18724528.0,313,356190774.0,7.711898418772035e-14
0.0002,0.015321211507295568,500,505,4,7053.0,0,5,505,3.053992940224465e-12,18724528.0,360,444527449.0,9.624478738025565e-14
0.0002,0.015321211507295568,500,-1,6,6940.0,0,8,1,2.9928846451039934e-12,18724528.0,323,397196822.0,8.599721742155734e-14
0.0002,0.015321211507295568,500,-1,6,6096.0,0,5,1,2.545524733709653e-12,18724528.0,323,356346978.0,7.715280396825759e-14
0.0002,0.015321211507295568,500,-1,6,4945.0,0,7,1,2.0489732069448983e-12,18724528.0,329,481927344.0,1.043422512161028e-13
0.0002,0.015321211507295568,500,-1,4,5239.0,1,6,405,2.5588850822966452e-12,18724528.0,311,489713629.0,1.0602806239827594e-13
0.0002,0.015321211507295568,500,-1,4,7047.0,1,6,468,2.8730428948175645e-12,18724528.0,345,522688890.0,1.1316754723974723e-13
0.0002,0.015321211507295568,500,427,4,6960.0,0,13,427,3.0003629573628942e-12,18724528.0,310,197619986.0,4.2786769585198553e-14
0.0002,0.015321211507295568,500,-1,6,6388.0,0,7,1,2.879893801259466e-12,18724528.0,335,457652438.0,9.908648315970616e-14
0.0002,0.015321211507295568,500,-1,4,5129.0,1,11,391,2.367772000360622e-12,18724528.0,293,570654581.0,1.2355261511851842e-13
0.0002,0.015321211507295568,500,541,4,6775.0,0,8,541,3.0010706874320256e-12,18724528.0,363,132486384.0,2.8684671526007165e-14
0.0002,0.015321211507295568,500,-1,4,4762.0,1,4,573,2.3947721218771657e-12,18724528.0,371,656404570.0,1.4211837405585767e-13
0.0002,0.015321211507295568,500,-1,4,4797.0,1,7,469,2.3817731827356554e-12,18724528.0,349,486956583.0,1.054311334422249e-13
0.0002,0.015321211507295568,500,-1,6,4609.0,0,5,1,2.2087994103700217e-12,18724528.0,341,464364088.0,1.0053962475686469e-13
0.0002,0.015321211507295568,500,466,4,7300.0,0,6,466,3.0172183922508285e-12,18724528.0,344,195816654.0,4.2396329567812777e-14
0.0002,0.015321211507295568,500,-1,6,4002.0,0,7,1,2.0294905384258134e-12,18724528.0,339,393067977.0,8.510327980298063e-14
0.0002,0.015321211507295568,500,-1,4,2942.0,1,6,420,1.5632893552273072e-12,18724528.0,325,717414388.0,1.5532763025528305e-13
0.0002,0.015321211507295568,500,-1,6,5429.0,0,4,1,2.6372470466945372e-12,18724528.0,347,415283252.0,8.99131164593643e-14
0.0002,0.015321211507295568,500,-1,6,4694.0,0,6,1,2.3222866753919155e-12,18724528.0,358,308933009.0,6.688718960512967e-14
0.0002,0.015321211507295568,500,-1,4,5745.0,1,7,476,2.6618113191080187e-12,18724528.0,344,879580742.0,1.904383220608667e-13
0.0002,0.015321211507295568,500,-1,4,5224.0,1,8,476,2.709218469712096e-12,18724528.0,355,620935361.0,1.3443892369473748e-13
0.0002,0.015321211507295568,500,459,4,6166.0,0,11,459,3.019297710968829e-12,18724528.0,313,182405308.0,3.949263453805311e-14
0.0002,0.015321211507295568,500,472,4,6086.0,0,8,472,3.017966334135154e-12,18724528.0,333,167565385.0,3.6279637821905746e-14
0.0002,0.015321211507295568,500,-1,6,6096.0,0,7,1,2.6713201549339676e-12,18724528.0,365,443165574.0,9.594992736630532e-14
0.0002,0.015321211507295568,500,-1,6,2401.0,0,8,1,1.1628299940262276e-12,18724528.0,384,363566768.0,7.871596312759245e-14
0.0002,0.015321211507295568,500,472,4,6128.0,0,9,472,3.004045355415995e-12,18724528.0,329,137617454.0,2.979560121616271e-14
0.0002,0.015321211507295568,500,-1,4,4449.0,1,4,443,2.310751290262649e-12,18724528.0,329,825146238.0,1.7865268930541967e-13
0.0002,0.015321211507295568,500,-1,4,5940.0,1,8,455,2.61279262967699e-12,18724528.0,344,638518991.0,1.3824596133556283e-13
0.0002,0.015321211507295568,500,562,4,6303.0,0,7,562,3.0174595581344502e-12,18724528.0,366,113406522.0,2.4553684192006516e-14
0.0002,0.015321211507295568,500,428,4,6535.0,0,14,428,3.068308252899402e-12,18724528.0,324,364618826.0,7.894374455874926e-14
0.0002,0.015321211507295568,500,452,4,6203.0,1,13,452,3.0066473963374583e-12,18724528.0,327,507732869.0,1.0992941410660148e-13
0.0002,0.015321211507295568,500,-1,4,5291.0,1,7,431,2.3071695831559757e-12,18724528.0,336,497493004.0,1.0771237749402651e-13
0.0002,0.015321211507295568,500,-1,6,3528.0,0,8,1,1.7022225214521436e-12,18724528.0,334,248724468.0,5.385141815826811e-14
0.0002,0.015321211507295568,500,446,4,6342.0,0,11,446,3.029118604657745e-12,18724528.0,341,244139718.0,5.285877239492035e-14
0.0002,0.015321211507295568,500,430,4,5879.0,0,11,430,3.003028020546005e-12,18724528.0,320,217236334.0,4.703391168336199e-14
0.0002,0.015321211507295568,500,-1,4,3744.0,1,8,452,2.117561726327049e-12,18724528.0,339,549555268.0,1.189843957698085e-13
0.0002,0.015321211507295568,500,-1,6,6014.0,0,7,1,2.739255085687668e-12,18724528.0,350,275137514.0,5.957011562465316e-14
0.0002,0.015321211507295568,500,454,4,5769.0,0,7,454,3.0212415929451566e-12,18724528.0,332,177483630.0,3.842704038019022e-14
0.0002,0.015321211507295568,500,-1,4,3793.0,1,6,520,2.0462874832629668e-12,18724528.0,372,502914506.0,1.0888618871411093e-13
0.0002,0.015321211507295568,500,-1,4,5247.0,1,8,449,2.8504805484198997e-12,18724528.0,333,677589179.0,1.4670506087019387e-13
0.0002,0.015321211507295568,500,-1,4,4690.0,1,6,452,2.268102910836618e-12,18724528.0,339,645188041.0,1.3968987959240416e-13
0.0002,0.015321211507295568,500,-1,6,3204.0,0,3,1,1.6845177160827406e-12,18724528.0,361,265634570.0,5.751263002545345e-14
0.0002,0.015321211507295568,500,445,4,5912.0,0,6,445,3.021175127086614e-12,18724528.0,326,226733153.0,4.909007115675318e-14
0.0002,0.015321211507295568,500,-1,6,35.0,0,14,1,2.0473332563325812e-14,18724528.0,44,41772220.0,1.0299959181230167e-14
0.0002,0.015321211507295568,500,-1,4,4261.0,1,7,507,2.3404615757973888e-12,18724528.0,345,592530442.0,1.2828896513569165e-13
0.0002,0.015321211507295568,500,456,4,5332.0,1,8,456,3.0832131875230584e-12,18724528.0,336,601626153.0,1.3025828058119795e-13
0.0002,0.015321211507295568,500,428,4,4560.0,0,13,428,3.0115611263446528e-12,18724528.0,329,284419250.0,6.157970740542908e-14
0.0002,0.015321211507295568,500,486,4,4319.0,0,6,486,3.0350349875360194e-12,18724528.0,359,232286168.0,5.029235630066646e-14
