Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.01636249496215863,500,813,4,7625.0,0,7,813,3.003072489820443e-12,18724528.0,521,114763012.0,2.4847378297797145e-14
0.0002,0.01636249496215863,500,684,4,7668.0,0,11,684,3.0035664416974273e-12,18724528.0,481,128923896.0,2.7913356051842342e-14
0.0002,0.01636249496215863,500,600,4,7669.0,0,10,600,3.0012929402717515e-12,18724528.0,443,125912857.0,2.7261434985999116e-14
0.0002,0.01636249496215863,500,691,4,7674.0,0,7,691,3.000716102608849e-12,18724528.0,487,103048792.0,2.2311128588669418e-14
0.0002,0.01636249496215863,500,-1,0,2206.0,0,5,1019,7.851359819120487e-13,18724528.0,504,29813877.0,6.455012529150014e-15
0.0002,0.01636249496215863,500,-1,0,6099.0,0,13,1255,2.1956772636401572e-12,18724528.0,489,58988628.0,1.2771647673241873e-14
0.0002,0.01636249496215863,500,952,4,7962.0,0,5,952,3.001300230824299e-12,18724528.0,459,103557783.0,2.2421330401141666e-14
0.0002,0.01636249496215863,500,-1,0,8013.0,0,11,1333,2.8922321433329434e-12,18724528.0,470,85722694.0,1.8559849287715666e-14
0.0002,0.01636249496215863,500,-1,0,1182.0,0,7,916,3.4270478801989607e-13,18724528.0,-1,13812580.0,2.990566337946819e-15
0.0002,0.01636249496215863,500,-1,0,7279.0,0,11,1326,2.595213529992204e-12,18724528.0,487,65772675.0,1.4240463969201724e-14
0.0002,0.01636249496215863,500,-1,4,6089.0,1,10,641,2.4081819190433034e-12,18724528.0,384,504140920.0,1.0915172002142555e-13
0.0002,0.01636249496215863,500,660,4,7991.0,0,10,660,3.003676708029976e-12,18724528.0,468,124963937.0,2.7055983997885055e-14
0.0002,0.01636249496215863,500,-1,0,4924.0,0,7,1215,1.7857150667640682e-12,18724528.0,515,45767895.0,9.909222328173634e-15
0.0002,0.01636249496215863,500,-1,0,6110.0,0,5,1332,2.1079771798677185e-12,18724528.0,598,52613404.0,1.1391345782409697e-14
0.0002,0.01636249496215863,500,-1,0,6529.0,0,7,1363,2.25225973105317e-12,18724528.0,574,49064990.0,1.0623077474714884e-14
0.0002,0.01636249496215863,500,-1,0,6493.0,0,12,1376,2.233578828021918e-12,18724528.0,485,76763678.0,1.6620129722599904e-14
0.0002,0.01636249496215863,500,854,4,8263.0,0,9,854,3.0001273241844017e-12,18724528.0,485,93175913.0,2.017354823829158e-14
