Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.015522372763146953,500,-1,4,4065.0,1,12,485,2.2225712704098365e-12,18724528.0,382,574042603.0,1.2428615690038863e-13
0.0002,0.015522372763146953,500,-1,4,4681.0,1,4,630,2.529937250251502e-12,18724528.0,447,615684573.0,1.3330207382016694e-13
0.0002,0.015522372763146953,500,440,4,5918.0,0,13,440,3.02114423474233e-12,18724528.0,328,216509716.0,4.6876591375979444e-14
0.0002,0.015522372763146953,500,448,4,5934.0,0,13,448,3.0057180965187118e-12,18724528.0,337,233788109.0,5.0617542051350425e-14
0.0002,0.015522372763146953,500,-1,6,4788.0,0,8,1,2.440976365519644e-12,18724528.0,369,363891259.0,7.878621878305771e-14
0.0002,0.015522372763146953,500,-1,4,4159.0,1,6,474,2.18268600043959e-12,18724528.0,358,699059270.0,1.5135355748829527e-13
0.0002,0.015522372763146953,500,-1,0,99.0,0,6,517,1.8023468096680775e-14,18724528.0,-1,889708.0,1.9263097809402652e-16
0.0002,0.015522372763146953,500,511,4,6158.0,0,6,511,3.0092327611998163e-12,18724528.0,370,328940417.0,7.121900023532098e-14
0.0002,0.015522372763146953,500,512,4,6163.0,0,8,512,3.0121179437297996e-12,18724528.0,371,194935525.0,4.220555603189203e-14
0.0002,0.015522372763146953,500,-1,6,33.0,0,6,1,1.7282669537876243e-14,18724528.0,45,32284906.0,8.142219336949483e-15
0.0002,0.015522372763146953,500,-1,4,3573.0,1,7,492,1.8704027924332306e-12,18724528.0,367,608244014.0,1.3169111589044582e-13
0.0002,0.015522372763146953,500,-1,0,1641.0,0,3,870,6.886193181725683e-13,18724528.0,382,39689844.0,8.593261463445682e-15
0.0002,0.015522372763146953,500,-1,6,5791.0,0,12,1,2.7323077643784755e-12,18724528.0,353,445824795.0,9.65256761987291e-14
0.0002,0.015522372763146953,500,-1,6,6194.0,0,11,1,2.925794729942858e-12,18724528.0,342,321835846.0,6.968078718039914e-14
0.0002,0.015522372763146953,500,506,4,6583.0,0,10,506,3.0163038465289334e-12,18724528.0,338,391427019.0,8.474799543490569e-14
0.0002,0.015522372763146953,500,-1,6,4746.0,0,7,1,2.1195372716409667e-12,18724528.0,351,259918728.0,5.627509115304709e-14
