Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot
0.00023999999999999998,0.020659578571303277,500,411,0,1503.0,0,8,538,1.8041316135405444e-12
0.00023999999999999998,0.020659578571303277,500,438,0,1816.0,0,8,1231,2.8888559111130487e-12
