Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0005,0.05022953636560028,200,-1,0,936.0,0,0,0,8,467,5.560004553837593e-13,18724528.0,-1,17007358.0,1e-14,-1,9.205671991078157e-15
0.0005,0.05022953636560028,200,-1,0,1084.0,0,0,0,6,467,5.690886437664764e-13,18724528.0,-1,12249036.0,1e-14,-1,6.630107252573154e-15
0.0005,0.05022953636560028,200,-1,0,1486.0,0,0,0,7,491,7.57902429343639e-13,18724528.0,279,27780945.0,1e-14,279,1.5037154346500074e-14
0.0005,0.05022953636560028,200,-1,0,1624.0,0,0,0,9,469,7.915138728099545e-13,18724528.0,253,19808046.0,1e-14,253,1.0721616741423785e-14
0.0005,0.05022953636560028,200,-1,0,2079.0,0,0,0,8,529,1.155425733390259e-12,18724528.0,272,31788608.0,1e-14,271,1.720640550407436e-14
0.0005,0.05022953636560028,200,-1,0,2108.0,0,0,0,14,515,1.192673053333762e-12,18724528.0,262,34588856.0,1e-14,262,1.8722112093050302e-14
0.0005,0.05022953636560028,200,-1,0,1081.0,0,0,0,6,474,5.316125519652836e-13,18724528.0,284,18955260.0,1e-14,284,1.0260024282760684e-14
0.0005,0.05022953636560028,200,-1,6,159.0,1,0,0,9,1,8.181304540605005e-14,18724528.0,36,106092518.0,1e-14,36,5.892518621883779e-14
0.0005,0.05022953636560028,200,-1,0,828.0,0,0,0,9,510,4.391894440620966e-13,18724528.0,-1,15693214.0,1e-14,-1,8.49435759333082e-15
0.0005,0.05022953636560028,200,-1,0,1962.0,0,0,0,13,517,1.0625129359408198e-12,18724528.0,236,23197515.0,1e-14,236,1.2556254422239806e-14
0.0005,0.05022953636560028,200,-1,0,3117.0,0,0,0,8,503,1.6039426700665806e-12,18724528.0,268,48958483.0,1e-14,268,2.6500044020874742e-14
0.0005,0.05022953636560028,200,-1,0,1147.0,0,0,0,2,504,6.203207176054772e-13,18724528.0,295,21870789.0,1e-14,294,1.1838129691871034e-14
