Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0005,0.05094547520757919,200,-1,0,606.0,0,0,0,5,499,2.369662163957467e-13,18724528.0,-1,6096291.0,1e-14,-1,3.2997750331451753e-15
0.0005,0.05094547520757919,200,-1,0,810.0,0,0,0,13,458,3.7760605273329887e-13,18724528.0,-1,9834332.0,1e-14,-1,5.323086316132327e-15
0.0005,0.05094547520757919,200,-1,0,832.0,0,0,0,7,455,4.113141539915022e-13,18724528.0,-1,12554971.0,1e-14,-1,6.795702476745568e-15
0.0005,0.05094547520757919,200,-1,0,935.0,0,0,0,5,505,4.994629283716722e-13,18724528.0,-1,15820311.0,1e-14,-1,8.56315212879306e-15
0.0005,0.05094547520757919,200,-1,0,1002.0,0,0,0,6,531,5.192403486495399e-13,18724528.0,-1,14868286.0,1e-14,-1,8.047843997024085e-15
0.0005,0.05094547520757919,200,-1,0,1149.0,0,0,0,7,551,6.591726898316731e-13,18724528.0,-1,14329568.0,1e-14,-1,7.756248958941767e-15
0.0005,0.05094547520757919,200,-1,0,680.0,0,0,0,6,490,3.588723844010607e-13,18724528.0,-1,11253381.0,1e-14,-1,6.091183255896133e-15
0.0005,0.05094547520757919,200,-1,0,565.0,0,0,0,4,459,2.72506268441495e-13,18724528.0,-1,8138529.0,1e-14,-1,4.4051891224890615e-15
0.0005,0.05094547520757919,200,-1,6,391.0,1,0,0,11,1,2.580415257453537e-13,18724528.0,37,407631254.0,1e-14,37,2.2273080686034038e-13
0.0005,0.05094547520757919,200,-1,0,855.0,0,0,0,8,447,4.659879205174666e-13,18724528.0,-1,13652383.0,1e-14,-1,7.389705079094096e-15
0.0005,0.05094547520757919,200,-1,0,1787.0,0,0,0,8,532,9.255587777879608e-13,18724528.0,287,20099980.0,1e-14,286,1.0879633562557518e-14
0.0005,0.05094547520757919,200,-1,0,986.0,0,0,0,6,513,5.189634297645887e-13,18724528.0,-1,15650813.0,1e-14,-1,8.471406956430384e-15
0.0005,0.05094547520757919,200,-1,0,2599.0,0,0,0,13,555,1.4434585474815191e-12,18724528.0,266,31491188.0,1e-14,266,1.7045419243681272e-14
0.0005,0.05094547520757919,200,-1,0,1785.0,0,0,0,7,514,9.724134294137988e-13,18724528.0,261,29111098.0,1e-14,261,1.5757134029173218e-14
0.0005,0.05094547520757919,200,-1,0,1233.0,0,0,0,10,495,6.491269122694293e-13,18724528.0,-1,15120520.0,1e-14,-1,8.184372167301774e-15
0.0005,0.05094547520757919,200,-1,0,1422.0,0,0,0,8,517,7.596878628854777e-13,18724528.0,300,26398754.0,1e-14,300,1.4289007751654464e-14
0.0005,0.05094547520757919,200,-1,0,1182.0,0,0,0,9,468,6.286050758698083e-13,18724528.0,-1,17094034.0,1e-14,-1,9.25258761580357e-15
0.0005,0.05094547520757919,200,-1,0,482.0,0,0,0,8,429,2.3098512052660994e-13,18724528.0,-1,7031757.0,1e-14,-1,3.806120178276237e-15
0.0005,0.05094547520757919,200,-1,0,2102.0,0,0,0,7,522,1.151382670254211e-12,18724528.0,269,27962594.0,1e-14,269,1.5135476561597055e-14
0.0005,0.05094547520757919,200,-1,0,964.0,0,0,0,7,501,4.916941900139948e-13,18724528.0,-1,15472144.0,1e-14,-1,8.374697743337208e-15
0.0005,0.05094547520757919,200,-1,0,99.0,0,0,0,12,380,3.026911116150988e-14,18724528.0,-1,813837.0,1e-14,-1,4.40510305963047e-16
0.0005,0.05094547520757919,200,-1,0,722.0,0,0,0,7,472,3.7924288386469217e-13,18724528.0,-1,12668143.0,1e-14,-1,6.856959746132988e-15
0.0005,0.05094547520757919,200,-1,0,2705.0,0,0,0,8,555,1.4499215174150503e-12,18724528.0,282,40860823.0,1e-14,282,2.2116976300698918e-14
0.0005,0.05094547520757919,200,-1,0,1376.0,0,0,0,5,518,7.439888191207504e-13,18724528.0,305,20626134.0,1e-14,305,1.1164428010983537e-14
0.0005,0.05094547520757919,200,-1,0,223.0,0,0,0,5,392,8.998176333477736e-14,18724528.0,-1,2587526.0,1e-14,-1,1.4005653096963387e-15
0.0005,0.05094547520757919,200,-1,0,563.0,0,0,0,4,464,3.1224039471122715e-13,18724528.0,-1,8314606.0,1e-14,-1,4.5004953486044346e-15
0.0005,0.05094547520757919,200,-1,0,1858.0,0,0,0,10,519,9.71757544909744e-13,18724528.0,287,23357877.0,1e-14,286,1.264305449852639e-14
0.0005,0.05094547520757919,200,-1,0,1721.0,0,0,0,4,553,9.409914413083452e-13,18724528.0,296,26731874.0,1e-14,296,1.4469317559542786e-14
0.0005,0.05094547520757919,200,-1,0,2595.0,0,0,0,15,551,1.3517954893701784e-12,18724528.0,282,36402005.0,1e-14,281,1.9703525841437983e-14
0.0005,0.05094547520757919,200,-1,0,490.0,0,0,0,11,455,2.4903311253254805e-13,18724528.0,-1,7401737.0,1e-14,-1,4.006381413634433e-15
0.0005,0.05094547520757919,200,-1,0,2253.0,0,0,0,10,537,1.2458037847948542e-12,18724528.0,271,45414140.0,1e-14,271,2.4581576785583167e-14
0.0005,0.05094547520757919,200,-1,0,370.0,0,0,0,5,445,1.763276853752962e-13,18724528.0,-1,5236926.0,1e-14,-1,2.8346215207293796e-15
0.0005,0.05094547520757919,200,-1,0,3121.0,0,0,0,10,563,1.7081572150425602e-12,18724528.0,274,64705499.0,1e-14,274,3.5023523336960145e-14
0.0005,0.05094547520757919,200,-1,0,2626.0,0,0,0,8,540,1.442401939152134e-12,18724528.0,277,47437847.0,1e-14,276,2.5676960492332268e-14
0.0005,0.05094547520757919,200,-1,6,1044.0,1,1,0,12,1,5.803187290781518e-13,18724528.0,39,985916592.0,1e-14,39,5.360477239803887e-13
0.0005,0.05094547520757919,200,-1,0,1327.0,0,0,0,8,506,7.077217123758225e-13,18724528.0,-1,17398764.0,1e-14,-1,9.417530602588537e-15
0.0005,0.05094547520757919,200,-1,0,2293.0,0,0,0,7,542,1.187689722614871e-12,18724528.0,281,39706316.0,1e-14,281,2.1492069554254017e-14
0.0005,0.05094547520757919,200,-1,0,1936.0,0,0,0,4,567,1.0450345474461807e-12,18724528.0,277,21907367.0,1e-14,277,1.1857928479553965e-14
0.0005,0.05094547520757919,200,-1,0,1602.0,0,0,0,9,544,8.831403244362212e-13,18724528.0,308,23134074.0,1e-14,308,1.2521915341661503e-14
0.0005,0.05094547520757919,200,-1,0,1200.0,0,0,0,9,530,6.200482896861715e-13,18724528.0,-1,16291122.0,1e-14,-1,8.817990748394735e-15
0.0005,0.05094547520757919,200,-1,0,928.0,0,0,0,8,477,4.800339203155594e-13,18724528.0,-1,12876795.0,1e-14,-1,6.969898032742962e-15
0.0005,0.05094547520757919,200,-1,0,1830.0,0,0,0,12,521,9.708755878906141e-13,18724528.0,-1,18386378.0,1e-14,-1,9.952102200234492e-15
0.0005,0.05094547520757919,200,-1,0,3369.0,0,0,0,10,558,1.788134734534141e-12,18724528.0,241,51313018.0,1e-14,241,2.777449693128642e-14
0.0005,0.05094547520757919,200,-1,0,1964.0,0,0,0,9,515,1.1205610793838816e-12,18724528.0,269,28682461.0,1e-14,268,1.5525123176856256e-14
0.0005,0.05094547520757919,200,-1,0,1466.0,0,0,0,10,518,8.759666955899841e-13,18724528.0,291,21509901.0,1e-14,291,1.1642789736451955e-14
0.0005,0.05094547520757919,200,-1,0,2524.0,0,0,0,11,545,1.5572886504500537e-12,18724528.0,281,55533016.0,1e-14,281,3.005867989439014e-14
0.0005,0.05094547520757919,200,-1,0,807.0,0,0,0,6,490,5.603815414930849e-13,18724528.0,-1,17304674.0,1e-14,-1,9.366601958783867e-15
0.0005,0.05094547520757919,200,-1,0,2023.0,1,0,0,11,536,1.4970774285590981e-12,18724528.0,287,55042560.0,1e-14,287,2.979320791090768e-14
0.0005,0.05094547520757919,200,-1,0,1654.0,0,0,0,9,573,1.2358094008323634e-12,18724528.0,303,39546854.0,1e-14,303,2.1405756626223618e-14
0.0005,0.05094547520757919,200,-1,0,2254.0,0,0,0,11,575,1.5533056943722316e-12,18724528.0,283,35019994.0,1e-14,283,1.8955476676243614e-14
