Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.01636249496215863,500,-1,0,407.0,0,7,707,3.285769304269593e-14,6241.0,258,1306455.0,2.828610111248088e-16
0.0002,0.01636249496215863,500,-1,0,9086.0,0,3,1431,2.1884431228613687e-12,6241.0,255,81443023.0,1.7633256281189224e-14
0.0002,0.01636249496215863,500,-1,0,9505.0,0,7,1322,2.1832356498170406e-12,6241.0,213,64780974.0,1.4025750452399779e-14
0.0002,0.01636249496215863,500,724,4,11938.0,0,13,724,3.0035294903113877e-12,6241.0,213,116680315.0,2.5262494214696406e-14
0.0002,0.01636249496215863,500,602,4,12559.0,0,10,602,3.0182874566363584e-12,6241.0,169,140345691.0,3.038629272594157e-14
0.0002,0.01636249496215863,500,860,4,13325.0,0,12,860,3.0291506668073724e-12,6241.0,216,412903266.0,8.9397824890636e-14
0.0002,0.01636249496215863,500,941,4,13750.0,0,7,941,3.071440731803175e-12,6241.0,218,400279814.0,8.666471705561258e-14
0.0002,0.01636249496215863,500,-1,0,5152.0,0,12,1274,1.0794158410447113e-12,6241.0,198,32977797.0,7.14003391168367e-15
0.0002,0.01636249496215863,500,1214,4,12162.0,0,11,1214,3.0239502180078855e-12,6241.0,199,167180272.0,3.6196256876846536e-14
0.0002,0.01636249496215863,500,-1,0,9992.0,0,9,1312,2.2480751801445738e-12,6241.0,208,48652211.0,1.0533706554697669e-14
0.0002,0.01636249496215863,500,-1,0,1864.0,0,9,980,4.0567127552192315e-13,6241.0,242,11782638.0,2.551062913301718e-15
0.0002,0.01636249496215863,500,695,4,12509.0,0,7,695,3.013904187345059e-12,6241.0,205,117775641.0,2.5499643615074766e-14
0.0002,0.01636249496215863,500,-1,4,10864.0,1,5,872,2.8418985117183173e-12,6241.0,235,563059697.0,1.219082442311817e-13
0.0002,0.01636249496215863,500,637,4,12309.0,0,12,637,3.005448752897398e-12,6241.0,203,141918006.0,3.072671517501688e-14
0.0002,0.01636249496215863,500,-1,0,1084.0,0,9,880,2.667963594544177e-13,6241.0,195,10470059.0,2.2668759928787485e-15
0.0002,0.01636249496215863,500,-1,4,12005.0,1,7,726,2.9842774834604595e-12,6241.0,198,526860505.0,1.1407074500539818e-13
0.0002,0.01636249496215863,500,-1,0,2349.0,0,7,986,4.0557531489331684e-13,6241.0,197,11634800.0,2.5190544582361628e-15
0.0002,0.01636249496215863,500,-1,0,4580.0,0,9,1043,8.825654183702811e-13,6241.0,198,28620631.0,6.196662436662608e-15
0.0002,0.01636249496215863,500,-1,0,3951.0,0,3,1080,9.288767592835188e-13,6241.0,212,36791927.0,7.965832479840602e-15
0.0002,0.01636249496215863,500,683,4,13001.0,0,6,683,3.005416314669316e-12,6241.0,218,110368395.0,2.389589829417951e-14
0.0002,0.01636249496215863,500,-1,0,9862.0,0,9,1225,2.1557229483072243e-12,6241.0,208,106688174.0,2.3099092408616857e-14
0.0002,0.01636249496215863,500,-1,0,5863.0,0,8,1274,1.4056250365203392e-12,6241.0,207,49993110.0,1.082402504783846e-14
0.0002,0.01636249496215863,500,680,4,12656.0,0,12,680,3.00044735287539e-12,6241.0,190,99070343.0,2.1449753258597973e-14
0.0002,0.01636249496215863,500,760,4,13420.0,0,5,760,3.0017932530058985e-12,6241.0,158,70525282.0,1.5269452508033016e-14
0.0002,0.01636249496215863,500,-1,0,3013.0,0,7,1031,6.901313404051557e-13,6241.0,227,17920767.0,3.880031286000748e-15
0.0002,0.01636249496215863,500,-1,0,3151.0,0,4,985,6.966393016195458e-13,6241.0,217,26877952.0,5.819354420691167e-15
0.0002,0.01636249496215863,500,-1,0,3922.0,0,11,1013,8.173327282225198e-13,6241.0,207,35440151.0,7.673159003774265e-15
0.0002,0.01636249496215863,500,-1,0,8371.0,0,9,1231,1.8210887207653227e-12,6241.0,219,44976294.0,9.737832529621516e-15
0.0002,0.01636249496215863,500,-1,0,9926.0,0,3,1351,2.348412219860648e-12,6241.0,214,64436540.0,1.3951176931302032e-14
0.0002,0.01636249496215863,500,-1,0,3362.0,0,8,1029,6.84309347806021e-13,6241.0,219,26479675.0,5.733123333567801e-15
0.0002,0.01636249496215863,500,911,4,21891.0,0,11,911,3.0027471581418385e-12,6241.0,22,16202516.0,9.904989767613584e-15
0.0002,0.01636249496215863,500,-1,0,447.0,0,11,713,6.23272476630785e-14,6241.0,199,2485254.0,5.380831787868511e-16
0.0002,0.01636249496215863,500,732,4,12164.0,1,8,732,3.0244888606493832e-12,6241.0,228,658221966.0,1.4251185907461013e-13
0.0002,0.01636249496215863,500,643,4,12646.0,0,11,643,3.0002817999789865e-12,6241.0,190,121509674.0,2.6308100354842625e-14
0.0002,0.01636249496215863,500,-1,4,9530.0,1,10,816,2.372879437618792e-12,6241.0,198,561698251.0,1.2161347710016542e-13
0.0002,0.01636249496215863,500,605,4,12275.0,0,8,605,3.0144179440720162e-12,6241.0,197,165125029.0,3.575127552418827e-14
0.0002,0.01636249496215863,500,-1,0,1709.0,0,7,1011,4.2356543520199343e-13,6241.0,240,15145206.0,3.2790936410772065e-15
0.0002,0.01636249496215863,500,-1,0,11603.0,0,7,1296,2.8115848805106906e-12,6241.0,189,78404396.0,1.6975362128194166e-14
0.0002,0.01636249496215863,500,-1,4,9816.0,1,10,735,2.6980479932683665e-12,6241.0,222,711068336.0,1.5395364440397516e-13
0.0002,0.01636249496215863,500,1046,4,11422.0,1,8,1046,3.032129932388327e-12,6241.0,236,597265443.0,1.2931414179354564e-13
0.0002,0.01636249496215863,500,-1,0,4889.0,0,11,1130,1.2129405288438372e-12,6241.0,191,36659277.0,7.937112383759446e-15
0.0002,0.01636249496215863,500,-1,0,11923.0,0,13,666,2.881221642479355e-12,6241.0,185,451454697.0,1.8971034329557195e-13
0.0002,0.01636249496215863,500,-1,0,3685.0,0,4,1086,9.306813140439506e-13,6241.0,239,32257611.0,6.984106198782776e-15
0.0002,0.01636249496215863,500,-1,0,10623.0,0,9,1360,2.7023049036633655e-12,6241.0,217,88095470.0,1.9073579816920805e-14
0.0002,0.01636249496215863,500,-1,0,6516.0,0,4,1239,1.6729759828704205e-12,6241.0,219,48522873.0,1.0505703540849619e-14
0.0002,0.01636249496215863,500,885,4,11399.0,0,9,885,3.014282536342728e-12,6241.0,214,469681746.0,1.0169095267760891e-13
0.0002,0.01636249496215863,500,-1,0,6786.0,0,11,1175,1.6996869481213057e-12,6241.0,196,62819331.0,1.3601034467198673e-14
0.0002,0.01636249496215863,500,-1,0,5803.0,0,5,1241,1.4485952735001654e-12,6241.0,263,44384565.0,9.609717084962593e-15
0.0002,0.01636249496215863,500,705,4,11740.0,0,11,705,3.0051656177841874e-12,6241.0,213,90592642.0,1.9614243365893063e-14
0.0002,0.01636249496215863,500,-1,0,5837.0,0,6,1332,1.318327878699861e-12,6241.0,184,44515304.0,9.638023429791494e-15
0.0002,0.01636249496215863,500,785,4,11248.0,1,10,785,3.042579010032389e-12,6241.0,215,813849603.0,1.762068510649845e-13
0.0002,0.01636249496215863,500,-1,0,5102.0,0,2,1132,1.2691313808048555e-12,6241.0,240,42386895.0,9.177200881883498e-15
0.0002,0.01636249496215863,500,-1,0,3803.0,0,6,1057,9.464139546918204e-13,6241.0,187,39099526.0,8.46545151487097e-15
0.0002,0.01636249496215863,500,731,4,10578.0,0,11,731,3.0005799189065135e-12,6241.0,197,97988600.0,2.1215544718114626e-14
0.0002,0.01636249496215863,500,689,4,11462.0,0,8,689,3.02036703971348e-12,6241.0,168,452776146.0,9.803071553995656e-14
0.0002,0.01636249496215863,500,651,4,11081.0,0,12,651,3.0061277200014055e-12,6241.0,203,123745773.0,2.679223890084317e-14
0.0002,0.01636249496215863,500,668,4,11026.0,0,9,668,3.0040655796464888e-12,6241.0,194,109892691.0,2.37929034612644e-14
0.0002,0.01636249496215863,500,751,4,11496.0,0,6,751,3.0766085953640595e-12,6241.0,208,425087436.0,9.203582363220501e-14
0.0002,0.01636249496215863,500,1016,4,10827.0,0,10,1016,3.0019738711245064e-12,6241.0,222,80166087.0,1.735678643867518e-14
0.0002,0.01636249496215863,500,-1,0,9053.0,0,7,1302,2.318323739700105e-12,6241.0,170,51457436.0,1.114106676223072e-14
0.0002,0.01636249496215863,500,-1,0,1732.0,0,2,972,4.2221517195518914e-13,6241.0,291,19015593.0,4.117072431211054e-15
0.0002,0.01636249496215863,500,-1,0,3222.0,0,4,1032,9.314644953670803e-13,6241.0,243,38700960.0,8.37915785626048e-15
0.0002,0.01636249496215863,500,795,4,11252.0,0,5,795,3.004073832370968e-12,6241.0,255,90551774.0,1.9605395021478102e-14
0.0002,0.01636249496215863,500,702,4,11284.0,0,12,702,3.0049745307413003e-12,6241.0,158,86752945.0,1.8782909277973546e-14
