Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.015944976277389097,500,-1,4,8238.0,1,10,609,2.4930292132631794e-12,6241.0,162,498726367.0,1.0797941333166657e-13
0.0002,0.015944976277389097,500,-1,0,10738.0,0,5,648,2.5468809033584267e-12,6241.0,191,463501317.0,2.0129216209755584e-13
0.0002,0.015944976277389097,500,-1,4,11168.0,1,8,536,2.9659270470834993e-12,6241.0,175,678776842.0,1.469622021854749e-13
0.0002,0.015944976277389097,500,910,4,11259.0,1,6,910,3.12112753943829e-12,6241.0,172,857788353.0,1.8572004459446683e-13
0.0002,0.015944976277389097,500,766,4,11866.0,0,7,766,3.0028712856825703e-12,6241.0,169,67517628.0,1.4618264329677403e-14
0.0002,0.015944976277389097,500,-1,8,13853.0,0,13,1,2.3430640419451525e-12,6241.0,165,434402949.0,9.405272848260271e-14
0.0002,0.015944976277389097,500,-1,0,3458.0,0,4,1215,2.0529763527198126e-12,6241.0,212,54156745.0,1.1725495061007403e-14
0.0002,0.015944976277389097,500,-1,0,3763.0,0,10,511,2.2126251378325893e-12,6241.0,152,472202668.0,1.2961415670208792e-13
0.0002,0.015944976277389097,500,-1,0,5068.0,0,6,1299,2.7337928826036836e-12,6241.0,206,73831218.0,1.598522182245556e-14
0.0002,0.015944976277389097,500,-1,0,17546.0,0,4,1348,2.8208490193859497e-12,6241.0,208,69077973.0,1.4956095150029848e-14
0.0002,0.015944976277389097,500,-1,4,14666.0,1,6,584,2.294014405176213e-12,6241.0,190,597705665.0,1.2940945440671607e-13
0.0002,0.015944976277389097,500,676,4,5132.0,0,9,676,3.044156404313302e-12,6241.0,103,263227557.0,5.699148683187198e-14
0.0002,0.015944976277389097,500,523,4,18360.0,0,8,523,3.0001464788538315e-12,6241.0,166,175622375.0,3.8024059434607643e-14
0.0002,0.015944976277389097,500,595,4,16587.0,0,11,595,3.0068817804678262e-12,6241.0,138,105793634.0,2.2905415252578882e-14
0.0002,0.015944976277389097,500,-1,0,747.0,0,10,665,5.48447621674497e-14,6241.0,173,2172043.0,4.702697599125598e-16
0.0002,0.015944976277389097,500,965,4,22996.0,0,8,965,3.000134772789537e-12,6241.0,25,15955236.0,9.480243037944763e-15
0.0002,0.015944976277389097,500,582,4,5809.0,0,10,582,3.000050605478889e-12,6241.0,165,119377892.0,2.5846547517570995e-14
0.0002,0.015944976277389097,500,-1,4,10448.0,1,11,564,1.952885598274265e-12,6241.0,137,574029976.0,1.242834230243749e-13
0.0002,0.015944976277389097,500,504,4,16172.0,0,13,504,3.0016350528005113e-12,6241.0,142,150373584.0,3.255743520955667e-14
0.0002,0.015944976277389097,500,566,4,12584.0,0,6,566,3.0004254195123006e-12,6241.0,170,153113508.0,3.315065707563329e-14
0.0002,0.015944976277389097,500,-1,0,16394.0,0,11,482,2.8834957977662436e-12,6241.0,126,390725833.0,8.459618141839038e-14
0.0002,0.015944976277389097,500,-1,4,4627.0,1,9,607,2.1907697173846677e-12,6241.0,197,524805855.0,1.1362589204336911e-13
0.0002,0.015944976277389097,500,672,4,15571.0,0,4,672,3.0042006273190893e-12,6241.0,180,96618558.0,2.091891646424942e-14
0.0002,0.015944976277389097,500,-1,4,10668.0,1,6,537,2.3840671753490677e-12,6241.0,191,505097553.0,1.0935884095376166e-13
0.0002,0.015944976277389097,500,523,4,5077.0,0,11,523,3.0290127373822017e-12,6241.0,161,162826167.0,3.525354813996421e-14
0.0002,0.015944976277389097,500,-1,0,1192.0,0,8,1018,5.410931764944417e-13,6241.0,189,19964416.0,4.3225024178225134e-15
0.0002,0.015944976277389097,500,561,4,15386.0,0,11,561,3.0009283712909368e-12,6241.0,164,157061360.0,3.400540783895168e-14
0.0002,0.015944976277389097,500,575,4,13388.0,0,12,575,3.020160230989048e-12,6241.0,184,175960359.0,3.8097236464037654e-14
0.0002,0.015944976277389097,500,556,4,13644.0,0,11,556,3.1427586766125554e-12,6241.0,169,479983995.0,2.7856221832087026e-13
0.0002,0.015944976277389097,500,878,4,11763.0,0,6,878,3.0005914578248744e-12,6241.0,210,61890817.0,1.3400001589002687e-14
0.0002,0.015944976277389097,500,-1,0,5871.0,0,8,557,1.7953400177327885e-12,6241.0,178,345573993.0,1.4799761047228134e-13
0.0002,0.015944976277389097,500,-1,4,10948.0,1,8,527,2.994630904672938e-12,6241.0,161,673234521.0,1.457622324030956e-13
0.0002,0.015944976277389097,500,572,4,9493.0,0,11,572,3.012806484920867e-12,6241.0,168,155450718.0,3.365668719822537e-14
0.0002,0.015944976277389097,500,656,4,10150.0,0,5,656,3.0063308625563136e-12,6241.0,196,103064342.0,2.2314495324395486e-14
0.0002,0.015944976277389097,500,566,4,10159.0,0,10,566,3.00011489800668e-12,6241.0,159,126434839.0,2.7374449484247377e-14
0.0002,0.015944976277389097,500,-1,0,821.0,0,6,762,2.2884753649555663e-13,6241.0,173,10112829.0,2.189532005520504e-15
0.0002,0.015944976277389097,500,562,4,8268.0,0,10,562,3.007309852363234e-12,6241.0,135,108058749.0,2.3395836062491184e-14
0.0002,0.015944976277389097,500,608,4,9644.0,0,6,608,3.012537649449313e-12,6241.0,162,124555948.0,2.696765016237767e-14
0.0002,0.015944976277389097,500,619,4,9017.0,0,10,619,3.002605405577102e-12,6241.0,136,118136064.0,2.55776789199361e-14
0.0002,0.015944976277389097,500,-1,4,4957.0,1,5,749,1.4432716783847438e-12,6241.0,112,567619805.0,1.2289555474682774e-13
0.0002,0.015944976277389097,500,-1,0,8254.0,0,8,643,2.4532773078141756e-12,6241.0,159,390726227.0,1.5258126700795358e-13
0.0002,0.015944976277389097,500,-1,0,10359.0,0,11,584,2.633340593786185e-12,6241.0,148,407909005.0,1.752452728027816e-13
0.0002,0.015944976277389097,500,-1,0,8031.0,0,12,578,2.2533986546637377e-12,6241.0,153,452549889.0,2.1932205427241863e-13
0.0002,0.015944976277389097,500,576,4,9325.0,0,14,576,3.011879692075301e-12,6241.0,161,116595443.0,2.5244118549452553e-14
0.0002,0.015944976277389097,500,-1,0,6233.0,0,9,615,1.92464902173606e-12,6241.0,183,389018194.0,1.5685016060052134e-13
0.0002,0.015944976277389097,500,564,4,8406.0,0,9,564,3.006600049857164e-12,6241.0,162,150936941.0,3.2679407822960325e-14
0.0002,0.015944976277389097,500,-1,4,4198.0,1,7,689,1.6483452913646279e-12,6241.0,149,671827417.0,1.4545757984315459e-13
0.0002,0.015944976277389097,500,-1,0,5915.0,0,8,656,2.019093228836129e-12,6241.0,180,475317534.0,2.0907751675748706e-13
0.0002,0.015944976277389097,500,579,4,11313.0,0,9,579,3.0094298572705706e-12,6241.0,178,131094427.0,2.838329844812674e-14
0.0002,0.015944976277389097,500,589,4,9878.0,0,11,589,3.008922732255208e-12,6241.0,178,129158592.0,2.7964170161679218e-14
0.0002,0.015944976277389097,500,-1,0,9811.0,0,8,573,2.387435501776568e-12,6241.0,162,478874248.0,2.5387132589962007e-13
0.0002,0.015944976277389097,500,-1,0,1038.0,0,4,793,2.954084703559213e-13,6241.0,199,10430864.0,2.2583898702560497e-15
0.0002,0.015944976277389097,500,543,4,9206.0,0,11,543,3.012641409862775e-12,6241.0,163,144216182.0,3.1224294033150367e-14
0.0002,0.015944976277389097,500,540,4,12008.0,0,11,540,3.0273350308314374e-12,6241.0,184,158941220.0,3.441241695933707e-14
0.0002,0.015944976277389097,500,-1,4,5581.0,1,4,939,2.1797567396528354e-12,6241.0,130,798353141.0,1.7285170686929665e-13
0.0002,0.015944976277389097,500,-1,0,1679.0,0,3,897,4.930644970299282e-13,6241.0,204,28713705.0,6.216813919683019e-15
0.0002,0.015944976277389097,500,614,4,10160.0,1,6,614,3.021725123530135e-12,6241.0,183,507988086.0,1.0998467122504508e-13
0.0002,0.015944976277389097,500,-1,0,87.0,0,6,586,1.999242370200858e-15,6241.0,311,99083.0,2.1452493629921765e-17
0.0002,0.015944976277389097,500,-1,0,2239.0,0,3,1028,4.898419530740017e-13,6241.0,168,15697476.0,3.3986658043847043e-15
0.0002,0.015944976277389097,500,725,4,9913.0,0,6,725,3.00131295578628e-12,6241.0,172,96146917.0,2.081680131282981e-14
0.0002,0.015944976277389097,500,763,4,12028.0,0,4,763,3.0033018409515365e-12,6241.0,209,71559532.0,1.5493378323124873e-14
0.0002,0.015944976277389097,500,-1,0,8055.0,0,7,1334,2.471310629079739e-12,6241.0,206,83695130.0,1.8120860724649782e-14
0.0002,0.015944976277389097,500,-1,0,1088.0,0,6,1011,4.444091890205207e-13,6241.0,192,14369943.0,3.1112411883959786e-15
0.0002,0.015944976277389097,500,-1,4,9661.0,1,9,626,2.720354034297157e-12,6241.0,177,498305365.0,1.0788826204715585e-13
0.0002,0.015944976277389097,500,579,4,11526.0,0,7,579,3.0078755862935532e-12,6241.0,177,139553773.0,3.0214834293612923e-14
0.0002,0.015944976277389097,500,-1,4,7725.0,1,7,625,1.7950007139926197e-12,6241.0,165,501960610.0,1.0867966037056458e-13
0.0002,0.015944976277389097,500,713,4,9201.0,0,6,713,3.0081088077634143e-12,6241.0,212,147802957.0,3.200086789384763e-14
0.0002,0.015944976277389097,500,632,4,12963.0,0,5,632,3.0143732561221395e-12,6241.0,148,128592951.0,2.7841703038668012e-14
0.0002,0.015944976277389097,500,-1,0,8938.0,0,5,706,2.053435886381693e-12,6241.0,191,406172580.0,1.6258529379953895e-13
0.0002,0.015944976277389097,500,604,4,13321.0,0,6,604,3.000311009604937e-12,6241.0,191,183420208.0,3.971237087814181e-14
0.0002,0.015944976277389097,500,636,4,7412.0,0,8,636,3.005455398682165e-12,6241.0,191,105008812.0,2.2735493177595063e-14
0.0002,0.015944976277389097,500,737,4,7072.0,0,4,737,3.0000039477179755e-12,6241.0,93,60944261.0,1.3195062431323125e-14
