Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.01636249496215863,500,-1,0,30.0,0,2,292,4.701738458336758e-18,6241.0,-1,247.0,5.347805301202704e-20
0.0002,0.01636249496215863,500,-1,0,320.0,0,2,654,1.9755991816883988e-14,6241.0,228,860349.0,1.8627445113702206e-16
0.0002,0.01636249496215863,500,-1,0,2184.0,0,5,1009,3.078809789049302e-13,6241.0,293,12236791.0,2.649391731963949e-15
0.0002,0.01636249496215863,500,-1,0,3717.0,0,4,1009,6.689496003118556e-13,6241.0,166,35200271.0,7.621222504355135e-15
0.0002,0.01636249496215863,500,-1,0,9143.0,0,8,1140,1.77307041561007e-12,6241.0,164,68155745.0,1.4756423255806458e-14
0.0002,0.01636249496215863,500,-1,4,12032.0,1,12,703,2.6663616148650674e-12,6241.0,201,512304256.0,1.1091916664232838e-13
0.0002,0.01636249496215863,500,-1,0,13088.0,0,7,1394,2.5898927046935156e-12,6241.0,244,58241953.0,1.260998481804853e-14
0.0002,0.01636249496215863,500,-1,0,13501.0,0,9,1371,2.7005946077602985e-12,6241.0,214,77928382.0,1.6872300177074857e-14
0.0002,0.01636249496215863,500,724,4,15011.0,0,8,724,3.0152895767957674e-12,6241.0,206,382209049.0,8.275220965222033e-14
0.0002,0.01636249496215863,500,-1,0,15717.0,0,12,1472,2.9917166701365268e-12,6241.0,160,83685823.0,1.8118845662951853e-14
0.0002,0.01636249496215863,500,-1,0,13545.0,0,3,1373,2.612063037043647e-12,6241.0,218,48697703.0,1.054355604290667e-14
0.0002,0.01636249496215863,500,-1,0,12560.0,0,7,1374,2.371745108141044e-12,6241.0,240,46587988.0,1.0086780939221375e-14
0.0002,0.01636249496215863,500,685,4,15415.0,0,11,685,3.005025671781745e-12,6241.0,214,114214339.0,2.4728584922168533e-14
0.0002,0.01636249496215863,500,-1,4,13150.0,1,8,768,2.6748077107889146e-12,6241.0,212,571233439.0,1.2367794385864176e-13
0.0002,0.01636249496215863,500,707,4,14962.0,0,7,707,3.0185577743376722e-12,6241.0,217,110088243.0,2.383524249050571e-14
0.0002,0.01636249496215863,500,765,4,15453.0,0,10,765,3.0012869483482e-12,6241.0,192,111424517.0,2.4124559623342128e-14
0.0002,0.01636249496215863,500,820,4,28629.0,0,15,820,3.002562096148511e-12,6241.0,22,20676575.0,1.1814362161472563e-14
0.0002,0.01636249496215863,500,-1,0,13052.0,0,7,1399,2.6713620758817536e-12,6241.0,224,85513149.0,1.8514480629341564e-14
0.0002,0.01636249496215863,500,-1,4,11866.0,1,10,887,2.3453695689302063e-12,6241.0,226,534699631.0,1.1576799681023982e-13
0.0002,0.01636249496215863,500,-1,0,1591.0,0,3,908,2.56241597269536e-13,6241.0,222,10542199.0,2.2824950485236374e-15
0.0002,0.01636249496215863,500,-1,0,6161.0,0,7,1151,1.2059741842869865e-12,6241.0,274,44802813.0,9.700272100007831e-15
0.0002,0.01636249496215863,500,-1,0,1507.0,0,9,959,4.3130302205251654e-13,6241.0,226,12532954.0,2.713514082628729e-15
0.0002,0.01636249496215863,500,-1,0,9211.0,0,9,1232,1.6443574405293798e-12,6241.0,226,51112860.0,1.1066462496665245e-14
0.0002,0.01636249496215863,500,667,4,15161.0,0,9,667,3.021914844392801e-12,6241.0,198,160085148.0,3.466008919506958e-14
0.0002,0.01636249496215863,500,-1,0,3199.0,0,6,957,5.373378291807824e-13,6241.0,230,19016604.0,4.11729132316083e-15
0.0002,0.01636249496215863,500,-1,0,3732.0,0,3,945,6.539577956790734e-13,6241.0,229,28927683.0,6.2631423683769785e-15
0.0002,0.01636249496215863,500,-1,4,10910.0,1,8,906,2.423859555889823e-12,6241.0,210,529482745.0,1.1463848706908332e-13
0.0002,0.01636249496215863,500,-1,4,12070.0,1,8,779,2.449225708974637e-12,6241.0,207,549782376.0,1.1903356699921527e-13
0.0002,0.01636249496215863,500,-1,4,13579.0,1,8,843,2.8654225896675024e-12,6241.0,183,884631245.0,1.9153180816277512e-13
0.0002,0.01636249496215863,500,706,4,14607.0,1,8,706,3.0588326072419316e-12,6241.0,186,688704546.0,1.4911165271502828e-13
0.0002,0.01636249496215863,500,-1,0,1539.0,0,8,887,2.1030892925342362e-13,6241.0,205,6589291.0,1.4266496089460433e-15
0.0002,0.01636249496215863,500,-1,0,14939.0,0,8,805,2.7901580178073794e-12,6241.0,211,466446050.0,1.9844968471579217e-13
0.0002,0.01636249496215863,500,-1,0,2341.0,0,5,934,3.4117133126403724e-13,6241.0,233,13752202.0,2.9774938768749156e-15
0.0002,0.01636249496215863,500,-1,0,10333.0,0,10,1249,1.801886357569353e-12,6241.0,186,66407895.0,1.4377995664887153e-14
0.0002,0.01636249496215863,500,-1,0,7841.0,0,8,1120,1.378232232155839e-12,6241.0,207,58068039.0,1.2572330639459325e-14
0.0002,0.01636249496215863,500,-1,0,12884.0,0,8,1241,2.131045759474674e-12,6241.0,227,103025535.0,2.230609320778318e-14
0.0002,0.01636249496215863,500,-1,0,7763.0,0,7,1284,1.2541303723176892e-12,6241.0,243,40932722.0,8.862357396933462e-15
0.0002,0.01636249496215863,500,-1,0,9156.0,0,8,1107,1.5490427148677504e-12,6241.0,97,34544715.0,7.479287854475166e-15
0.0002,0.01636249496215863,500,738,4,15955.0,0,7,738,3.002006977286979e-12,6241.0,215,138303799.0,2.9944202002780297e-14
0.0002,0.01636249496215863,500,699,4,15904.0,0,6,699,3.0017876345626793e-12,6241.0,190,90716612.0,1.9641084152257042e-14
0.0002,0.01636249496215863,500,650,4,16444.0,0,13,650,3.00157138836921e-12,6241.0,199,152593192.0,3.303800328360494e-14
0.0002,0.01636249496215863,500,-1,0,3110.0,0,9,912,4.079209489025589e-13,6241.0,221,13030943.0,2.821333848383411e-15
0.0002,0.01636249496215863,500,-1,0,6629.0,0,6,1084,1.1636603009891128e-12,6241.0,222,47403204.0,1.026328362936005e-14
0.0002,0.01636249496215863,500,-1,0,3722.0,0,5,1032,5.699246320688361e-13,6241.0,213,15480730.0,3.3517380550804747e-15
0.0002,0.01636249496215863,500,-1,0,8158.0,0,4,1207,1.3909877041253614e-12,6241.0,271,35869715.0,7.766164049782597e-15
0.0002,0.01636249496215863,500,-1,0,15344.0,0,6,1309,2.7773436989780354e-12,6241.0,206,78658892.0,1.7030463142685462e-14
0.0002,0.01636249496215863,500,-1,0,10353.0,0,5,1273,1.8297644453865074e-12,6241.0,305,71156561.0,1.540613093648395e-14
0.0002,0.01636249496215863,500,-1,0,13236.0,0,7,2002,2.1220178099929656e-12,6241.0,167,40592430.0,8.78868066164776e-15
0.0002,0.01636249496215863,500,759,4,15336.0,0,3,759,3.0098623572353743e-12,6241.0,225,104034464.0,2.252453676465515e-14
0.0002,0.01636249496215863,500,-1,0,16217.0,0,11,1303,2.7362482206681355e-12,6241.0,203,72025147.0,1.5594188783259267e-14
0.0002,0.01636249496215863,500,922,4,17217.0,0,4,922,3.06736738103621e-12,6241.0,218,343215968.0,7.430980458007349e-14
0.0002,0.01636249496215863,500,734,4,16374.0,1,11,734,3.0881502196716814e-12,6241.0,188,555951604.0,1.2036926862685632e-13
0.0002,0.01636249496215863,500,-1,0,15135.0,0,13,1312,2.857520460157804e-12,6241.0,203,82444928.0,1.7850179069460522e-14
0.0002,0.01636249496215863,500,-1,4,12573.0,1,7,778,2.368477718615713e-12,6241.0,226,591458131.0,1.2805679872069804e-13
0.0002,0.01636249496215863,500,732,4,17447.0,0,7,732,3.0002742805750137e-12,6241.0,220,98887745.0,2.1410218904250265e-14
0.0002,0.01636249496215863,500,-1,0,7476.0,0,9,1064,1.3334928890033812e-12,6241.0,177,43387554.0,9.393853898276062e-15
0.0002,0.01636249496215863,500,728,4,16294.0,1,12,728,3.089642634078702e-12,6241.0,197,614841780.0,1.3311960042449016e-13
0.0002,0.01636249496215863,500,663,4,17664.0,0,9,663,3.0111131469733703e-12,6241.0,216,129088147.0,2.794891809105401e-14
0.0002,0.01636249496215863,500,-1,0,10189.0,0,7,1226,1.7324445895725952e-12,6241.0,229,64414209.0,1.3946342038986999e-14
0.0002,0.01636249496215863,500,670,4,17152.0,0,8,670,3.006473821516594e-12,6241.0,212,111624150.0,2.4167782231265017e-14
0.0002,0.01636249496215863,500,776,4,13439.0,0,9,776,3.007930303651728e-12,6241.0,202,114462926.0,2.4782406577083927e-14
0.0002,0.01636249496215863,500,-1,0,5802.0,0,4,1109,9.238208666410645e-13,6241.0,253,39831677.0,8.623969773943071e-15
0.0002,0.01636249496215863,500,573,4,16318.0,0,10,573,3.0086734435533076e-12,6241.0,161,152635636.0,3.3047192848309566e-14
0.0002,0.01636249496215863,500,-1,0,13842.0,0,5,1385,2.5195691338329894e-12,6241.0,237,71438256.0,1.546712081560631e-14
0.0002,0.01636249496215863,500,948,4,31093.0,0,5,948,3.00253318638944e-12,6241.0,22,15777213.0,9.55169318093421e-15
0.0002,0.01636249496215863,500,-1,4,12477.0,1,9,790,2.173383054468205e-12,6241.0,180,722187381.0,1.563610325738257e-13
0.0002,0.01636249496215863,500,683,4,16644.0,0,10,683,3.002908084212309e-12,6241.0,199,117889353.0,2.5524263438411222e-14
0.0002,0.01636249496215863,500,-1,4,11894.0,1,4,844,2.8636149485522386e-12,6241.0,244,652960414.0,1.4137267868278193e-13
0.0002,0.01636249496215863,500,700,4,13516.0,0,10,700,3.0024522162869323e-12,6241.0,202,113835951.0,2.4646660009119484e-14
0.0002,0.01636249496215863,500,764,4,12364.0,0,8,764,3.003886903192576e-12,6241.0,210,120283855.0,2.6042697871178035e-14
0.0002,0.01636249496215863,500,753,4,7770.0,0,10,753,3.0006149314424923e-12,6241.0,183,78580241.0,1.7013434388242345e-14
0.0002,0.01636249496215863,500,759,4,7815.0,0,7,759,3.039887154777741e-12,6241.0,210,275422259.0,5.963176586030055e-14
