6e+07	175.543
8.49e+07	114.784
1.098e+08	89.7847
1.347e+08	77.3386
1.596e+08	70.4085
1.845e+08	66.2672
2.094e+08	63.6776
2.343e+08	62.0137
2.592e+08	60.9318
2.841e+08	60.2308
3.09e+08	59.7874
3.339e+08	59.5224
3.588e+08	59.3836
3.837e+08	59.3355
4.086e+08	59.3535
4.335e+08	59.4198
4.584e+08	59.5218
4.833e+08	59.6503
5.082e+08	59.7981
5.331e+08	59.9603
5.58e+08	60.1327
5.829e+08	60.3125
6.078e+08	60.4972
6.327e+08	60.6852
6.576e+08	60.875
6.825e+08	61.0655
7.074e+08	61.2559
7.323e+08	61.4455
7.572e+08	61.6339
7.821e+08	61.8206
8.07e+08	62.0053
8.319e+08	62.1878
8.568e+08	62.3679
8.817e+08	62.5455
9.066e+08	62.7204
9.315e+08	62.8927
9.564e+08	63.0623
9.813e+08	63.2292
1.0062e+09	63.3934
1.0311e+09	63.5548
1.056e+09	63.7135
1.0809e+09	63.8695
1.1058e+09	64.0229
1.1307e+09	64.1737
1.1556e+09	64.3219
1.1805e+09	64.4676
1.2054e+09	64.6108
1.2303e+09	64.7515
1.2552e+09	64.8899
1.2801e+09	65.0259
1.305e+09	65.1596
1.3299e+09	65.291
1.3548e+09	65.4202
1.3797e+09	65.5473
1.4046e+09	65.6722
1.4295e+09	65.7951
1.4544e+09	65.9159
1.4793e+09	66.0348
1.5042e+09	66.1517
1.5291e+09	66.2667
1.554e+09	66.3798
1.5789e+09	66.4911
1.6038e+09	66.6006
1.6287e+09	66.7083
1.6536e+09	66.8143
1.6785e+09	66.9187
1.7034e+09	67.0214
1.7283e+09	67.1224
1.7532e+09	67.2219
1.7781e+09	67.3198
1.803e+09	67.4162
1.8279e+09	67.5111
1.8528e+09	67.6046
1.8777e+09	67.6966
1.9026e+09	67.7872
1.9275e+09	67.8764
1.9524e+09	67.9642
1.9773e+09	68.0508
2.0022e+09	68.136
2.0271e+09	68.2199
2.052e+09	68.3026
2.0769e+09	68.3841
2.1018e+09	68.4643
2.1267e+09	68.5434
2.1516e+09	68.6212
2.1765e+09	68.698
2.2014e+09	68.7736
2.2263e+09	68.8481
2.2512e+09	68.9216
2.2761e+09	68.9939
2.301e+09	69.0653
2.3259e+09	69.1356
2.3508e+09	69.2048
2.3757e+09	69.2732
2.4006e+09	69.3405
2.4255e+09	69.4069
2.4504e+09	69.4723
2.4753e+09	69.5368
2.5002e+09	69.6004
2.5251e+09	69.6632
2.55e+09	69.725
2.5749e+09	69.786
2.5998e+09	69.8462
2.6247e+09	69.9055
2.6496e+09	69.964
2.6745e+09	70.0217
2.6994e+09	70.0786
2.7243e+09	70.1348
2.7492e+09	70.1901
2.7741e+09	70.2448
2.799e+09	70.2987
2.8239e+09	70.3519
2.8488e+09	70.4044
2.8737e+09	70.4561
2.8986e+09	70.5072
2.9235e+09	70.5576
2.9484e+09	70.6074
2.9733e+09	70.6565
2.9982e+09	70.7049
3.0231e+09	70.7528
3.048e+09	70.8
3.0729e+09	70.8466
3.0978e+09	70.8926
3.1227e+09	70.938
3.1476e+09	70.9828
3.1725e+09	71.027
3.1974e+09	71.0707
3.2223e+09	71.1138
3.2472e+09	71.1564
3.2721e+09	71.1985
3.297e+09	71.24
3.3219e+09	71.281
3.3468e+09	71.3215
3.3717e+09	71.3615
3.3966e+09	71.401
3.4215e+09	71.44
3.4464e+09	71.4786
3.4713e+09	71.5166
