Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.01496506221199222,500,-1,0,1062.0,0,0,0,4,527,4.206746784912734e-14,3.944789176763138e-14,18724528.0,-1,2477414.0,1e-14,-1,5.088787768416176e-16
0.0002,0.01496506221199222,500,-1,0,2406.0,0,0,0,3,607,1.3623796688477353e-13,1.2237212054747647e-13,18724528.0,-1,7270523.0,1e-14,-1,1.4934180767682957e-15
0.0002,0.01496506221199222,500,-1,0,2423.0,0,0,0,2,676,1.523822031524759e-13,1.3602024118089758e-13,18724528.0,-1,6885739.0,1e-14,-1,1.4143806565921655e-15
0.0002,0.01496506221199222,500,-1,0,3297.0,0,0,0,7,601,1.9412204994265873e-13,1.714980272723998e-13,18724528.0,-1,9808649.0,1e-14,-1,2.014767538081546e-15
0.0002,0.01496506221199222,500,-1,0,5500.0,0,0,0,3,685,3.8233564355592696e-13,3.3525750454978175e-13,18724528.0,-1,16901476.0,1e-14,-1,3.4716855695890794e-15
0.0002,0.01496506221199222,500,-1,0,4877.0,0,0,0,9,630,3.2717620334518116e-13,2.867565401518613e-13,18724528.0,-1,15764610.0,1e-14,-1,3.238165060092958e-15
0.0002,0.01496506221199222,500,-1,0,7729.0,0,0,0,3,661,5.500869871704047e-13,4.788187796981191e-13,18724528.0,412,24037975.0,1e-14,-1,4.937574146165877e-15
0.0002,0.01496506221199222,500,478,0,8842.0,0,0,0,8,682,8.053921469860104e-13,6.88018593067985e-13,18724528.0,374,36321923.0,1e-14,-1,7.460786024772371e-15
0.0002,0.01496506221199222,500,-1,0,9081.0,0,0,0,5,694,6.478764596546822e-13,5.629527747253531e-13,18724528.0,404,29283848.0,1e-14,-1,6.015114450574611e-15
0.0002,0.01496506221199222,500,-1,0,5947.0,0,0,0,11,604,4.208742100590415e-13,3.657077474939048e-13,18724528.0,415,20196759.0,1e-14,-1,4.148560561975084e-15
0.0002,0.01496506221199222,500,512,0,9400.0,0,0,0,9,703,7.956612243615585e-13,6.780351033401581e-13,18724528.0,413,36367890.0,1e-14,-1,7.47022797946185e-15
