Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.013534778558424445,500,-1,6,7736.0,1,0,0,8,1,4.556495209586531e-13,4.26216118069265e-13,18724528.0,242,81212824.0,1e-14,271,1.6681702186624274e-14
0.0002,0.013534778558424445,500,-1,6,8372.0,1,0,0,7,1,5.077484505733651e-13,4.5311513490574936e-13,18724528.0,253,72610069.0,1e-14,286,1.4914634009134317e-14
0.0002,0.013534778558424445,500,-1,0,8659.0,0,0,0,7,446,4.976567348528424e-13,3.995466338608711e-13,18724528.0,267,41083115.0,1e-14,-1,8.438769341758592e-15
0.0002,0.013534778558424445,500,-1,6,10108.0,1,0,0,8,1,6.097536367929985e-13,5.242166706986855e-13,18724528.0,254,57228500.0,1e-14,307,1.1755148344394804e-14
0.0002,0.013534778558424445,500,-1,6,10569.0,1,0,0,7,1,6.213468184460277e-13,5.729871578126068e-13,18724528.0,253,128117722.0,1e-14,273,2.6316307917487504e-14
0.0002,0.013534778558424445,500,-1,6,10843.0,1,0,0,7,1,6.262037297845124e-13,5.837022497223238e-13,18724528.0,265,135540753.0,1e-14,284,2.7841052241907015e-14
0.0002,0.013534778558424445,500,-1,6,2922.0,1,0,0,3,1,1.8173407762675922e-13,1.5969089884613006e-13,18724528.0,131,29388672.0,1e-14,-1,6.036646059301955e-15
0.0002,0.013534778558424445,500,-1,6,11608.0,1,0,0,4,1,6.740037109521115e-13,5.789262670846692e-13,18724528.0,283,66601951.0,1e-14,325,1.3680523061605919e-14
0.0002,0.013534778558424445,500,-1,6,11696.0,1,0,0,8,1,7.0744740511349e-13,6.172324730848987e-13,18724528.0,260,87121894.0,1e-14,280,1.7895467957654682e-14
0.0002,0.013534778558424445,500,306,6,14196.0,1,0,0,8,1,8.602036778591187e-13,7.933229556960431e-13,18724528.0,262,174378189.0,1e-14,281,3.581854285403102e-14
0.0002,0.013534778558424445,500,319,6,14721.0,1,0,0,7,1,8.932944548543034e-13,8.194991903853954e-13,18724528.0,273,180246967.0,1e-14,294,3.7024032356469907e-14
0.0002,0.013534778558424445,500,-1,0,5411.0,0,0,0,5,531,3.5654244564522296e-13,2.8865732952802704e-13,18724528.0,350,24335323.0,1e-14,-1,4.9986515787372204e-15
0.0002,0.013534778558424445,500,-1,6,4947.0,1,0,0,7,1,3.37364684568709e-13,3.151503778860248e-13,18724528.0,271,65339008.0,1e-14,295,1.3421105423269853e-14
0.0002,0.013534778558424445,500,-1,6,5020.0,1,0,0,9,1,3.571984697484811e-13,3.252209421500668e-13,18724528.0,256,60169774.0,1e-14,284,1.2359307324474872e-14
0.0002,0.013534778558424445,500,-1,6,9658.0,1,0,0,10,1,6.362418107984677e-13,5.850690994960103e-13,18724528.0,235,114313125.0,1e-14,254,2.3480743721857913e-14
0.0002,0.013534778558424445,500,302,0,17526.0,1,0,0,6,550,1.0925437749959306e-12,9.011599796806337e-13,18724528.0,253,100127943.0,1e-14,274,2.056700461106106e-14
0.0002,0.013534778558424445,500,-1,6,7640.0,1,0,0,8,1,5.488859860216093e-13,5.151917951017646e-13,18724528.0,257,122632536.0,1e-14,278,2.518961098979244e-14
0.0002,0.013534778558424445,500,309,0,20715.0,1,0,0,7,518,1.3483546737332764e-12,1.0530036376854057e-12,18724528.0,260,106653497.0,1e-14,279,2.1907400660221167e-14
0.0002,0.013534778558424445,500,-1,6,4633.0,1,0,0,8,1,3.485113353212598e-13,3.2280696554229025e-13,18724528.0,274,69158210.0,1e-14,297,1.420559717243696e-14
0.0002,0.013534778558424445,500,316,0,21366.0,0,0,0,7,564,1.4478527236558694e-12,1.1644519715076575e-12,18724528.0,269,125202459.0,1e-14,290,2.5717491785177118e-14
0.0002,0.013534778558424445,500,-1,6,7255.0,1,0,0,9,1,5.637622466714364e-13,5.248893046308217e-13,18724528.0,269,114881885.0,1e-14,289,2.3597571144774098e-14
