Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.016706907223653485,500,-1,0,74.0,0,0,0,5,457,4.7933833975169195e-18,4.793346577282828e-18,18724528.0,-1,195.0,1e-14,-1,4.0054412174999995e-20
0.0002,0.016706907223653485,500,-1,0,129.0,0,0,0,2,495,2.5130138198595007e-17,2.5129055335252235e-17,18724528.0,-1,1089.0,1e-14,-1,2.236884864542307e-19
0.0002,0.016706907223653485,500,-1,0,881.0,0,0,0,8,871,2.2782686723870336e-15,2.2728700538242294e-15,18724528.0,-1,64090.0,1e-14,-1,1.3164550134850003e-17
0.0002,0.016706907223653485,500,-1,0,906.0,0,0,0,8,867,2.0495776979630046e-15,2.0450859873491455e-15,18724528.0,-1,66013.0,1e-14,-1,1.3559548261068075e-17
0.0002,0.016706907223653485,500,-1,0,903.0,0,0,0,6,912,2.591514305505238e-15,2.5849501363553718e-15,18724528.0,-1,80344.0,1e-14,-1,1.650323944506769e-17
0.0002,0.016706907223653485,500,-1,0,1097.0,0,0,0,7,937,2.855923545227266e-15,2.848051502546571e-15,18724528.0,-1,61071.0,1e-14,-1,1.254442567148423e-17
0.0002,0.016706907223653485,500,-1,0,1236.0,0,0,0,4,932,5.191108921093259e-15,5.170089270190284e-15,18724528.0,-1,185781.0,1e-14,-1,3.8160762811711156e-17
0.0002,0.016706907223653485,500,-1,0,544.0,0,0,0,5,814,1.182583513855779e-15,1.1808388745079574e-15,18724528.0,-1,44009.0,1e-14,-1,9.039767309792692e-18
0.0002,0.016706907223653485,500,-1,0,1407.0,0,0,0,6,913,1.133068249525045e-14,1.1249505318210935e-14,18724528.0,-1,432991.0,1e-14,-1,8.8939487087515e-17
0.0002,0.016706907223653485,500,-1,0,760.0,0,0,0,5,811,3.093704817142604e-15,3.0845830750528284e-15,18724528.0,-1,115113.0,1e-14,-1,2.3645043839491153e-17
0.0002,0.016706907223653485,500,-1,0,1692.0,0,0,0,6,1157,1.5800892722239768e-14,1.5690023544077142e-14,18724528.0,-1,701141.0,1e-14,-1,1.440194390091881e-16
0.0002,0.016706907223653485,500,-1,0,1861.0,0,0,0,6,1086,3.143180745986511e-14,3.10741075408764e-14,18724528.0,-1,1099489.0,1e-14,-1,2.2584300301476195e-16
0.0002,0.016706907223653485,500,-1,0,1963.0,0,0,0,7,1106,2.2636066623771162e-14,2.2401135186194753e-14,18724528.0,-1,663173.0,1e-14,-1,1.362205368478527e-16
