Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.016017725348115453,500,-1,0,197.0,0,0,0,9,529,1.5020219699107255e-16,1.501343783819271e-16,18724528.0,-1,7326.0,1e-14,-1,1.5048134543284611e-18
0.0002,0.016017725348115453,500,-1,0,235.0,0,0,0,6,512,6.339155055884853e-17,6.337901346009567e-17,18724528.0,-1,2777.0,1e-14,-1,5.704159108203847e-19
0.0002,0.016017725348115453,500,-1,0,972.0,0,0,0,6,687,7.657774856292479e-15,7.589066354147641e-15,18724528.0,-1,459370.0,1e-14,-1,9.435792472220386e-17
0.0002,0.016017725348115453,500,-1,0,1233.0,0,0,0,4,702,1.825483326798739e-14,1.7959561768329478e-14,18724528.0,-1,795289.0,1e-14,-1,1.6335812002176194e-16
0.0002,0.016017725348115453,500,-1,0,1801.0,0,0,0,11,741,3.520056530715782e-14,3.4166816144892373e-14,18724528.0,-1,1623769.0,1e-14,-1,3.3353391181019266e-16
0.0002,0.016017725348115453,500,-1,0,154.0,0,0,0,2,503,9.671332956533582e-17,9.668446659620219e-17,18724528.0,-1,4563.0,1e-14,-1,9.372732448949999e-19
0.0002,0.016017725348115453,500,-1,0,1970.0,0,0,0,6,853,3.5041927650962707e-14,3.4189614689920744e-14,18724528.0,-1,1529911.0,1e-14,-1,3.142547988977765e-16
0.0002,0.016017725348115453,500,-1,0,3131.0,0,0,0,7,906,7.898503188070568e-14,7.560827504370429e-14,18724528.0,-1,2758576.0,1e-14,-1,5.6663148779519375e-16
0.0002,0.016017725348115453,500,-1,0,3148.0,0,0,0,9,864,8.629711764623988e-14,8.223945291481847e-14,18724528.0,-1,3314358.0,1e-14,-1,6.807931355256854e-16
0.0002,0.016017725348115453,500,-1,0,3538.0,0,0,0,7,984,1.195076756150722e-13,1.1321071150324304e-13,18724528.0,-1,3583635.0,1e-14,-1,7.361045814090059e-16
0.0002,0.016017725348115453,500,-1,0,3871.0,0,0,0,5,860,1.4825754213391288e-13,1.3949390369644087e-13,18724528.0,-1,7178653.0,1e-14,-1,1.4745473134528215e-15
0.0002,0.016017725348115453,500,-1,0,4298.0,0,0,0,5,981,1.6944546428570056e-13,1.585315439401357e-13,18724528.0,-1,4653889.0,1e-14,-1,9.559425037061467e-16
0.0002,0.016017725348115453,500,-1,0,4385.0,0,0,0,9,919,1.5820468094017211e-13,1.4836961605724737e-13,18724528.0,-1,7202654.0,1e-14,-1,1.4794772926662181e-15
0.0002,0.016017725348115453,500,-1,0,4673.0,0,0,0,8,832,1.7917761812116072e-13,1.6654482273046017e-13,18724528.0,-1,6805217.0,1e-14,-1,1.3978408546580354e-15
0.0002,0.016017725348115453,500,-1,0,2726.0,0,0,0,13,751,7.007456986755426e-14,6.678244644782933e-14,18724528.0,-1,2752292.0,1e-14,-1,5.653407086869492e-16
0.0002,0.016017725348115453,500,-1,0,1625.0,0,0,0,6,899,2.854854914051169e-14,2.7959333874161147e-14,18724528.0,-1,1197610.0,1e-14,-1,2.4599776699949617e-16
0.0002,0.016017725348115453,500,-1,0,920.0,0,0,0,6,815,8.209606546899889e-15,8.139887216569334e-15,18724528.0,-1,514060.0,1e-14,-1,1.0559164678297692e-16
0.0002,0.016017725348115453,500,-1,0,5848.0,0,0,0,9,911,2.1238760259297327e-13,1.9732718140824443e-13,18724528.0,-1,6674556.0,1e-14,-1,1.3710021390211248e-15
0.0002,0.016017725348115453,500,-1,0,6376.0,0,0,0,9,868,2.7257188093010006e-13,2.5080223231127664e-13,18724528.0,-1,8427148.0,1e-14,-1,1.730997227957574e-15
0.0002,0.016017725348115453,500,-1,0,6575.0,0,0,0,7,1018,2.385807329226613e-13,2.2160316958613015e-13,18724528.0,-1,9251510.0,1e-14,-1,1.900327152723765e-15
0.0002,0.016017725348115453,500,-1,0,3289.0,0,0,0,6,917,8.03618145903291e-14,7.693271458281042e-14,18724528.0,-1,2757029.0,1e-14,-1,5.663137227919388e-16
0.0002,0.016017725348115453,500,-1,0,6282.0,0,0,0,6,933,2.787433936871191e-13,2.56867383993586e-13,18724528.0,-1,7740582.0,1e-14,-1,1.5899715994994147e-15
0.0002,0.016017725348115453,500,-1,0,7042.0,0,0,0,9,877,3.060658702871061e-13,2.812963728017526e-13,18724528.0,-1,8670976.0,1e-14,-1,1.7810812649411943e-15
0.0002,0.016017725348115453,500,-1,0,7675.0,0,0,0,8,919,3.281219373143719e-13,3.020027226528569e-13,18724528.0,-1,11289346.0,1e-14,-1,2.3189134249753207e-15
0.0002,0.016017725348115453,500,-1,0,2364.0,0,0,0,6,895,5.0148151978484934e-14,4.860006938578206e-14,18724528.0,-1,1739517.0,1e-14,-1,3.5730938924830504e-16
0.0002,0.016017725348115453,500,-1,0,2200.0,0,0,0,4,987,6.179882547527096e-14,5.966208210836644e-14,18724528.0,-1,2214199.0,1e-14,-1,4.548125096588349e-16
0.0002,0.016017725348115453,500,-1,0,8190.0,0,0,0,8,893,3.527141285302832e-13,3.2483911635101174e-13,18724528.0,-1,10970713.0,1e-14,-1,2.2534638992596456e-15
0.0002,0.016017725348115453,500,-1,0,3495.0,0,0,0,8,951,1.1335659163529923e-13,1.0736044557759535e-13,18724528.0,-1,3983923.0,1e-14,-1,8.183266354639104e-16
0.0002,0.016017725348115453,500,-1,0,8835.0,0,0,0,9,964,3.7114981609634576e-13,3.401372922668763e-13,18724528.0,-1,9708549.0,1e-14,-1,1.9942062731650476e-15
0.0002,0.016017725348115453,500,-1,0,5111.0,0,0,0,11,968,1.919576360395826e-13,1.7841007920062526e-13,18724528.0,-1,5171599.0,1e-14,-1,1.0622838869221423e-15
0.0002,0.016017725348115453,500,-1,0,7746.0,0,0,0,5,911,3.6369175541485857e-13,3.3300406974713646e-13,18724528.0,-1,10085369.0,1e-14,-1,2.0716078300665015e-15
0.0002,0.016017725348115453,500,-1,0,4850.0,0,0,0,4,1044,1.2532560260532367e-13,1.1825435295123913e-13,18724528.0,-1,4402218.0,1e-14,-1,9.042474577241238e-16
0.0002,0.016017725348115453,500,-1,0,2750.0,0,0,0,10,866,7.467369121468772e-14,7.133573232052319e-14,18724528.0,-1,3286661.0,1e-14,-1,6.751039711461419e-16
0.0002,0.016017725348115453,500,-1,0,9728.0,0,0,0,9,901,4.726579334285113e-13,4.298721006851371e-13,18724528.0,-1,12115706.0,1e-14,-1,2.4886537534108745e-15
0.0002,0.016017725348115453,500,-1,0,9758.0,0,0,0,11,967,4.390629297197005e-13,4.027513686677626e-13,18724528.0,-1,14784724.0,1e-14,-1,3.0368893794339237e-15
0.0002,0.016017725348115453,500,-1,0,9903.0,0,0,0,10,891,4.621318208295116e-13,4.234585768466316e-13,18724528.0,651,20076486.0,1e-14,-1,4.1238556167672645e-15
0.0002,0.016017725348115453,500,-1,0,630.0,0,0,0,6,710,3.253500970182175e-15,3.237206577202482e-15,18724528.0,-1,173975.0,1e-14,-1,3.573572491356731e-17
0.0002,0.016017725348115453,500,-1,0,10721.0,0,0,0,8,961,4.763996040174038e-13,4.341833106175988e-13,18724528.0,-1,14167439.0,1e-14,-1,2.9100945701034353e-15
0.0002,0.016017725348115453,500,-1,0,4473.0,0,0,0,8,864,1.3292821288191074e-13,1.2434206538021983e-13,18724528.0,-1,3883312.0,1e-14,-1,7.976604074467879e-16
0.0002,0.016017725348115453,500,-1,0,11213.0,0,0,0,15,941,5.156296119674663e-13,4.722411537198989e-13,18724528.0,624,23284504.0,1e-14,-1,4.7828057461868516e-15
0.0002,0.016017725348115453,500,-1,0,8378.0,0,0,0,9,966,3.9988369741280535e-13,3.6559625343681603e-13,18724528.0,-1,10417315.0,1e-14,-1,2.1397919423938994e-15
0.0002,0.016017725348115453,500,-1,0,2551.0,0,0,0,5,871,3.589010776415324e-14,3.4991915595818785e-14,18724528.0,-1,1560306.0,1e-14,-1,3.2049815201602833e-16
0.0002,0.016017725348115453,500,-1,0,11801.0,0,0,0,10,929,5.891091254565285e-13,5.350016581528052e-13,18724528.0,-1,16680610.0,1e-14,-1,3.4263180936944955e-15
