6e+07	222.62
8.49e+07	145.571
1.098e+08	113.869
1.347e+08	98.0861
1.596e+08	89.2979
1.845e+08	84.0462
2.094e+08	80.7624
2.343e+08	78.6524
2.592e+08	77.2804
2.841e+08	76.3914
3.09e+08	75.829
3.339e+08	75.4928
3.588e+08	75.3166
3.837e+08	75.2554
4.086e+08	75.2778
4.335e+08	75.3616
4.584e+08	75.4905
4.833e+08	75.6528
5.082e+08	75.8398
5.331e+08	76.0448
5.58e+08	76.2628
5.829e+08	76.4901
6.078e+08	76.7236
6.327e+08	76.9611
6.576e+08	77.2008
6.825e+08	77.4414
7.074e+08	77.6819
7.323e+08	77.9212
7.572e+08	78.1589
7.821e+08	78.3945
8.07e+08	78.6274
8.319e+08	78.8575
8.568e+08	79.0845
8.817e+08	79.3082
9.066e+08	79.5286
9.315e+08	79.7455
9.564e+08	79.9589
9.813e+08	80.1688
1.0062e+09	80.3752
1.0311e+09	80.578
1.056e+09	80.7774
1.0809e+09	80.9732
1.1058e+09	81.1657
1.1307e+09	81.3548
1.1556e+09	81.5405
1.1805e+09	81.723
1.2054e+09	81.9022
1.2303e+09	82.0783
1.2552e+09	82.2513
1.2801e+09	82.4212
1.305e+09	82.5881
1.3299e+09	82.7521
1.3548e+09	82.9132
1.3797e+09	83.0715
1.4046e+09	83.2271
1.4295e+09	83.3799
1.4544e+09	83.5301
1.4793e+09	83.6777
1.5042e+09	83.8228
1.5291e+09	83.9654
1.554e+09	84.1055
1.5789e+09	84.2433
1.6038e+09	84.3787
1.6287e+09	84.5118
1.6536e+09	84.6427
1.6785e+09	84.7714
1.7034e+09	84.8979
1.7283e+09	85.0223
1.7532e+09	85.1447
1.7781e+09	85.265
1.803e+09	85.3834
1.8279e+09	85.4998
1.8528e+09	85.6144
1.8777e+09	85.727
1.9026e+09	85.8378
1.9275e+09	85.9469
1.9524e+09	86.0541
1.9773e+09	86.1597
2.0022e+09	86.2635
2.0271e+09	86.3657
2.052e+09	86.4663
2.0769e+09	86.5652
2.1018e+09	86.6626
2.1267e+09	86.7585
2.1516e+09	86.8529
2.1765e+09	86.9457
2.2014e+09	87.0372
2.2263e+09	87.1272
2.2512e+09	87.2158
2.2761e+09	87.303
2.301e+09	87.3889
2.3259e+09	87.4735
2.3508e+09	87.5567
2.3757e+09	87.6387
2.4006e+09	87.7195
2.4255e+09	87.799
2.4504e+09	87.8774
2.4753e+09	87.9545
2.5002e+09	88.0306
2.5251e+09	88.1054
2.55e+09	88.1792
2.5749e+09	88.2519
2.5998e+09	88.3235
2.6247e+09	88.394
2.6496e+09	88.4636
2.6745e+09	88.5321
2.6994e+09	88.5996
2.7243e+09	88.6661
2.7492e+09	88.7317
2.7741e+09	88.7964
2.799e+09	88.8601
2.8239e+09	88.9229
2.8488e+09	88.9849
2.8737e+09	89.0459
2.8986e+09	89.1061
2.9235e+09	89.1655
2.9484e+09	89.224
2.9733e+09	89.2818
2.9982e+09	89.3387
3.0231e+09	89.3949
3.048e+09	89.4502
