Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.020067703883911516,500,-1,0,5308.0,1,9,1282,2.046616824063509e-12,18724528.0,499,42303426.0,1e-14,-1,9.159128980641145e-15
0.0002,0.020067703883911516,500,-1,0,1271.0,0,16,1005,4.1060776271403165e-13,18724528.0,-1,11776932.0,1e-14,-1,2.5498275053240375e-15
0.0002,0.020067703883911516,500,-1,0,2135.0,0,8,1110,7.579897535914506e-13,18724528.0,627,25567406.0,1e-14,-1,5.53560766578145e-15
0.0002,0.020067703883911516,500,-1,0,2354.0,0,7,1200,8.797300024731278e-13,18724528.0,695,25638265.0,1e-14,-1,5.550949371685819e-15
0.0002,0.020067703883911516,500,-1,0,1191.0,0,11,1075,3.701456042009521e-13,18724528.0,-1,11939293.0,1e-14,-1,2.584980340000499e-15
0.0002,0.020067703883911516,500,-1,0,1240.0,0,9,1027,4.0924055277020187e-13,18724528.0,-1,11793709.0,1e-14,-1,2.553459899232472e-15
0.0002,0.020067703883911516,500,-1,0,249.0,0,5,829,2.45667315378794e-14,18724528.0,-1,740778.0,1e-14,-1,1.6038609374147117e-16
0.0002,0.020067703883911516,500,-1,0,2802.0,0,9,1286,1.0172780141609691e-12,18724528.0,640,22628768.0,1e-14,-1,4.899362164780815e-15
0.0002,0.020067703883911516,500,-1,0,2994.0,0,7,1265,1.0646280725049936e-12,18724528.0,727,37414160.0,1e-14,-1,8.100552355791343e-15
0.0002,0.020067703883911516,500,-1,0,6299.0,0,17,1405,2.433637679693933e-12,18724528.0,594,64929472.0,1e-14,654,1.4057901804287145e-14
0.0002,0.020067703883911516,500,-1,0,209.0,0,4,859,1.965345490332973e-14,18724528.0,-1,539056.0,1e-14,-1,1.1671119572652328e-16
0.0002,0.020067703883911516,500,-1,0,3413.0,0,13,1288,1.301421993222942e-12,18724528.0,691,33732580.0,1e-14,-1,7.303452232681956e-15
0.0002,0.020067703883911516,500,-1,0,435.0,0,3,992,1.0481962901034887e-13,18724528.0,-1,3935391.0,1e-14,-1,8.52052828020462e-16
0.0002,0.020067703883911516,500,-1,0,1143.0,0,4,1139,3.5839703281879395e-13,18724528.0,-1,10437172.0,1e-14,-1,2.25975561745605e-15
0.0002,0.020067703883911516,500,-1,0,2624.0,0,7,1192,9.74159282051567e-13,18724528.0,692,32186956.0,1e-14,-1,6.9688086609869715e-15
0.0002,0.020067703883911516,500,-1,0,56.0,0,4,695,1.3640296235033284e-15,18724528.0,-1,46016.0,1e-14,-1,9.96293962510703e-18
0.0002,0.020067703883911516,500,-1,0,3932.0,0,9,1313,1.4870652976773836e-12,18724528.0,643,38463390.0,1e-14,-1,8.327721495717696e-15
0.0002,0.020067703883911516,500,-1,0,3008.0,0,8,1217,1.1519037886573601e-12,18724528.0,647,39151850.0,1e-14,-1,8.476780201696073e-15
0.0002,0.020067703883911516,500,-1,0,1674.0,0,9,1117,5.99907701790639e-13,18724528.0,-1,18663996.0,1e-14,-1,4.040948046575955e-15
0.0002,0.020067703883911516,500,-1,0,5952.0,0,8,1343,2.3149448926023507e-12,18724528.0,609,79738279.0,1e-14,660,1.7264161584817017e-14
0.0002,0.020067703883911516,500,-1,0,1044.0,0,9,993,3.299260676035056e-13,18724528.0,-1,10032025.0,1e-14,-1,2.172037104323808e-15
0.0002,0.020067703883911516,500,-1,0,3577.0,0,12,1308,1.3620141716537963e-12,18724528.0,690,34003443.0,1e-14,-1,7.362096871843884e-15
0.0002,0.020067703883911516,500,-1,0,4560.0,0,10,1251,1.7469261442963323e-12,18724528.0,545,50372805.0,1e-14,601,1.0906232939896763e-14
0.0002,0.020067703883911516,500,-1,0,971.0,0,8,1027,2.9353398535506644e-13,18724528.0,-1,10529717.0,1e-14,-1,2.279792566508673e-15
0.0002,0.020067703883911516,500,-1,0,2657.0,0,9,1298,9.396209996229855e-13,18724528.0,764,24546024.0,1e-14,-1,5.314467905694284e-15
0.0002,0.020067703883911516,500,-1,0,2496.0,0,5,1226,9.941108565319581e-13,18724528.0,690,29758138.0,1e-14,-1,6.442944459527188e-15
0.0002,0.020067703883911516,500,-1,0,2108.0,0,10,1183,8.424174709154607e-13,18724528.0,610,23246616.0,1e-14,-1,5.033132642907838e-15
0.0002,0.020067703883911516,500,-1,0,2473.0,0,10,1328,1.862457465863833e-12,18724528.0,623,54526607.0,1e-14,684,1.180557400693103e-14
