Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0004,0.041342563128648,500,-1,0,11066.0,0,0,0,10,912,2.6738412573882154e-12,18724528.0,365,109483463.0,1e-14,392,2.5058832876276347e-14
0.0004,0.041342563128648,500,422,4,11666.0,1,1,1,26,422,3.3015503229952805e-12,18724528.0,325,1551356779.0,1e-14,350,3.550781934659794e-13
0.0004,0.041342563128648,500,476,4,11991.0,1,1,1,16,477,3.3868081587387875e-12,18724528.0,362,1192752887.0,1e-14,395,2.730000900503953e-13
0.0004,0.041342563128648,500,459,4,12507.0,1,1,1,17,460,3.427123790683759e-12,18724528.0,358,1276311128.0,1e-14,384,2.9212509705400694e-13
0.0004,0.041342563128648,500,453,4,22478.0,1,1,1,24,521,6.597931342116317e-12,18724528.0,350,1172829527.0,1e-14,378,2.684399844883905e-13
0.0004,0.041342563128648,500,452,4,12952.0,1,1,1,21,461,4.252599366284039e-12,18724528.0,353,1361939570.0,1e-14,380,3.117239365384129e-13
0.0004,0.041342563128648,500,457,4,24642.0,1,1,1,22,532,7.287069689642566e-12,18724528.0,359,1127995033.0,1e-14,386,2.581781599036269e-13
0.0004,0.041342563128648,500,503,4,12950.0,1,1,1,11,519,4.276340220858462e-12,18724528.0,355,1170826923.0,1e-14,394,2.679816237681656e-13
0.0004,0.041342563128648,500,431,4,26802.0,1,1,1,23,494,7.948441007153206e-12,18724528.0,338,1530798810.0,1e-14,363,3.5037283710136874e-13
0.0004,0.041342563128648,500,463,4,27216.0,1,1,1,21,541,8.056747040641282e-12,18724528.0,368,1321738325.0,1e-14,394,3.0252258089739456e-13
0.0004,0.041342563128648,500,420,4,9506.0,1,1,1,30,420,3.2024925598512367e-12,18724528.0,321,1182103445.0,1e-14,348,2.705626206829567e-13
0.0004,0.041342563128648,500,445,4,20683.0,1,1,1,19,492,6.687459033816092e-12,18724528.0,348,1112297532.0,1e-14,373,2.5458527890264714e-13
0.0004,0.041342563128648,500,443,4,21655.0,1,1,1,18,538,6.805263747991169e-12,18724528.0,341,1664084780.0,1e-14,369,3.8087964384150997e-13
0.0004,0.041342563128648,500,466,4,9491.0,1,1,1,30,466,3.207996768278737e-12,18724528.0,339,1419510478.0,1e-14,368,3.2490090155738997e-13
0.0004,0.041342563128648,500,-1,4,7416.0,1,1,1,14,477,2.5642456045798777e-12,18724528.0,369,1276551413.0,1e-14,404,2.921800940507466e-13
0.0004,0.041342563128648,500,433,4,15986.0,1,1,1,23,454,5.082082515827604e-12,18724528.0,334,1278197752.0,1e-14,361,2.925569119986653e-13
0.0004,0.041342563128648,500,497,4,9650.0,1,1,1,14,498,3.3007726185176067e-12,18724528.0,368,1170890681.0,1e-14,397,2.679962168493738e-13
0.0004,0.041342563128648,500,452,4,22438.0,1,1,1,14,526,6.8947933075998425e-12,18724528.0,355,1093795456.0,1e-14,380,2.503504801700919e-13
0.0004,0.041342563128648,500,459,4,15423.0,1,1,1,19,473,4.814458416826985e-12,18724528.0,345,1455583785.0,1e-14,382,3.3315744502649484e-13
0.0004,0.041342563128648,500,448,4,25129.0,1,1,1,12,538,7.264289581571866e-12,18724528.0,345,1030873773.0,1e-14,373,2.359488171665108e-13
0.0004,0.041342563128648,500,452,4,15134.0,1,1,1,14,459,4.103292624604745e-12,18724528.0,354,1087071759.0,1e-14,381,2.4881154456450417e-13
0.0004,0.041342563128648,500,448,0,21708.0,1,0,0,21,1135,5.830341120792396e-12,18724528.0,338,243961576.0,1e-14,367,5.583850011409476e-14
0.0004,0.041342563128648,500,425,4,24616.0,1,1,1,28,463,7.050904902289959e-12,18724528.0,333,1101129930.0,1e-14,357,2.520292118539937e-13
0.0004,0.041342563128648,500,441,4,27750.0,1,1,1,17,527,7.865117387529516e-12,18724528.0,345,1044587715.0,1e-14,371,2.390876965117225e-13
0.0004,0.041342563128648,500,416,4,11116.0,1,1,1,25,417,3.4446905920185253e-12,18724528.0,317,1337107958.0,1e-14,346,3.060404186983118e-13
0.0004,0.041342563128648,500,443,4,24366.0,1,1,1,21,473,6.741737107644729e-12,18724528.0,347,1231537004.0,1e-14,372,2.8187709009703223e-13
0.0004,0.041342563128648,500,476,4,20935.0,1,1,1,17,502,6.222091668969844e-12,18724528.0,375,4327574271.0,1e-14,402,9.90505391820338e-13
0.0004,0.041342563128648,500,467,4,22036.0,1,1,1,17,595,5.887329829586323e-12,18724528.0,360,1553313383.0,1e-14,386,3.5552602559786067e-13
0.0004,0.041342563128648,500,-1,4,7929.0,1,1,1,14,491,2.502679763436644e-12,18724528.0,372,1049714530.0,1e-14,411,2.402611340040364e-13
0.0004,0.041342563128648,500,447,4,21155.0,1,1,1,13,574,6.052171923136171e-12,18724528.0,345,1282229889.0,1e-14,370,2.9347979701205976e-13
0.0004,0.041342563128648,500,434,4,14726.0,1,1,1,24,443,4.357862092772054e-12,18724528.0,335,1013147212.0,1e-14,363,2.318915201337147e-13
0.0004,0.041342563128648,500,518,4,9732.0,1,1,1,12,518,3.0803622859344413e-12,18724528.0,381,1434874456.0,1e-14,423,3.284174450285879e-13
0.0004,0.041342563128648,500,433,4,25969.0,1,1,1,19,501,7.675239623539986e-12,18724528.0,332,1503507155.0,1e-14,359,3.441262588253235e-13
0.0004,0.041342563128648,500,434,4,21546.0,1,1,1,27,492,6.455541770368346e-12,18724528.0,333,1633903488.0,1e-14,360,3.7397167864298377e-13
0.0004,0.041342563128648,500,448,4,27854.0,1,1,1,27,574,8.211458064602757e-12,18724528.0,348,1592333752.0,1e-14,375,3.6445709955869847e-13
0.0004,0.041342563128648,500,475,4,10653.0,1,1,1,17,477,3.590829831698551e-12,18724528.0,371,1413195996.0,1e-14,400,3.2345562804482095e-13
0.0004,0.041342563128648,500,493,4,10876.0,1,1,1,16,495,3.5693203642521024e-12,18724528.0,376,1447223005.0,1e-14,404,3.312438100080691e-13
0.0004,0.041342563128648,500,449,4,15001.0,1,1,1,24,520,7.826786375718876e-12,18724528.0,351,1213484796.0,1e-14,380,2.7774525821188454e-13
0.0004,0.041342563128648,500,468,4,7740.0,1,1,1,15,468,3.0902086542542432e-12,18724528.0,372,1434025933.0,1e-14,400,3.2822323308583385e-13
0.0004,0.041342563128648,500,457,4,12937.0,1,1,1,13,469,4.604583840037916e-12,18724528.0,362,1859001764.0,1e-14,387,4.254927022246176e-13
0.0004,0.041342563128648,500,421,4,26966.0,1,1,1,25,486,8.852311904756586e-12,18724528.0,321,1591527121.0,1e-14,353,3.64272475955572e-13
0.0004,0.041342563128648,500,428,4,11756.0,1,1,1,22,455,5.3977229835459634e-12,18724528.0,328,1202351605.0,1e-14,354,2.7519706723395863e-13
0.0004,0.041342563128648,500,455,4,22564.0,1,1,1,18,513,7.566203160309202e-12,18724528.0,360,1329665626.0,1e-14,385,3.043370002213338e-13
0.0004,0.041342563128648,500,433,4,9919.0,1,1,1,19,438,3.9712213862062375e-12,18724528.0,330,1449934802.0,1e-14,358,3.3186449249248603e-13
0.0004,0.041342563128648,500,437,4,28719.0,1,1,1,20,507,9.810052035310354e-12,18724528.0,345,1228095745.0,1e-14,369,2.8108944663196385e-13
0.0004,0.041342563128648,500,490,4,7756.0,1,1,1,17,491,3.362613744251544e-12,18724528.0,365,1043223639.0,1e-14,399,2.3877548358405386e-13
0.0004,0.041342563128648,500,490,4,9019.0,1,1,1,17,498,4.109643846749215e-12,18724528.0,382,1128414758.0,1e-14,411,2.5827422755019933e-13
0.0004,0.041342563128648,500,452,4,6003.0,1,1,1,20,452,3.177127623604002e-12,18724528.0,349,1022843542.0,1e-14,378,2.3411083898174243e-13
0.0004,0.041342563128648,500,444,4,12520.0,1,1,1,16,502,6.7958753538092916e-12,18724528.0,347,1067601930.0,1e-14,372,2.443552442459743e-13
0.0004,0.041342563128648,500,449,4,9377.0,1,1,1,18,546,7.854661187122228e-12,18724528.0,353,1100529567.0,1e-14,378,2.518917993565272e-13
