Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0004,0.04075638016606335,500,-1,4,9197.0,1,1,1,15,418,2.7550133068832844e-12,18724528.0,318,1275727357.0,1e-14,346,2.9199148217257926e-13
0.0004,0.04075638016606335,500,413,4,11024.0,1,1,1,14,413,3.3293223673655256e-12,18724528.0,313,1490735522.0,1e-14,340,3.4120305738343903e-13
0.0004,0.04075638016606335,500,414,4,12534.0,1,1,1,20,417,3.71274138792546e-12,18724528.0,325,1251880973.0,1e-14,349,2.8653346563761165e-13
0.0004,0.04075638016606335,500,408,4,13824.0,1,1,1,22,415,4.278189468523757e-12,18724528.0,306,1134417726.0,1e-14,331,2.596482010047442e-13
0.0004,0.04075638016606335,500,393,4,17766.0,1,1,1,17,413,5.820071809008022e-12,18724528.0,305,1063602993.0,1e-14,328,2.434399581267751e-13
0.0004,0.04075638016606335,500,392,4,23214.0,1,1,1,21,425,6.534604044110626e-12,18724528.0,305,1647746218.0,1e-14,328,3.7714003528896805e-13
0.0004,0.04075638016606335,500,403,4,23404.0,1,1,1,20,444,6.714464578873249e-12,18724528.0,312,1265767029.0,1e-14,336,2.897117388405212e-13
0.0004,0.04075638016606335,500,407,4,23447.0,1,1,1,15,446,6.754317041966356e-12,18724528.0,320,1462063771.0,1e-14,342,3.346405994843934e-13
0.0004,0.04075638016606335,500,397,4,13805.0,1,1,1,21,403,4.023407122828738e-12,18724528.0,301,1355847364.0,1e-14,323,3.103295380802472e-13
0.0004,0.04075638016606335,500,410,4,17332.0,1,1,1,14,433,5.027638186433734e-12,18724528.0,315,1100726593.0,1e-14,339,2.519368951314599e-13
0.0004,0.04075638016606335,500,-1,4,9363.0,1,1,1,14,420,2.796668539875094e-12,18724528.0,321,1272759277.0,1e-14,347,2.913121410315026e-13
0.0004,0.04075638016606335,500,390,4,15461.0,1,1,1,22,400,4.580330305009418e-12,18724528.0,302,1235681109.0,1e-14,324,2.828256026099835e-13
0.0004,0.04075638016606335,500,401,4,20053.0,1,1,1,19,430,5.349614395838459e-12,18724528.0,303,1634815492.0,1e-14,325,3.74180420266534e-13
0.0004,0.04075638016606335,500,-1,6,234.0,1,0,0,16,1,5.994493818857063e-14,18724528.0,41,191920086.0,1e-14,42,4.4904867364332384e-14
0.0004,0.04075638016606335,500,398,4,11251.0,1,1,1,17,398,3.2761267367889157e-12,18724528.0,304,1353966813.0,1e-14,327,3.098991131381325e-13
0.0004,0.04075638016606335,500,422,4,14800.0,1,1,1,18,431,4.266329241264268e-12,18724528.0,329,1056879231.0,1e-14,352,2.4190100764383456e-13
0.0004,0.04075638016606335,500,401,4,15153.0,1,1,1,19,404,3.700911648482341e-12,18724528.0,312,1045529305.0,1e-14,334,2.393032098486359e-13
0.0004,0.04075638016606335,500,399,4,15971.0,1,1,1,18,408,4.4448693264822465e-12,18724528.0,307,1107486890.0,1e-14,332,2.534842078312508e-13
0.0004,0.04075638016606335,500,415,4,11953.0,1,1,1,14,416,3.361898170118096e-12,18724528.0,317,1258442070.0,1e-14,340,2.880351849722298e-13
0.0004,0.04075638016606335,500,405,4,23945.0,1,1,1,15,453,6.56499779486914e-12,18724528.0,314,1276127553.0,1e-14,337,2.9208307997563564e-13
0.0004,0.04075638016606335,500,-1,4,9587.0,1,1,1,10,455,2.7611995634434764e-12,18724528.0,342,1479351130.0,1e-14,390,3.3859737092898295e-13
0.0004,0.04075638016606335,500,416,4,23634.0,1,1,1,13,457,6.761657287656251e-12,18724528.0,323,1550567539.0,1e-14,347,3.5489755035589343e-13
0.0004,0.04075638016606335,500,393,4,13211.0,1,1,1,20,396,3.779370383944146e-12,18724528.0,297,1590785441.0,1e-14,321,3.641027184903036e-13
0.0004,0.04075638016606335,500,408,4,14060.0,1,1,1,19,412,3.854838911739024e-12,18724528.0,318,1082077646.0,1e-14,341,2.4766848021850136e-13
0.0004,0.04075638016606335,500,398,4,31811.0,1,1,1,25,444,8.4115500021595e-12,18724528.0,310,1089310962.0,1e-14,332,2.4932405862110723e-13
0.0004,0.04075638016606335,500,417,4,12214.0,1,1,1,15,419,3.5300444590163126e-12,18724528.0,323,1255404703.0,1e-14,345,2.8733998525940265e-13
0.0004,0.04075638016606335,500,408,4,13506.0,1,1,1,20,412,3.738557108429193e-12,18724528.0,311,1137166218.0,1e-14,335,2.6027728232718795e-13
0.0004,0.04075638016606335,500,391,4,12292.0,1,1,1,20,392,3.337290514031559e-12,18724528.0,302,1338635865.0,1e-14,326,3.0639012965112964e-13
0.0004,0.04075638016606335,500,390,4,20359.0,1,1,1,25,410,5.521900765770791e-12,18724528.0,298,1078402397.0,1e-14,321,2.4682728057111995e-13
0.0004,0.04075638016606335,500,-1,4,8896.0,1,1,1,7,448,2.627924114091104e-12,18724528.0,347,1220476920.0,1e-14,374,2.7934563202145423e-13
0.0004,0.04075638016606335,500,386,4,35046.0,1,1,1,23,450,9.157206259376747e-12,18724528.0,299,1285092642.0,1e-14,322,2.941350306613011e-13
0.0004,0.04075638016606335,500,372,4,14211.0,1,1,1,28,378,3.994060632671012e-12,18724528.0,272,1274602186.0,1e-14,296,2.917339503840001e-13
0.0004,0.04075638016606335,500,399,4,14579.0,1,1,1,23,404,4.0221799572634626e-12,18724528.0,308,1146281102.0,1e-14,333,2.6236351844526393e-13
0.0004,0.04075638016606335,500,412,4,11356.0,1,1,1,22,414,3.663342164202266e-12,18724528.0,309,1639026444.0,1e-14,332,3.7514423287828875e-13
0.0004,0.04075638016606335,500,425,4,10983.0,1,1,1,17,425,3.236278310951672e-12,18724528.0,328,1310972995.0,1e-14,359,3.000585868115671e-13
0.0004,0.04075638016606335,500,429,4,10386.0,1,1,1,14,429,3.0363730953914877e-12,18724528.0,298,1325187099.0,1e-14,326,3.0331194441336296e-13
0.0004,0.04075638016606335,500,440,4,21024.0,1,1,1,14,486,6.089557665010183e-12,18724528.0,333,1380224080.0,1e-14,358,3.1590893825245825e-13
0.0004,0.04075638016606335,500,399,4,11219.0,1,1,1,16,401,3.467051205881751e-12,18724528.0,300,1265765904.0,1e-14,325,2.897114813478714e-13
0.0004,0.04075638016606335,500,-1,4,9853.0,1,1,1,12,420,2.9809457377966053e-12,18724528.0,327,1435727654.0,1e-14,351,3.286127269963531e-13
0.0004,0.04075638016606335,500,-1,4,8466.0,1,1,1,13,431,2.542386812991791e-12,18724528.0,312,1103048134.0,1e-14,354,2.5246825490343204e-13
0.0004,0.04075638016606335,500,380,4,17668.0,1,1,1,25,396,5.302680767690933e-12,18724528.0,289,1180736574.0,1e-14,312,2.702497680291052e-13
0.0004,0.04075638016606335,500,376,4,14640.0,1,1,1,19,384,4.239078362703655e-12,18724528.0,288,1078260070.0,1e-14,310,2.467947044321392e-13
0.0004,0.04075638016606335,500,423,4,11830.0,1,1,1,13,424,3.3480364231955753e-12,18724528.0,316,1132533359.0,1e-14,343,2.5921690264756155e-13
0.0004,0.04075638016606335,500,410,4,11435.0,1,1,1,18,410,3.2737592809317816e-12,18724528.0,322,1299085316.0,1e-14,345,2.9733770684316646e-13
0.0004,0.04075638016606335,500,432,4,10266.0,1,1,1,14,434,3.6059450967852037e-12,18724528.0,307,1590709327.0,1e-14,334,3.640852973387137e-13
0.0004,0.04075638016606335,500,395,4,25842.0,1,1,1,22,438,7.705905854393703e-12,18724528.0,300,1474188877.0,1e-14,325,3.37415822303762e-13
0.0004,0.04075638016606335,500,396,4,15790.0,1,1,1,21,411,5.048444181901269e-12,18724528.0,309,1127010945.0,1e-14,331,2.579529195243787e-13
0.0004,0.04075638016606335,500,399,4,20299.0,1,1,1,20,437,6.853702926735057e-12,18724528.0,310,1151575104.0,1e-14,332,2.635752220919114e-13
0.0004,0.04075638016606335,500,378,4,14043.0,1,1,1,28,404,6.826371072114849e-12,18724528.0,289,1145202909.0,1e-14,312,2.621167390919715e-13
0.0004,0.04075638016606335,500,376,4,13013.0,1,1,1,29,409,7.186187723369425e-12,18724528.0,289,1501143106.0,1e-14,313,3.435851697221924e-13
