Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0004,0.04304905105832924,500,-1,0,11188.0,0,0,0,21,1079,2.6678172800201025e-12,18724528.0,505,79533724.0,1e-14,545,1.8203866073763946e-14
0.0004,0.04304905105832924,500,-1,0,11825.0,1,0,0,19,1150,2.7859939566328077e-12,18724528.0,534,75542763.0,1e-14,581,1.7290405520230493e-14
0.0004,0.04304905105832924,500,-1,6,676.0,1,1,0,13,1,1.8396191591033993e-13,18724528.0,39,701864357.0,1e-14,39,1.6200968584729756e-13
0.0004,0.04304905105832924,500,746,0,14103.0,1,0,0,20,1123,3.349722638874727e-12,18724528.0,508,90952695.0,1e-14,612,2.0817467051183206e-14
0.0004,0.04304905105832924,500,723,0,14402.0,0,0,0,17,1165,3.2867678244718025e-12,18724528.0,513,94831066.0,1e-14,554,2.1705157740335017e-14
0.0004,0.04304905105832924,500,811,0,14445.0,1,0,0,14,1237,3.3264418360033685e-12,18724528.0,620,99550746.0,1e-14,659,2.278540921492991e-14
0.0004,0.04304905105832924,500,726,0,14856.0,0,0,0,19,1181,3.579408554104498e-12,18724528.0,548,125547263.0,1e-14,594,2.873555325511502e-14
0.0004,0.04304905105832924,500,718,0,15053.0,0,0,0,20,1170,3.4419167415777594e-12,18724528.0,523,97258945.0,1e-14,576,2.2260856404203734e-14
0.0004,0.04304905105832924,500,693,0,17932.0,1,0,0,17,1209,4.239617065021587e-12,18724528.0,510,116845302.0,1e-14,568,2.674382792583059e-14
0.0004,0.04304905105832924,500,-1,0,9010.0,0,0,0,18,1107,2.2420414301803466e-12,18724528.0,557,73126588.0,1e-14,604,1.6737385695448043e-14
0.0004,0.04304905105832924,500,-1,0,9078.0,0,0,0,23,1046,2.1808717427375246e-12,18724528.0,503,61926785.0,1e-14,547,1.4173948406072047e-14
0.0004,0.04304905105832924,500,-1,0,6707.0,0,0,0,12,1067,1.6395596704270493e-12,18724528.0,601,71821853.0,1e-14,653,1.643875487562435e-14
