Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0004,0.04361336933337326,500,-1,0,2399.0,0,0,0,18,978,4.038768232513148e-13,18724528.0,-1,12304522.0,1e-14,-1,2.816287976024887e-15
0.0004,0.04361336933337326,500,-1,0,3840.0,0,0,0,19,1160,1.0016283249263931e-12,18724528.0,777,31524422.0,1e-14,-1,7.215383956380789e-15
0.0004,0.04361336933337326,500,-1,0,5236.0,0,0,0,16,1105,1.1312264304243905e-12,18724528.0,660,30289914.0,1e-14,-1,6.9328268577217335e-15
0.0004,0.04361336933337326,500,-1,0,1023.0,0,0,0,12,902,1.315782145899873e-13,18724528.0,-1,4802195.0,1e-14,-1,1.0991377021412807e-15
0.0004,0.04361336933337326,500,-1,0,7092.0,0,0,0,22,1209,1.9647459106903612e-12,18724528.0,675,50726018.0,1e-14,739,1.1610290474105537e-14
0.0004,0.04361336933337326,500,-1,0,8482.0,0,0,0,21,1204,1.847494396470485e-12,18724528.0,703,54660303.0,1e-14,762,1.2510778891270797e-14
0.0004,0.04361336933337326,500,-1,0,9210.0,0,0,0,23,1209,1.9759884174319968e-12,18724528.0,638,51736546.0,1e-14,737,1.1841582502827701e-14
0.0004,0.04361336933337326,500,-1,0,6399.0,0,0,0,20,1194,1.5882006921197246e-12,18724528.0,687,42548037.0,1e-14,-1,9.738494921343717e-15
0.0004,0.04361336933337326,500,-1,0,3260.0,0,0,0,20,1125,9.608703396064808e-13,18724528.0,740,25855470.0,1e-14,-1,5.917860870619129e-15
0.0004,0.04361336933337326,500,-1,0,10848.0,0,0,0,18,1210,1.7644110678430752e-12,18724528.0,693,48351306.0,1e-14,748,1.1066760798420289e-14
0.0004,0.04361336933337326,500,-1,0,8833.0,0,0,0,24,1176,1.802492549134509e-12,18724528.0,637,55090888.0,1e-14,701,1.2609332200221495e-14
0.0004,0.04361336933337326,500,-1,0,12205.0,0,0,0,14,1223,2.5926612267654186e-12,18724528.0,589,72132996.0,1e-14,666,1.650997001829501e-14
0.0004,0.04361336933337326,500,-1,0,2545.0,0,0,0,17,1070,5.699180115477315e-13,18724528.0,774,21115657.0,1e-14,-1,4.8330013075652794e-15
0.0004,0.04361336933337326,500,-1,0,3741.0,0,0,0,12,1199,1.112615326106632e-12,18724528.0,793,36339140.0,1e-14,-1,8.317387952257312e-15
0.0004,0.04361336933337326,500,-1,0,8197.0,0,0,0,19,1176,1.9825647456017683e-12,18724528.0,629,47615817.0,1e-14,687,1.0898420343813557e-14
0.0004,0.04361336933337326,500,-1,0,5360.0,0,0,0,19,1149,1.5332010597995742e-12,18724528.0,660,41206561.0,1e-14,-1,9.431454734904461e-15
0.0004,0.04361336933337326,500,-1,0,6325.0,0,0,0,19,1199,1.6515813000303109e-12,18724528.0,692,49648645.0,1e-14,747,1.1363698804344301e-14
0.0004,0.04361336933337326,500,-1,0,5583.0,0,0,0,22,1178,1.4549593448649937e-12,18724528.0,698,39026012.0,1e-14,-1,8.932365543968552e-15
0.0004,0.04361336933337326,500,-1,0,6500.0,0,0,0,22,1212,2.0324954893145833e-12,18724528.0,643,61050643.0,1e-14,698,1.3973414961547308e-14
0.0004,0.04361336933337326,500,-1,0,2707.0,0,0,0,14,1017,5.674595983003735e-13,18724528.0,-1,17312599.0,1e-14,-1,3.962548435237102e-15
0.0004,0.04361336933337326,500,-1,0,6518.0,0,0,0,18,1137,1.2937915130397333e-12,18724528.0,675,37420655.0,1e-14,-1,8.564927652734141e-15
0.0004,0.04361336933337326,500,-1,0,5614.0,0,0,0,10,1100,1.0415410179535295e-12,18724528.0,683,41289457.0,1e-14,-1,9.450428166628221e-15
0.0004,0.04361336933337326,500,-1,0,12052.0,0,0,0,23,1209,2.3439732404494175e-12,18724528.0,617,65893722.0,1e-14,668,1.5081910289902086e-14
0.0004,0.04361336933337326,500,-1,0,6994.0,0,0,0,15,1219,2.22145809307021e-12,18724528.0,665,68451357.0,1e-14,717,1.566730781266326e-14
0.0004,0.04361336933337326,500,-1,0,3909.0,0,0,0,26,1139,1.0380055388161986e-12,18724528.0,611,21185655.0,1e-14,-1,4.8490226146705705e-15
0.0004,0.04361336933337326,500,-1,0,9953.0,0,0,0,25,1171,1.9706177895535654e-12,18724528.0,653,64246338.0,1e-14,710,1.4704853159922086e-14
0.0004,0.04361336933337326,500,-1,0,8731.0,0,0,0,12,1151,1.7391552107465454e-12,18724528.0,639,52730979.0,1e-14,703,1.2069190670041538e-14
0.0004,0.04361336933337326,500,-1,0,6285.0,0,0,0,19,1151,1.4330826333906666e-12,18724528.0,627,36088818.0,1e-14,-1,8.26009366331748e-15
0.0004,0.04361336933337326,500,-1,0,6836.0,0,0,0,16,1190,1.5589448581430442e-12,18724528.0,703,36771866.0,1e-14,-1,8.41643129833068e-15
0.0004,0.04361336933337326,500,-1,0,8248.0,0,0,0,15,1200,2.1987516288128456e-12,18724528.0,635,59119472.0,1e-14,707,1.3531403994607837e-14
