Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.01636249496215863,500,-1,0,82.0,0,0,0,3,330,2.4861465526159633e-17,2.4857419395334863e-17,18724528.0,-1,1483.0,1e-14,-1,3.0461893977192307e-19
0.0002,0.01636249496215863,500,-1,0,640.0,0,0,0,7,569,7.257566986197514e-15,7.162999516748374e-15,18724528.0,-1,508589.0,1e-14,-1,1.0446786376241577e-16
0.0002,0.01636249496215863,500,-1,0,1270.0,0,0,0,3,774,3.3652875350557645e-14,3.243092293919174e-14,18724528.0,-1,1654651.0,1e-14,-1,3.398772982552612e-16
0.0002,0.01636249496215863,500,-1,0,1399.0,0,0,0,8,744,3.3861120088120604e-14,3.2649119469800425e-14,18724528.0,-1,1481158.0,1e-14,-1,3.0424057963230077e-16
0.0002,0.01636249496215863,500,-1,0,4450.0,0,0,0,11,807,2.300806675950255e-13,2.0985206932281325e-13,18724528.0,-1,8332585.0,1e-14,-1,1.7115733029396013e-15
0.0002,0.01636249496215863,500,-1,0,4462.0,0,0,0,14,726,2.6185323580969347e-13,2.3796316782223666e-13,18724528.0,-1,9321185.0,1e-14,-1,1.9146389023047554e-15
0.0002,0.01636249496215863,500,-1,0,5274.0,0,0,0,6,758,3.0778819193479416e-13,2.777187887116611e-13,18724528.0,-1,10689902.0,1e-14,-1,2.1957832862479832e-15
0.0002,0.01636249496215863,500,-1,0,873.0,0,0,0,9,687,8.683129602225487e-15,8.551220925990684e-15,18724528.0,-1,466350.0,1e-14,-1,9.57916672708269e-17
0.0002,0.01636249496215863,500,-1,0,5935.0,0,0,0,9,868,3.419706654906867e-13,3.0982744879662977e-13,18724528.0,-1,11539034.0,1e-14,-1,2.370201148396611e-15
0.0002,0.01636249496215863,500,-1,0,6226.0,0,0,0,6,812,3.975301280887871e-13,3.589292363378936e-13,18724528.0,-1,15040612.0,1e-14,-1,3.0894506277551326e-15
0.0002,0.01636249496215863,500,-1,0,7420.0,0,0,0,10,813,4.334099539880388e-13,3.890188838047456e-13,18724528.0,-1,14969355.0,1e-14,-1,3.074813923917421e-15
0.0002,0.01636249496215863,500,-1,0,7508.0,0,0,0,7,793,4.937300118526642e-13,4.4437334437511844e-13,18724528.0,-1,16896120.0,1e-14,-1,3.4705854084013394e-15
0.0002,0.01636249496215863,500,-1,0,7596.0,0,0,0,7,803,4.721640801914167e-13,4.2358536344208224e-13,18724528.0,-1,16656873.0,1e-14,-1,3.4214423419929666e-15
0.0002,0.01636249496215863,500,-1,0,7897.0,0,0,0,6,695,5.462780344123838e-13,4.889399889204173e-13,18724528.0,467,27513062.0,1e-14,-1,5.651382182278618e-15
0.0002,0.01636249496215863,500,-1,0,7973.0,0,0,0,6,781,4.958453952525012e-13,4.44826871849325e-13,18724528.0,-1,18187670.0,1e-14,-1,3.735879131707089e-15
0.0002,0.01636249496215863,500,-1,0,1923.0,0,0,0,4,762,8.356933535481395e-14,7.840107940404453e-14,18724528.0,-1,3334080.0,1e-14,-1,6.848441771508924e-16
0.0002,0.01636249496215863,500,-1,0,7789.0,0,0,0,5,823,5.393351778183465e-13,4.857893112763859e-13,18724528.0,-1,18316537.0,1e-14,-1,3.762349346751991e-15
0.0002,0.01636249496215863,500,-1,0,8513.0,0,0,0,3,803,5.503601545641081e-13,4.903827083400398e-13,18724528.0,593,20429385.0,1e-14,-1,4.19634362703468e-15
0.0002,0.01636249496215863,500,-1,0,3471.0,0,0,0,7,809,1.7991246581565586e-13,1.6531279596848558e-13,18724528.0,-1,7121924.0,1e-14,-1,1.4628947660257674e-15
0.0002,0.01636249496215863,500,-1,0,9140.0,0,0,0,7,768,6.007752679672956e-13,5.351903158157275e-13,18724528.0,485,20371215.0,1e-14,-1,4.184395087772015e-15
