Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.017076735211958127,500,-1,0,690.0,0,0,0,7,667,3.859172158377275e-15,3.83970925288943e-15,18724528.0,-1,228746.0,1e-14,-1,4.698608496093615e-17
0.0002,0.017076735211958127,500,-1,0,1315.0,0,0,0,4,895,3.38266923965236e-14,3.31609422805731e-14,18724528.0,-1,1321780.0,1e-14,-1,2.715031842290846e-16
0.0002,0.017076735211958127,500,-1,0,1630.0,0,0,0,6,812,2.1865739347192578e-14,2.1545482802596724e-14,18724528.0,-1,896504.0,1e-14,-1,1.8414841401300619e-16
0.0002,0.017076735211958127,500,-1,0,2244.0,0,0,0,6,875,4.0096030557915e-14,3.9184822358295233e-14,18724528.0,-1,1413413.0,1e-14,-1,2.9032526602822195e-16
0.0002,0.017076735211958127,500,-1,0,2560.0,0,0,0,5,956,4.4246567548371825e-14,4.317060703672817e-14,18724528.0,-1,1632613.0,1e-14,-1,3.3535053345776053e-16
0.0002,0.017076735211958127,500,-1,0,3191.0,0,0,0,3,1003,8.336115306105238e-14,8.030820572113236e-14,18724528.0,-1,2442122.0,1e-14,-1,5.016295444596686e-16
0.0002,0.017076735211958127,500,-1,0,3521.0,0,0,0,9,941,8.285820213180549e-14,7.975848975487386e-14,18724528.0,-1,2486978.0,1e-14,-1,5.1084329170337e-16
0.0002,0.017076735211958127,500,-1,0,3653.0,0,0,0,7,992,8.820149604599611e-14,8.455849595580517e-14,18724528.0,-1,2951358.0,1e-14,-1,6.062303067076086e-16
0.0002,0.017076735211958127,500,-1,0,3718.0,0,0,0,13,954,1.5742044964738751e-13,1.492654035025095e-13,18724528.0,-1,5140237.0,1e-14,-1,1.0558419050009516e-15
0.0002,0.017076735211958127,500,-1,0,4065.0,0,0,0,9,964,1.4723817418745314e-13,1.3974883027954303e-13,18724528.0,-1,4565242.0,1e-14,-1,9.377337679313916e-16
0.0002,0.017076735211958127,500,-1,0,997.0,0,0,0,5,786,6.4592262699654705e-15,6.413682460753136e-15,18724528.0,-1,361817.0,1e-14,-1,7.431983205088192e-17
0.0002,0.017076735211958127,500,-1,0,4282.0,0,0,0,7,1066,1.7968025559895665e-13,1.6975355831359133e-13,18724528.0,-1,5159800.0,1e-14,-1,1.059860286874692e-15
0.0002,0.017076735211958127,500,-1,0,638.0,0,0,0,4,731,3.237455788886598e-15,3.2230199961492943e-15,18724528.0,-1,174572.0,1e-14,-1,3.585835303699538e-17
0.0002,0.017076735211958127,500,-1,0,550.0,0,0,0,6,606,2.063315128895581e-15,2.055434935617582e-15,18724528.0,-1,100672.0,1e-14,-1,2.0678757858879998e-17
0.0002,0.017076735211958127,500,-1,0,4881.0,0,0,0,6,963,1.514105962925004e-13,1.4339525924715522e-13,18724528.0,-1,4237677.0,1e-14,-1,8.704495447308585e-16
0.0002,0.017076735211958127,500,-1,0,1388.0,0,0,0,7,756,1.5081020448123743e-14,1.4897581425765896e-14,18724528.0,-1,712434.0,1e-14,-1,1.4633910299222538e-16
0.0002,0.017076735211958127,500,-1,0,5637.0,0,0,0,11,985,2.7569236325152126e-13,2.581964689446356e-13,18724528.0,-1,10117363.0,1e-14,-1,2.0781796293645878e-15
0.0002,0.017076735211958127,500,-1,0,5785.0,0,0,0,8,902,2.0308307397544572e-13,1.9106191373780146e-13,18724528.0,-1,6158104.0,1e-14,-1,1.2649191581154673e-15
0.0002,0.017076735211958127,500,-1,0,5979.0,0,0,0,7,919,2.14088746137797e-13,2.0059303637330152e-13,18724528.0,-1,5984598.0,1e-14,-1,1.229279769198362e-15
0.0002,0.017076735211958127,500,-1,0,1598.0,0,0,0,11,776,2.6285750098328356e-14,2.5771401214862784e-14,18724528.0,-1,954420.0,1e-14,-1,1.9604477983622309e-16
