Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.015944976277389097,500,-1,0,98.0,0,0,0,2,407,1.3558767713548771e-16,1.3545470652528919e-16,18724528.0,-1,7963.0,1e-14,-1,1.6356578674334614e-18
0.0002,0.015944976277389097,500,-1,0,1644.0,0,0,0,6,626,4.3170607647282535e-14,4.0595417447392223e-14,18724528.0,-1,2505037.0,1e-14,-1,5.14552741085259e-16
0.0002,0.015944976277389097,500,-1,0,4360.0,0,0,0,7,654,2.0811951350285077e-13,1.8650073960883776e-13,18724528.0,-1,9667721.0,1e-14,-1,1.985819906291811e-15
0.0002,0.015944976277389097,500,-1,0,5347.0,0,0,0,6,597,2.481115338443385e-13,2.2013017451841646e-13,18724528.0,-1,13714056.0,1e-14,-1,2.816966418538624e-15
0.0002,0.015944976277389097,500,-1,0,7062.0,0,0,0,9,633,2.948191966835091e-13,2.5945513107987525e-13,18724528.0,-1,13482920.0,1e-14,-1,2.7694894102694923e-15
0.0002,0.015944976277389097,500,-1,0,7375.0,0,0,0,12,675,3.385050205372681e-13,2.9920052193704185e-13,18724528.0,-1,14658365.0,1e-14,-1,3.0109343257517637e-15
0.0002,0.015944976277389097,500,-1,0,7707.0,0,0,0,7,623,4.067091350110699e-13,3.5948673080405125e-13,18724528.0,-1,16929124.0,1e-14,-1,3.4773646690137674e-15
0.0002,0.015944976277389097,500,-1,0,9269.0,0,0,0,5,674,4.605261349597829e-13,4.0344473797836677e-13,18724528.0,-1,18154799.0,1e-14,-1,3.729127190257835e-15
0.0002,0.015944976277389097,500,-1,0,9497.0,0,0,0,4,759,5.288824999515923e-13,4.668302736436908e-13,18724528.0,474,21798679.0,1e-14,-1,4.4776065309564974e-15
0.0002,0.015944976277389097,500,-1,0,11741.0,0,0,0,3,672,6.947741447333565e-13,6.076734156299709e-13,18724528.0,387,27809424.0,1e-14,-1,5.712257083309423e-15
0.0002,0.015944976277389097,500,-1,0,11997.0,0,0,0,12,701,6.527080909076822e-13,5.733981972206649e-13,18724528.0,423,31942274.0,1e-14,-1,6.561174403091211e-15
0.0002,0.015944976277389097,500,-1,0,5291.0,0,0,0,8,663,2.9282833012669006e-13,2.6065606593058045e-13,18724528.0,-1,14320932.0,1e-14,-1,2.9416231438879338e-15
0.0002,0.015944976277389097,500,-1,0,697.0,0,0,0,4,558,1.487990128778305e-14,1.442671552171943e-14,18724528.0,-1,826203.0,1e-14,-1,1.6970807949857193e-16
0.0002,0.015944976277389097,500,570,0,13614.0,0,0,0,8,773,7.995840072400218e-13,6.923173423156995e-13,18724528.0,463,30658699.0,1e-14,-1,6.297518802539795e-15
0.0002,0.015944976277389097,500,-1,0,13667.0,0,0,0,7,713,7.102338722539349e-13,6.147041196911776e-13,18724528.0,427,33494387.0,1e-14,-1,6.87998965357416e-15
0.0002,0.015944976277389097,500,489,0,13963.0,0,0,0,11,701,8.95982656402654e-13,7.786910701911175e-13,18724528.0,405,41631443.0,1e-14,-1,8.551399883907789e-15
0.0002,0.015944976277389097,500,-1,0,487.0,0,0,0,5,515,5.140811465985283e-15,5.0676479546118794e-15,18724528.0,-1,404614.0,1e-14,-1,8.311064578346384e-17
0.0002,0.015944976277389097,500,-1,0,7258.0,0,0,0,11,641,3.5675770011032337e-13,3.1600532892010254e-13,18724528.0,-1,14680062.0,1e-14,-1,3.0153910466797678e-15
0.0002,0.015944976277389097,500,542,0,14498.0,0,0,0,9,736,7.499080224236586e-13,6.526951100397095e-13,18724528.0,425,33317883.0,1e-14,-1,6.843734453745772e-15
0.0002,0.015944976277389097,500,499,0,14693.0,0,0,0,7,720,7.746441509156852e-13,6.768092528827406e-13,18724528.0,395,32819905.0,1e-14,-1,6.741446166227402e-15
0.0002,0.015944976277389097,500,519,0,14746.0,0,0,0,5,761,9.55841775897445e-13,8.343212789848863e-13,18724528.0,439,43175463.0,1e-14,-1,8.868552773581857e-15
0.0002,0.015944976277389097,500,-1,0,1997.0,0,0,0,6,584,7.895161849006938e-14,7.276844917937206e-14,18724528.0,-1,4331424.0,1e-14,-1,8.897058574394216e-16
0.0002,0.015944976277389097,500,532,0,16869.0,0,0,0,5,782,9.167987756302007e-13,7.970621076901876e-13,18724528.0,450,41222462.0,1e-14,-1,8.467392224698849e-15
0.0002,0.015944976277389097,500,498,0,17483.0,0,0,0,6,743,9.77150154196485e-13,8.467376910557137e-13,18724528.0,417,43721293.0,1e-14,-1,8.980670208440732e-15
0.0002,0.015944976277389097,500,497,0,18410.0,0,0,0,7,730,1.0224255135701707e-12,8.875926393874248e-13,18724528.0,417,43381914.0,1e-14,-1,8.910959304084118e-15
0.0002,0.015944976277389097,500,535,0,19675.0,0,0,0,5,843,1.2264327786086768e-12,1.056267681896919e-12,18724528.0,463,50923622.0,1e-14,516,1.0460080743753326e-14
0.0002,0.015944976277389097,500,-1,0,10464.0,0,0,0,8,668,6.819561724864007e-13,5.961436437213136e-13,18724528.0,421,31775364.0,1e-14,-1,6.526889880341831e-15
0.0002,0.015944976277389097,500,473,0,20238.0,0,0,0,10,719,1.1230985321493443e-12,9.674885854270348e-13,18724528.0,404,53008650.0,1e-14,450,1.0888360594565709e-14
0.0002,0.015944976277389097,500,506,0,20431.0,0,0,0,8,752,1.107105409059753e-12,9.610632571257464e-13,18724528.0,442,52729364.0,1e-14,478,1.083099322759798e-14
0.0002,0.015944976277389097,500,473,0,20502.0,0,0,0,13,733,1.1125538408761275e-12,9.566879993562086e-13,18724528.0,396,52904304.0,1e-14,461,1.0866927170500011e-14
0.0002,0.015944976277389097,500,452,0,21638.0,0,0,0,12,728,1.169928374502526e-12,1.0008727914363063e-12,18724528.0,384,47271460.0,1e-14,-1,9.709900220277054e-15
0.0002,0.015944976277389097,500,-1,0,8537.0,0,0,0,6,777,4.5053645056231953e-13,3.9928853870217734e-13,18724528.0,-1,18266781.0,1e-14,-1,3.752129104022864e-15
0.0002,0.015944976277389097,500,473,0,17739.0,0,0,0,8,703,9.48477795635496e-13,8.197181637735984e-13,18724528.0,405,47051416.0,1e-14,-1,9.664701589135332e-15
0.0002,0.015944976277389097,500,463,0,22931.0,0,0,0,12,705,1.2385228050498737e-12,1.0638340592614452e-12,18724528.0,396,61948295.0,1e-14,447,1.2724628417787138e-14
0.0002,0.015944976277389097,500,-1,0,1665.0,0,0,0,6,561,3.737544881735467e-14,3.528857172634302e-14,18724528.0,-1,2133579.0,1e-14,-1,4.382525778149966e-16
0.0002,0.015944976277389097,500,-1,0,8191.0,0,0,0,5,731,5.793068581185168e-13,5.099877525187242e-13,18724528.0,464,27057120.0,1e-14,-1,5.5577283935817235e-15
0.0002,0.015944976277389097,500,496,0,18348.0,0,0,0,9,740,9.704413737385339e-13,8.402155286200106e-13,18724528.0,413,39852063.0,1e-14,-1,8.185902345774705e-15
0.0002,0.015944976277389097,500,-1,0,11875.0,0,0,0,9,666,5.823114539875977e-13,5.127924628886593e-13,18724528.0,395,24474024.0,1e-14,-1,5.027141768599192e-15
0.0002,0.015944976277389097,500,-1,0,6869.0,0,0,0,5,631,3.245984595411749e-13,2.886601937868275e-13,18724528.0,-1,14500932.0,1e-14,-1,2.978596447434089e-15
0.0002,0.015944976277389097,500,503,0,17839.0,0,0,0,11,755,9.302138954864397e-13,8.022634263312606e-13,18724528.0,423,44071812.0,1e-14,-1,9.052669349472368e-15
0.0002,0.015944976277389097,500,-1,0,10638.0,0,0,0,11,784,4.786741603647098e-13,4.19520204388106e-13,18724528.0,518,19972089.0,1e-14,-1,4.102411716932223e-15
0.0002,0.015944976277389097,500,451,0,14489.0,0,0,0,11,719,1.1547820704977404e-12,1.0058489011477615e-12,18724528.0,389,61668653.0,1e-14,426,1.2667187925841283e-14
0.0002,0.015944976277389097,500,534,0,15798.0,0,0,0,10,725,8.219874382486949e-13,7.137708188821275e-13,18724528.0,447,38845970.0,1e-14,-1,7.979243557526588e-15
0.0002,0.015944976277389097,500,498,0,17606.0,0,0,0,7,755,9.271007749605714e-13,8.099231057226027e-13,18724528.0,422,45566076.0,1e-14,-1,9.359601996417312e-15
0.0002,0.015944976277389097,500,469,0,22156.0,0,0,0,9,766,1.165100551705199e-12,1.0035704214765058e-12,18724528.0,403,52000962.0,1e-14,444,1.0681374181766735e-14
0.0002,0.015944976277389097,500,-1,0,9838.0,0,0,0,7,662,4.826736566858139e-13,4.261647309620745e-13,18724528.0,395,22972684.0,1e-14,-1,4.718755660010401e-15
0.0002,0.015944976277389097,500,-1,0,1815.0,0,0,0,4,638,7.356884571479542e-14,6.792675239770682e-14,18724528.0,-1,3632081.0,1e-14,-1,7.460557406512111e-16
