Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.014960096399715723,500,-1,0,8797.0,0,0,0,8,615,4.612695579958173e-13,3.870375600220884e-13,18724528.0,317,25608358.0,1e-14,-1,5.260142186958763e-15
0.0002,0.014960096399715723,500,-1,0,11746.0,0,0,0,5,565,6.704876629642627e-13,5.667676539920964e-13,18724528.0,328,41663799.0,1e-14,-1,8.558046040627452e-15
0.0002,0.014960096399715723,500,373,0,14369.0,0,0,0,8,584,1.0552124129403158e-12,8.646919389502265e-13,18724528.0,308,67977751.0,1e-14,346,1.396312234504368e-14
0.0002,0.014960096399715723,500,372,0,15497.0,0,0,0,9,584,8.436393718680636e-13,7.019507486598179e-13,18724528.0,303,58124630.0,1e-14,329,1.1939219936099333e-14
0.0002,0.014960096399715723,500,351,0,15804.0,0,0,0,6,562,9.394349194870967e-13,7.728224775095371e-13,18724528.0,281,60995962.0,1e-14,321,1.2529012322864809e-14
0.0002,0.014960096399715723,500,376,0,16560.0,1,0,0,6,603,1.213641394891339e-12,9.994903537066204e-13,18724528.0,322,78053270.0,1e-14,348,1.6032706913777232e-14
0.0002,0.014960096399715723,500,356,0,21932.0,1,0,0,12,606,1.1682240072964482e-12,9.60844627399937e-13,18724528.0,304,84621090.0,1e-14,327,1.7381784705424474e-14
0.0002,0.014960096399715723,500,344,0,22372.0,0,0,0,8,603,1.247816997574988e-12,1.0179604726177337e-12,18724528.0,290,80003804.0,1e-14,313,1.6433360722994424e-14
0.0002,0.014960096399715723,500,-1,0,7333.0,0,0,0,7,531,5.825288607097793e-13,4.851603831201116e-13,18724528.0,323,41469775.0,1e-14,-1,8.518192105920567e-15
0.0002,0.014960096399715723,500,347,0,24052.0,0,0,0,10,600,1.3475386784700063e-12,1.103498074242031e-12,18724528.0,295,93190769.0,1e-14,318,1.9142058832980583e-14
0.0002,0.014960096399715723,500,376,0,24868.0,1,0,0,6,616,1.3869406732875121e-12,1.124288302674149e-12,18724528.0,316,82594497.0,1e-14,348,1.696550782679385e-14
0.0002,0.014960096399715723,500,371,0,25669.0,1,0,0,5,635,2.076363416477424e-12,1.6816329107918882e-12,18724528.0,322,140841183.0,1e-14,345,2.892979894921335e-14
0.0002,0.014960096399715723,500,361,0,25786.0,0,0,0,4,597,1.4093380090416867e-12,1.1489170181507537e-12,18724528.0,306,91636968.0,1e-14,333,1.882289685507326e-14
0.0002,0.014960096399715723,500,396,0,28089.0,1,0,0,4,681,1.5084980075310024e-12,1.2592573746082188e-12,18724528.0,343,106658420.0,1e-14,372,2.1908411880073156e-14
0.0002,0.014960096399715723,500,360,0,28691.0,1,0,0,4,647,1.5931743831620852e-12,1.3007576212838691e-12,18724528.0,310,104581677.0,1e-14,333,2.148183382826009e-14
0.0002,0.014960096399715723,500,368,0,13958.0,1,0,0,8,639,1.3474552901136317e-12,1.10972207656157e-12,18724528.0,317,94992943.0,1e-14,342,1.9512238423786057e-14
0.0002,0.014960096399715723,500,332,0,32129.0,1,0,0,10,599,1.7038722740425257e-12,1.3760520962883792e-12,18724528.0,282,108149412.0,1e-14,306,2.2214672434522524e-14
0.0002,0.014960096399715723,500,388,0,33572.0,1,0,0,5,772,1.88977513765534e-12,1.5832385342221017e-12,18724528.0,337,136685657.0,1e-14,365,2.8076223814813707e-14
0.0002,0.014960096399715723,500,362,0,33887.0,1,0,0,5,610,1.8778941613534996e-12,1.527533059155077e-12,18724528.0,313,126634315.0,1e-14,335,2.6011605376968135e-14
0.0002,0.014960096399715723,500,348,0,20860.0,1,0,0,8,668,1.2352691313321996e-12,1.0482435466312304e-12,18724528.0,293,86879877.0,1e-14,321,1.7845755913186168e-14
0.0002,0.014960096399715723,500,399,0,26728.0,1,0,0,3,750,1.4271129834679702e-12,1.2254396260907302e-12,18724528.0,344,113017287.0,1e-14,373,2.3214569212298822e-14
0.0002,0.014960096399715723,500,344,0,22231.0,1,0,0,9,658,1.1731324840689448e-12,9.726657118385945e-13,18724528.0,289,82382960.0,1e-14,315,1.6922056595059166e-14
0.0002,0.014960096399715723,500,329,0,39755.0,1,0,0,13,610,2.1614943269075863e-12,1.747349381772205e-12,18724528.0,280,144476054.0,1e-14,303,2.967642777606952e-14
0.0002,0.014960096399715723,500,348,0,40456.0,1,0,0,11,645,2.0969682421077275e-12,1.7012967407046138e-12,18724528.0,293,126780622.0,1e-14,318,2.6041657894312155e-14
0.0002,0.014960096399715723,500,409,0,18574.0,1,0,0,5,759,1.461462573274786e-12,1.2452439627354346e-12,18724528.0,356,113007687.0,1e-14,385,2.3212597302776354e-14
0.0002,0.014960096399715723,500,371,0,41958.0,1,0,0,6,673,2.153730798543601e-12,1.743665222415198e-12,18724528.0,323,128254943.0,1e-14,345,2.6344494104631434e-14
0.0002,0.014960096399715723,500,335,0,42734.0,1,0,0,15,617,2.1227803263926964e-12,1.7271307923900914e-12,18724528.0,288,146158131.0,1e-14,310,3.0021938573341764e-14
0.0002,0.014960096399715723,500,362,0,18092.0,0,0,0,8,605,8.980488123137068e-13,7.370441213291481e-13,18724528.0,292,61098380.0,1e-14,322,1.2550049721768085e-14
0.0002,0.014960096399715723,500,341,0,43295.0,1,0,0,8,646,2.2181821660483974e-12,1.8001051451621055e-12,18724528.0,294,132428496.0,1e-14,316,2.7201772115381222e-14
0.0002,0.014960096399715723,500,370,0,9801.0,0,0,0,7,537,8.315111244797344e-13,6.896388856940309e-13,18724528.0,296,58850103.0,1e-14,325,1.2088237344118994e-14
