Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.015321211507295568,500,-1,0,47.0,0,0,0,3,276,3.351383477768544e-17,3.3498185272856136e-17,18724528.0,-1,2334.0,1e-14,-1,4.794205026484616e-19
0.0002,0.015321211507295568,500,-1,0,2538.0,0,0,0,6,490,1.1744953880274533e-13,1.0411434853799015e-13,18724528.0,-1,8705678.0,1e-14,-1,1.7882093070504085e-15
0.0002,0.015321211507295568,500,-1,0,3138.0,0,0,0,10,498,1.7333796767181754e-13,1.515828219545528e-13,18724528.0,-1,10480250.0,1e-14,-1,2.1527192471643264e-15
0.0002,0.015321211507295568,500,-1,0,3146.0,0,0,0,9,503,1.9870237796500705e-13,1.7422443230644002e-13,18724528.0,-1,12678805.0,1e-14,-1,2.6043183659305174e-15
0.0002,0.015321211507295568,500,-1,0,6372.0,0,0,0,7,617,3.9978479998803656e-13,3.4308581020467665e-13,18724528.0,376,23082352.0,1e-14,-1,4.741282261417619e-15
0.0002,0.015321211507295568,500,-1,0,7554.0,0,0,0,7,624,3.8302063377762694e-13,3.301155727595569e-13,18724528.0,419,20148710.0,1e-14,-1,4.13869094940792e-15
0.0002,0.015321211507295568,500,-1,0,8176.0,0,0,0,3,657,6.078947092644767e-13,5.246346299743376e-13,18724528.0,385,34960116.0,1e-14,-1,7.181061004870833e-15
0.0002,0.015321211507295568,500,-1,0,4563.0,0,0,0,5,546,2.622741107294342e-13,2.2688630833530856e-13,18724528.0,-1,13343048.0,1e-14,-1,2.740758688527227e-15
0.0002,0.015321211507295568,500,419,0,13649.0,0,0,0,8,646,8.679266481523706e-13,7.449747717102218e-13,18724528.0,347,57383585.0,1e-14,377,1.1787003926508449e-14
0.0002,0.015321211507295568,500,404,0,14343.0,0,0,0,11,649,9.714703717927157e-13,8.112178567176754e-13,18724528.0,331,49757816.0,1e-14,380,1.0220615748675951e-14
0.0002,0.015321211507295568,500,-1,0,752.0,0,0,0,5,527,2.5145535525449544e-14,2.369711878240538e-14,18724528.0,-1,1728029.0,1e-14,-1,3.5494967085309266e-16
0.0002,0.015321211507295568,500,469,0,15505.0,1,0,0,13,686,9.24309155179464e-13,7.763865176577276e-13,18724528.0,405,45888258.0,1e-14,-1,9.42578051243457e-15
0.0002,0.015321211507295568,500,397,0,16331.0,1,0,0,9,632,9.97612256712875e-13,8.340653557994843e-13,18724528.0,328,49758349.0,1e-14,374,1.0220725230735898e-14
0.0002,0.015321211507295568,500,371,0,18572.0,0,0,0,12,589,1.199362567572269e-12,9.983813818216767e-13,18724528.0,316,75968437.0,1e-14,342,1.5604467117377036e-14
0.0002,0.015321211507295568,500,-1,0,292.0,0,0,0,7,404,8.420375739466103e-15,8.10825727086501e-15,18724528.0,-1,504643.0,1e-14,-1,1.0365732678578733e-16
0.0002,0.015321211507295568,500,-1,0,3800.0,0,0,0,6,563,3.3285294161362474e-13,2.8545093823872186e-13,18724528.0,384,20177983.0,1e-14,-1,4.144703835600734e-15
0.0002,0.015321211507295568,500,451,0,18994.0,1,0,0,8,687,1.204777211746017e-12,1.0096541178166105e-12,18724528.0,403,64850884.0,1e-14,426,1.33208412187134e-14
0.0002,0.015321211507295568,500,427,0,19596.0,1,0,0,5,693,1.2650892934420275e-12,1.0600823543814634e-12,18724528.0,370,74190198.0,1e-14,401,1.5239203948906982e-14
0.0002,0.015321211507295568,500,368,0,19943.0,1,0,0,9,646,1.5929313436701849e-12,1.3331111180285792e-12,18724528.0,314,100170281.0,1e-14,342,2.0575701142869586e-14
0.0002,0.015321211507295568,500,404,0,19949.0,1,0,0,17,632,1.3007161570363365e-12,1.079704810438384e-12,18724528.0,337,70986951.0,1e-14,386,1.4581233817438608e-14
0.0002,0.015321211507295568,500,407,0,20498.0,1,0,0,6,674,1.5094791033839238e-12,1.2530311099770618e-12,18724528.0,346,88446881.0,1e-14,385,1.816762988290859e-14
0.0002,0.015321211507295568,500,375,0,23006.0,0,0,0,12,738,1.4835373046310765e-12,1.2300256067916856e-12,18724528.0,320,85226576.0,1e-14,346,1.7506155914707504e-14
0.0002,0.015321211507295568,500,-1,0,7075.0,0,0,0,10,597,4.4706911613433563e-13,3.7915795566969004e-13,18724528.0,372,25759230.0,1e-14,-1,5.291132388362178e-15
0.0002,0.015321211507295568,500,429,0,23611.0,1,0,0,5,706,1.5378410102610967e-12,1.2831150115441892e-12,18724528.0,378,80459533.0,1e-14,403,1.6526970759948793e-14
0.0002,0.015321211507295568,500,428,0,24055.0,1,0,0,5,744,1.5561366137854992e-12,1.3330193367504624e-12,18724528.0,374,103880717.0,1e-14,403,2.133785156796169e-14
0.0002,0.015321211507295568,500,364,0,24777.0,1,0,0,12,670,1.6125855203468014e-12,1.3454654922475247e-12,18724528.0,310,93887507.0,1e-14,337,1.928517386390356e-14
0.0002,0.015321211507295568,500,-1,0,999.0,0,0,0,5,522,3.381855025886102e-14,3.1141181254909025e-14,18724528.0,-1,1808881.0,1e-14,-1,3.715572571770573e-16
0.0002,0.015321211507295568,500,386,0,25433.0,1,0,0,7,684,1.6355650336304748e-12,1.3562370800674343e-12,18724528.0,331,89675391.0,1e-14,357,1.8419974733683518e-14
0.0002,0.015321211507295568,500,-1,0,8382.0,0,0,0,8,597,6.148948584572453e-13,5.162594658418213e-13,18724528.0,346,34973366.0,1e-14,-1,7.183782650826313e-15
0.0002,0.015321211507295568,500,391,0,27472.0,1,0,0,6,670,1.8252720399799237e-12,1.5092853023121865e-12,18724528.0,334,93657039.0,1e-14,364,1.923783406767206e-14
0.0002,0.015321211507295568,500,380,0,28450.0,1,0,0,5,712,1.936799396730552e-12,1.6073245752949687e-12,18724528.0,327,110823486.0,1e-14,355,2.2763946599560726e-14
0.0002,0.015321211507295568,500,404,0,28652.0,1,0,0,10,691,2.039557537087653e-12,1.6815139097432152e-12,18724528.0,355,109698551.0,1e-14,379,2.2532876803867983e-14
0.0002,0.015321211507295568,500,402,0,16536.0,1,0,0,6,651,1.1814624518649523e-12,1.0019708120046524e-12,18724528.0,343,68543871.0,1e-14,372,1.4079407492841178e-14
0.0002,0.015321211507295568,500,390,0,30328.0,1,0,0,8,700,2.0535534138769025e-12,1.7103070056943076e-12,18724528.0,339,118546565.0,1e-14,365,2.435032295610477e-14
0.0002,0.015321211507295568,500,-1,0,1963.0,0,0,0,5,495,1.2062661800857004e-13,1.0642651787017093e-13,18724528.0,-1,7942814.0,1e-14,-1,1.631511516848002e-15
0.0002,0.015321211507295568,500,384,0,25079.0,1,0,0,13,681,1.821329310825828e-12,1.5103273299124243e-12,18724528.0,329,102810318.0,1e-14,360,2.111798386161447e-14
0.0002,0.015321211507295568,500,393,0,30581.0,1,0,0,8,776,2.0949201735367674e-12,1.7381092570341785e-12,18724528.0,338,115675409.0,1e-14,370,2.3760566721013857e-14
0.0002,0.015321211507295568,500,-1,0,3597.0,0,0,0,4,575,2.4241885227659217e-13,2.1072243900326427e-13,18724528.0,-1,15935754.0,1e-14,-1,3.27331927710464e-15
0.0002,0.015321211507295568,500,400,0,27878.0,1,0,0,11,710,2.02455592625763e-12,1.672108130843932e-12,18724528.0,349,104680398.0,1e-14,374,2.1502111836589983e-14
0.0002,0.015321211507295568,500,398,0,15503.0,1,0,0,10,651,1.187126314180435e-12,9.981970862839717e-13,18724528.0,336,65113796.0,1e-14,364,1.3374845247501861e-14
0.0002,0.015321211507295568,500,380,0,27775.0,1,0,0,10,694,2.0327085144244697e-12,1.6846128941920994e-12,18724528.0,327,113887701.0,1e-14,355,2.3393358551370035e-14
0.0002,0.015321211507295568,500,467,0,11896.0,0,0,0,3,660,8.580493710193831e-13,7.186967763335052e-13,18724528.0,384,48694453.0,1e-14,445,1.0002193287682894e-14
0.0002,0.015321211507295568,500,-1,0,10342.0,0,0,0,8,631,7.2371474625483e-13,6.068194461870988e-13,18724528.0,368,35000309.0,1e-14,-1,7.189316938145448e-15
0.0002,0.015321211507295568,500,402,0,20558.0,0,0,0,12,643,1.4822537379873281e-12,1.2317061011089121e-12,18724528.0,346,83097255.0,1e-14,373,1.7068777960928605e-14
0.0002,0.015321211507295568,500,412,0,19578.0,1,0,0,7,710,1.3484486235138087e-12,1.1640852095608898e-12,18724528.0,356,89841314.0,1e-14,387,1.8454056519485112e-14
0.0002,0.015321211507295568,500,471,0,21072.0,1,0,0,9,738,1.5724695153724634e-12,1.3195082236961686e-12,18724528.0,413,91290479.0,1e-14,454,1.8751725505226567e-14
0.0002,0.015321211507295568,500,417,0,28083.0,0,0,0,8,713,1.9369549703269233e-12,1.6063868256398462e-12,18724528.0,363,105405221.0,1e-14,393,2.1650995729902393e-14
0.0002,0.015321211507295568,500,428,0,21761.0,1,0,0,6,736,1.5383008375831602e-12,1.3196147246880267e-12,18724528.0,373,97493775.0,1e-14,404,2.0025927427419034e-14
0.0002,0.015321211507295568,500,450,0,18471.0,1,0,0,5,769,1.2766047933626763e-12,1.0771180544225194e-12,18724528.0,394,75596093.0,1e-14,425,1.5527984963290428e-14
0.0002,0.015321211507295568,500,380,0,19571.0,1,0,0,17,622,1.3632605029609858e-12,1.136281631248682e-12,18724528.0,324,88088810.0,1e-14,352,1.809407950638594e-14
0.0002,0.015321211507295568,500,366,0,23861.0,1,0,0,8,661,1.6587620555183166e-12,1.3748834100483765e-12,18724528.0,307,95931670.0,1e-14,339,1.9705059747774787e-14
0.0002,0.015321211507295568,500,357,0,28914.0,1,0,0,14,672,2.058755911807929e-12,1.707937610922728e-12,18724528.0,306,122628057.0,1e-14,332,2.518869097075587e-14
0.0002,0.015321211507295568,500,378,0,19761.0,1,0,0,8,634,1.421343309719958e-12,1.1805009444859484e-12,18724528.0,321,83333007.0,1e-14,350,1.7117203129026464e-14
0.0002,0.015321211507295568,500,399,0,17639.0,0,0,0,9,647,1.1730813002815886e-12,9.788687434771426e-13,18724528.0,338,69192581.0,1e-14,370,1.4212657224749102e-14
0.0002,0.015321211507295568,500,-1,0,2187.0,0,0,0,3,559,9.891607615708493e-14,8.757198092495327e-14,18724528.0,-1,6209406.0,1e-14,-1,1.2754569604406056e-15
0.0002,0.015321211507295568,500,382,0,21355.0,1,0,0,9,674,1.5303424369038804e-12,1.2871463203952486e-12,18724528.0,327,84437646.0,1e-14,354,1.734410397933712e-14
0.0002,0.015321211507295568,500,401,0,23846.0,1,0,0,10,713,1.6729654119031517e-12,1.4038552209304512e-12,18724528.0,349,102166426.0,1e-14,378,2.098572378179814e-14
0.0002,0.015321211507295568,500,396,0,16539.0,1,0,0,3,676,1.1617313503816396e-12,9.819040703891398e-13,18724528.0,333,60980778.0,1e-14,361,1.2525893419303443e-14
0.0002,0.015321211507295568,500,415,0,20021.0,0,0,0,7,681,1.310155108055718e-12,1.0936608357143678e-12,18724528.0,356,71200890.0,1e-14,386,1.4625178437368395e-14
0.0002,0.015321211507295568,500,387,0,23788.0,1,0,0,10,660,1.6734946742676473e-12,1.3897959657263579e-12,18724528.0,331,94707483.0,1e-14,360,1.9453602872506692e-14
0.0002,0.015321211507295568,500,408,0,15335.0,0,0,0,9,634,9.932625108494253e-13,8.27779124786577e-13,18724528.0,344,59876900.0,1e-14,376,1.2299148883903877e-14
0.0002,0.015321211507295568,500,436,0,13455.0,0,0,0,10,635,9.113776163495598e-13,7.644289869753107e-13,18724528.0,363,53675457.0,1e-14,402,1.1025327581330707e-14
0.0002,0.015321211507295568,500,428,0,14118.0,1,0,0,7,666,9.70044526330916e-13,8.316990271704956e-13,18724528.0,362,58743516.0,1e-14,392,1.2066343602424138e-14
0.0002,0.015321211507295568,500,-1,0,7616.0,0,0,0,4,602,4.695166663590942e-13,4.0031903667110647e-13,18724528.0,396,26813336.0,1e-14,-1,5.507653394516748e-15
0.0002,0.015321211507295568,500,376,0,21427.0,0,0,0,12,648,1.422054002344431e-12,1.1810150720081743e-12,18724528.0,319,89211111.0,1e-14,351,1.832460825940346e-14
0.0002,0.015321211507295568,500,392,0,27176.0,1,0,0,10,691,1.9902905924473858e-12,1.6439951310238682e-12,18724528.0,335,114694668.0,1e-14,368,2.3559115417162992e-14
0.0002,0.015321211507295568,500,370,0,26838.0,1,0,0,12,685,1.9507891182863916e-12,1.6115994135523811e-12,18724528.0,314,104169159.0,1e-14,347,2.139709964363646e-14
0.0002,0.015321211507295568,500,371,0,24433.0,0,0,0,11,705,1.7327935512614934e-12,1.4627946675156261e-12,18724528.0,319,108327020.0,1e-14,347,2.225115440394601e-14
0.0002,0.015321211507295568,500,407,0,24846.0,0,0,0,10,740,1.8243111549671568e-12,1.5247624893634453e-12,18724528.0,355,111462291.0,1e-14,383,2.28951617727374e-14
0.0002,0.015321211507295568,500,403,0,17534.0,1,0,0,13,639,1.2859068043036417e-12,1.0676736908559018e-12,18724528.0,331,70454116.0,1e-14,386,1.4471785649688532e-14
0.0002,0.015321211507295568,500,-1,0,6282.0,0,0,0,8,570,5.151227521384049e-13,4.354885923253627e-13,18724528.0,332,27850929.0,1e-14,-1,5.720782510885437e-15
0.0002,0.015321211507295568,500,384,0,17294.0,1,0,0,3,675,1.3512928951278335e-12,1.1574243707546886e-12,18724528.0,328,86335203.0,1e-14,359,1.7733875929098962e-14
0.0002,0.015321211507295568,500,440,0,12543.0,1,0,0,5,709,9.947217918858455e-13,8.573810724863446e-13,18724528.0,376,62402766.0,1e-14,406,1.2817980052431162e-14
0.0002,0.015321211507295568,500,359,0,22801.0,0,0,0,12,668,1.51374745334124e-12,1.2553027443527155e-12,18724528.0,294,86282906.0,1e-14,339,1.7723133746568116e-14
0.0002,0.015321211507295568,500,386,0,20186.0,0,0,0,9,651,1.562770619639765e-12,1.2934716615964307e-12,18724528.0,330,87041934.0,1e-14,359,1.7879043594590488e-14
0.0002,0.015321211507295568,500,445,0,25747.0,1,0,0,7,742,1.8865081143156044e-12,1.5605473024788619e-12,18724528.0,385,97895933.0,1e-14,423,2.0108533593016326e-14
0.0002,0.015321211507295568,500,450,0,10558.0,0,0,0,3,666,8.987976340682779e-13,7.534749689100602e-13,18724528.0,388,53898298.0,1e-14,417,1.1071100736528095e-14
0.0002,0.015321211507295568,500,-1,0,1704.0,0,0,0,4,522,1.3496668092378706e-13,1.1892188025864364e-13,18724528.0,-1,8334508.0,1e-14,-1,1.7119683010658197e-15
0.0002,0.015321211507295568,500,431,0,9138.0,0,0,0,7,594,8.014815722815634e-13,6.774095215757913e-13,18724528.0,346,49014942.0,1e-14,402,1.0068024049239585e-14
0.0002,0.015321211507295568,500,-1,0,3138.0,0,0,0,4,571,2.6504954873343e-13,2.300620446553334e-13,18724528.0,-1,14202609.0,1e-14,-1,2.9173187428018695e-15
0.0002,0.015321211507295568,500,381,0,23038.0,1,0,0,12,637,1.8546954629317483e-12,1.52952718108691e-12,18724528.0,325,110850191.0,1e-14,357,2.2769431999956283e-14
