Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.018207628445568388,500,-1,4,4423.0,1,10,470,1.3865524164937368e-12,6241.0,166,930685977.0,2.0150313366621927e-13
0.0002,0.018207628445568388,500,-1,4,4637.0,1,3,486,2.7791414596441188e-12,6241.0,165,8185608456.0,1.7722688378366997e-12
0.0002,0.018207628445568388,500,-1,4,5140.0,1,5,446,2.4831342113338766e-12,6241.0,172,5567575725.0,1.205437691376619e-12
0.0002,0.018207628445568388,500,-1,4,5316.0,1,15,483,1.5598922660511892e-12,6241.0,149,1998478166.0,4.3269117937136254e-13
0.0002,0.018207628445568388,500,-1,4,6132.0,1,2,495,1.7807440113151904e-12,6241.0,173,650099122.0,1.4075317939023575e-13
0.0002,0.018207628445568388,500,-1,4,6338.0,1,14,465,1.7214999182536719e-12,6241.0,141,1062731654.0,2.3009238757154324e-13
0.0002,0.018207628445568388,500,-1,4,6921.0,1,6,452,2.7584706308989368e-12,6241.0,169,3728937882.0,8.073535940572948e-13
0.0002,0.018207628445568388,500,-1,4,3592.0,1,9,463,1.4353219698626521e-12,6241.0,156,1126307399.0,2.4385719348809816e-13
0.0002,0.018207628445568388,500,-1,0,9006.0,0,8,1056,2.2661485794219427e-12,6241.0,114,101460362.0,2.1967217075528152e-14
0.0002,0.018207628445568388,500,-1,4,6418.0,1,13,473,1.6844648999018263e-12,6241.0,116,1719797534.0,3.723539420777545e-13
0.0002,0.018207628445568388,500,-1,4,5490.0,1,4,572,1.8156619773111544e-12,6241.0,167,1119460506.0,2.4237477038355694e-13
0.0002,0.018207628445568388,500,-1,4,5703.0,1,5,536,1.7321698816911952e-12,6241.0,169,899309375.0,1.9470977502211697e-13
0.0002,0.018207628445568388,500,-1,4,472.0,1,12,41,3.195982892257025e-13,6241.0,20,867597790.0,1.9080069541036548e-13
0.0002,0.018207628445568388,500,-1,4,8844.0,1,9,463,2.6464189909219704e-12,6241.0,144,1369644465.0,2.965421834287426e-13
0.0002,0.018207628445568388,500,-1,4,11445.0,1,12,435,2.7787837791561546e-12,6241.0,133,526858709.0,1.1407035615283452e-13
0.0002,0.018207628445568388,500,527,4,10929.0,0,8,527,3.0079430199532975e-12,6241.0,159,202944191.0,4.3939514999113136e-14
0.0002,0.018207628445568388,500,-1,4,6411.0,1,13,481,1.9008632124524665e-12,6241.0,142,1408001101.0,3.0484679158004214e-13
0.0002,0.018207628445568388,500,-1,4,5087.0,1,10,485,1.7770644149058389e-12,6241.0,147,2520361887.0,5.456843992003179e-13
0.0002,0.018207628445568388,500,-1,4,5971.0,1,6,502,1.8836545587050627e-12,6241.0,170,1327726664.0,2.8746654624645276e-13
0.0002,0.018207628445568388,500,498,4,11863.0,1,17,498,6.809838711123407e-12,6241.0,144,19285680703.0,4.175549210558951e-12
0.0002,0.018207628445568388,500,444,4,12884.0,0,12,444,3.024304154382608e-12,6241.0,143,288032922.0,6.236210474463582e-14
0.0002,0.018207628445568388,500,-1,4,7752.0,1,10,451,1.4754074517039004e-12,6241.0,161,709341688.0,1.535798072652013e-13
0.0002,0.018207628445568388,500,-1,4,10159.0,1,9,438,1.6659292333030781e-12,6241.0,157,526031244.0,1.138912014275892e-13
0.0002,0.018207628445568388,500,574,4,11404.0,1,4,574,3.5406211448584317e-12,6241.0,164,8230359725.0,1.7819579501279444e-12
0.0002,0.018207628445568388,500,-1,4,14898.0,1,12,468,2.428565540332363e-12,6241.0,167,970774306.0,2.101826712509383e-13
0.0002,0.018207628445568388,500,423,4,16415.0,0,10,423,3.021175352690383e-12,6241.0,122,256313411.0,5.5494502757698277e-14
0.0002,0.018207628445568388,500,447,4,18715.0,0,12,447,3.0153511993180937e-12,6241.0,135,239172825.0,5.1783388722211584e-14
0.0002,0.018207628445568388,500,-1,4,9723.0,1,13,434,1.672343187245114e-12,6241.0,127,808468817.0,1.75041855279744e-13
0.0002,0.018207628445568388,500,-1,4,13672.0,1,11,442,2.3940193147890797e-12,6241.0,142,756857603.0,1.6386749399105139e-13
0.0002,0.018207628445568388,500,-1,4,20410.0,1,8,476,2.858015831043532e-12,6241.0,160,687845989.0,1.4892576625041348e-13
0.0002,0.018207628445568388,500,476,4,20889.0,0,12,476,3.0122924893830097e-12,6241.0,152,214744747.0,4.6494457344616725e-14
0.0002,0.018207628445568388,500,439,4,14055.0,1,8,439,3.2185964208321027e-12,6241.0,149,5665051212.0,1.226542141826656e-12
0.0002,0.018207628445568388,500,-1,4,7595.0,1,7,482,1.3583892789624676e-12,6241.0,150,888448919.0,1.923583740435632e-13
0.0002,0.018207628445568388,500,459,4,19558.0,1,8,459,3.0680845223766332e-12,6241.0,141,1370611516.0,2.967515599657599e-13
0.0002,0.018207628445568388,500,-1,4,14921.0,1,13,431,2.8012486688387913e-12,6241.0,63,3090049444.0,6.690276436275984e-13
0.0002,0.018207628445568388,500,-1,4,7181.0,1,8,474,2.05074595547091e-12,6241.0,127,2717144370.0,5.882898407295173e-13
