Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.020887235167444607,500,-1,0,536.0,0,4,1019,1.3883714042661852e-14,6241.0,420,407674.0,8.826563475151865e-17
0.0002,0.020887235167444607,500,-1,0,546.0,0,5,1095,5.1278878502178847e-14,6241.0,379,1421230.0,3.077109849485149e-16
0.0002,0.020887235167444607,500,-1,0,725.0,0,9,1056,5.621030281658854e-14,6241.0,351,1562357.0,3.3826643914862963e-16
0.0002,0.020887235167444607,500,-1,0,840.0,0,9,1272,9.63976514719009e-14,6241.0,410,2798091.0,6.058156227954486e-16
0.0002,0.020887235167444607,500,-1,0,338.0,0,10,1005,1.700114179740101e-14,6241.0,450,488605.0,1.0578803276089667e-16
0.0002,0.020887235167444607,500,-1,0,5.0,0,3,342,2.453062107798652e-19,6241.0,-1,7.0,1.5155723525675678e-21
0.0002,0.020887235167444607,500,-1,0,1055.0,0,10,1240,1.6764855363920208e-13,6241.0,406,4770849.0,1.0329381203820896e-15
0.0002,0.020887235167444607,500,-1,0,1079.0,0,11,1124,1.93089398026735e-13,6241.0,313,4063917.0,8.798800354756191e-16
0.0002,0.020887235167444607,500,-1,0,713.0,0,11,1088,2.4899275608845416e-14,6241.0,333,499611.0,1.08170945519805e-16
0.0002,0.020887235167444607,500,-1,0,826.0,0,14,1139,8.795237590571837e-14,6241.0,339,2251514.0,4.874760528312592e-16
0.0002,0.020887235167444607,500,-1,0,818.0,0,10,1010,4.9582723105678777e-14,6241.0,241,975615.0,2.1123073153574396e-16
0.0002,0.020887235167444607,500,-1,0,1908.0,0,14,1274,2.440294690304358e-13,6241.0,396,6458474.0,1.398326376310924e-15
0.0002,0.020887235167444607,500,-1,0,1755.0,0,8,1209,2.846542395800214e-13,6241.0,318,8009646.0,1.734171147350487e-15
0.0002,0.020887235167444607,500,-1,0,1291.0,0,4,1241,2.398908148489237e-13,6241.0,422,6495057.0,1.406246973935778e-15
0.0002,0.020887235167444607,500,-1,0,2769.0,0,9,1243,4.591662412388543e-13,6241.0,324,13756825.0,2.978494804158619e-15
0.0002,0.020887235167444607,500,-1,0,1906.0,0,11,1254,3.461045811936013e-13,6241.0,352,9215104.0,1.995165264062115e-15
0.0002,0.020887235167444607,500,-1,0,2430.0,0,7,1241,3.6159632356462605e-13,6241.0,355,10605721.0,2.29624821809218e-15
0.0002,0.020887235167444607,500,-1,0,1494.0,0,7,1253,2.1522946591256293e-13,6241.0,368,5846731.0,1.2658776937856756e-15
0.0002,0.020887235167444607,500,-1,0,1381.0,0,6,1264,1.388576015194195e-13,6241.0,499,3734843.0,8.086321131400731e-16
0.0002,0.020887235167444607,500,-1,0,701.0,0,9,1063,4.745442780106379e-14,6241.0,432,1249123.0,2.704480405366083e-16
0.0002,0.020887235167444607,500,-1,0,1601.0,0,12,1285,2.5124649878085646e-13,6241.0,383,4928178.0,1.0670014750473901e-15
0.0002,0.020887235167444607,500,-1,0,844.0,0,4,1186,1.0555510964227859e-13,6241.0,431,3116846.0,6.748293749729734e-16
0.0002,0.020887235167444607,500,-1,0,877.0,0,8,1200,1.1778972486139422e-13,6241.0,386,3582605.0,7.756710125957618e-16
0.0002,0.020887235167444607,500,-1,0,612.0,0,7,1153,5.0787025692903647e-14,6241.0,435,1541059.0,3.336552020107748e-16
0.0002,0.020887235167444607,500,-1,4,214.0,1,10,47,2.1318775872061556e-13,6241.0,26,719358294.0,1.5796108769255276e-13
0.0002,0.020887235167444607,500,-1,0,211.0,0,4,1098,3.114113631024769e-15,6241.0,594,83045.0,1.7980100859853387e-17
0.0002,0.020887235167444607,500,-1,0,1193.0,0,17,1086,2.259347644864672e-13,6241.0,150,6088758.0,1.3182790408963714e-15
0.0002,0.020887235167444607,500,-1,0,107.0,0,3,761,8.416367322619381e-16,6241.0,465,30336.0,6.568057555355677e-18
0.0002,0.020887235167444607,500,-1,0,1957.0,0,6,1267,3.572279937030278e-13,6241.0,371,10428838.0,2.25795122031515e-15
0.0002,0.020887235167444607,500,-1,0,931.0,0,9,1183,1.0622615723121116e-13,6241.0,348,2689040.0,5.822049541354705e-16
0.0002,0.020887235167444607,500,-1,0,106.0,0,6,632,2.5657557377288547e-16,6241.0,436,8580.0,1.857658683575676e-18
0.0002,0.020887235167444607,500,-1,0,1342.0,0,7,1124,1.1017315971087902e-13,6241.0,384,3224888.0,6.982215847038453e-16
0.0002,0.020887235167444607,500,-1,0,663.0,0,7,1060,1.2118896485119048e-13,6241.0,308,3373127.0,7.30316860414169e-16
0.0002,0.020887235167444607,500,-1,0,721.0,0,10,1154,7.916729494491827e-14,6241.0,376,2393262.0,5.181659599500804e-16
0.0002,0.020887235167444607,500,-1,0,2206.0,0,9,1290,4.2322971081070023e-13,6241.0,356,12668753.0,2.7429159697582042e-15
0.0002,0.020887235167444607,500,-1,0,2651.0,0,6,1324,3.8183155906183286e-13,6241.0,377,10992324.0,2.3799517635521334e-15
0.0002,0.020887235167444607,500,-1,0,3217.0,0,9,1288,4.469700630997015e-13,6241.0,326,11315611.0,2.449946740572779e-15
0.0002,0.020887235167444607,500,-1,0,918.0,0,11,1314,1.6233741479643522e-13,6241.0,524,4666168.0,1.010273601890786e-15
0.0002,0.020887235167444607,500,-1,0,636.0,0,10,1108,7.82500978374467e-14,6241.0,395,1888604.0,4.089022867640741e-16
0.0002,0.020887235167444607,500,-1,0,1875.0,0,12,1292,3.4312050128881226e-13,6241.0,271,7145281.0,1.5470271907037633e-15
0.0002,0.020887235167444607,500,-1,0,91.0,0,5,714,1.4391701851712772e-16,6241.0,-1,4229.0,9.15622211286892e-19
0.0002,0.020887235167444607,500,-1,0,1296.0,0,11,1175,1.1653615188302926e-13,6241.0,327,2005218.0,4.341504230958334e-16
0.0002,0.020887235167444607,500,-1,0,588.0,0,7,1050,1.6557380263976193e-14,6241.0,512,514343.0,1.113605757909515e-16
0.0002,0.020887235167444607,500,-1,0,258.0,0,10,957,7.139682731918545e-15,6241.0,382,206533.0,4.4716529241833924e-17
0.0002,0.020887235167444607,500,-1,0,554.0,0,7,1203,8.467256171824271e-14,6241.0,528,2625158.0,5.683738408459386e-16
0.0002,0.020887235167444607,500,-1,0,378.0,0,8,982,1.7554398886581762e-14,6241.0,410,551708.0,1.1945048449862107e-16
0.0002,0.020887235167444607,500,-1,0,2600.0,0,16,1276,2.488615412983343e-13,6241.0,162,6278450.0,1.3593493195682635e-15
0.0002,0.020887235167444607,500,-1,0,643.0,0,9,1163,8.630566649024155e-14,6241.0,337,1999735.0,4.3296329692310083e-16
0.0002,0.020887235167444607,500,-1,0,1970.0,0,9,1088,2.0341154605324796e-13,6241.0,288,6110766.0,1.3230440003728438e-15
0.0002,0.020887235167444607,500,-1,0,1021.0,0,10,1219,1.3125515933812644e-13,6241.0,379,3252058.0,7.041041705351683e-16
0.0002,0.020887235167444607,500,-1,0,170.0,0,7,789,2.4299312260434285e-15,6241.0,392,64799.0,1.4029653267717976e-17
0.0002,0.020887235167444607,500,-1,0,1802.0,0,8,1339,3.8068630447252594e-13,6241.0,414,10738061.0,2.3249011959691497e-15
0.0002,0.020887235167444607,500,-1,0,1293.0,0,8,1237,2.197301491921391e-13,6241.0,407,6318495.0,1.368019475976631e-15
0.0002,0.020887235167444607,500,-1,0,1440.0,0,6,1301,2.295313428220842e-13,6241.0,440,5355214.0,1.1594591829261106e-15
0.0002,0.020887235167444607,500,-1,0,706.0,0,7,1079,1.222762431687429e-14,6241.0,497,389358.0,8.430003143585759e-17
0.0002,0.020887235167444607,500,-1,0,777.0,0,10,1158,9.308981565068838e-14,6241.0,415,2408667.0,5.215013016774093e-16
0.0002,0.020887235167444607,500,-1,0,1089.0,0,8,1242,2.439870239111295e-13,6241.0,373,4750253.0,1.0284788735001635e-15
0.0002,0.020887235167444607,500,-1,0,1687.0,0,3,1266,3.3608825661492654e-13,6241.0,392,10568055.0,2.2880931397733507e-15
0.0002,0.020887235167444607,500,-1,0,344.0,0,8,1060,8.910391297544755e-15,6241.0,520,241674.0,5.232491896205919e-17
