Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0005,0.0481793281286606,200,-1,4,2175.0,1,1,1,7,232,1.8020135715732274e-12,18724528.0,199,1022819722.0,1e-14,199,5.536276044014449e-13
0.0005,0.0481793281286606,200,-1,4,2322.0,1,1,1,9,256,1.8810229927020893e-12,18724528.0,227,1117766269.0,1e-14,226,6.050198764032156e-13
0.0005,0.0481793281286606,200,-1,4,2648.0,1,1,1,6,222,2.0447977037867365e-12,18724528.0,188,1050114033.0,1e-14,188,5.684013555207236e-13
0.0005,0.0481793281286606,200,-1,6,3116.0,1,1,0,11,1,1.7433618108450675e-12,18724528.0,191,955766834.0,1e-14,191,5.173334961112269e-13
0.0005,0.0481793281286606,200,243,4,3395.0,1,1,1,10,243,3.900509428449445e-12,18724528.0,203,3842096177.0,1e-14,203,2.079633836345267e-12
0.0005,0.0481793281286606,200,218,4,4185.0,1,1,1,9,218,5.393024354723511e-12,18724528.0,179,5706460067.0,1e-14,179,3.0887689673485957e-12
0.0005,0.0481793281286606,200,260,4,4364.0,1,1,1,9,260,3.468002303648743e-12,18724528.0,197,1811254634.0,1e-14,197,9.803883738393886e-13
0.0005,0.0481793281286606,200,-1,4,2335.0,1,1,1,8,236,2.763027946678866e-12,18724528.0,203,2663403358.0,1e-14,202,1.44163589040015e-12
0.0005,0.0481793281286606,200,-1,0,590.0,0,0,0,8,358,3.0653294842096703e-13,18724528.0,-1,10922472.0,1e-14,-1,5.912070208890496e-15
0.0005,0.0481793281286606,200,-1,6,2886.0,1,1,0,10,1,1.560106750067036e-12,18724528.0,177,898288846.0,1e-14,177,4.862220498633666e-13
0.0005,0.0481793281286606,200,-1,4,2508.0,1,1,1,8,217,2.275166290021598e-12,18724528.0,184,1596414664.0,1e-14,183,8.641006885685157e-13
0.0005,0.0481793281286606,200,-1,6,2624.0,1,1,0,8,1,1.4507128269692218e-12,18724528.0,198,702577092.0,1e-14,198,3.8028800577947166e-13
0.0005,0.0481793281286606,200,221,4,3884.0,1,1,1,12,221,4.0210088059316235e-12,18724528.0,181,3578590631.0,1e-14,181,1.937004650536045e-12
0.0005,0.0481793281286606,200,229,4,6738.0,1,1,1,10,237,5.112365418805779e-12,18724528.0,173,2626935175.0,1e-14,173,1.4218965440061589e-12
0.0005,0.0481793281286606,200,-1,4,2444.0,1,1,1,7,197,2.4037465082172963e-12,18724528.0,167,2038914378.0,1e-14,166,1.1036150930533214e-12
0.0005,0.0481793281286606,200,255,4,5334.0,1,1,1,6,255,5.652643925796358e-12,18724528.0,184,5048991457.0,1e-14,184,2.732897093063943e-12
0.0005,0.0481793281286606,200,-1,4,3018.0,1,1,1,13,270,2.682717524142183e-12,18724528.0,188,1750413802.0,1e-14,187,9.474567013799576e-13
0.0005,0.0481793281286606,200,251,4,4203.0,1,1,1,8,251,3.004647658158588e-12,18724528.0,186,1097908853.0,1e-14,186,5.942715368735608e-13
0.0005,0.0481793281286606,200,229,4,4729.0,1,1,1,11,229,4.988911032478149e-12,18724528.0,188,4341079546.0,1e-14,188,2.349721478647918e-12
0.0005,0.0481793281286606,200,261,6,5648.0,1,1,0,9,1,3.171352014985367e-12,18724528.0,194,986932109.0,1e-14,194,5.342025065220002e-13
0.0005,0.0481793281286606,200,-1,0,1225.0,0,0,0,6,417,6.389176401745505e-13,18724528.0,191,24779876.0,1e-14,190,1.3412748202018792e-14
0.0005,0.0481793281286606,200,233,4,6767.0,1,1,1,18,237,4.485045951000173e-12,18724528.0,184,1084157440.0,1e-14,184,5.868282292480111e-13
0.0005,0.0481793281286606,200,242,4,7640.0,1,1,1,19,248,9.34832845394207e-12,18724528.0,189,9342669925.0,1e-14,188,5.056961513390894e-12
0.0005,0.0481793281286606,200,-1,6,2150.0,1,1,0,2,1,1.1883131376050998e-12,18724528.0,203,556493414.0,1e-14,203,3.012164402301205e-13
0.0005,0.0481793281286606,200,260,4,3524.0,1,1,1,7,260,9.801067514297691e-12,18724528.0,219,14345560156.0,1e-14,219,7.764905126617315e-12
0.0005,0.0481793281286606,200,243,4,4854.0,1,1,1,3,243,4.446215823584336e-12,18724528.0,191,2953384052.0,1e-14,191,1.5985954341875628e-12
0.0005,0.0481793281286606,200,-1,4,2605.0,1,1,1,6,261,2.0103939856714273e-12,18724528.0,176,1112577494.0,1e-14,175,6.022113178554675e-13
0.0005,0.0481793281286606,200,230,4,3209.0,1,1,1,9,230,1.0090207487551605e-11,18724528.0,195,15232160422.0,1e-14,195,8.244800430520406e-12
0.0005,0.0481793281286606,200,242,4,5679.0,1,1,1,11,243,1.2520338968876356e-11,18724528.0,178,17108584015.0,1e-14,178,9.260463187397656e-12
0.0005,0.0481793281286606,200,215,4,3896.0,1,1,1,11,215,5.79857966124714e-12,18724528.0,177,6595192369.0,1e-14,177,3.569818290828928e-12
0.0005,0.0481793281286606,200,239,4,3889.0,1,1,1,10,239,3.4212308185144767e-12,18724528.0,196,2242823861.0,1e-14,196,1.2139863697894452e-12
0.0005,0.0481793281286606,200,243,4,5550.0,1,1,1,13,244,3.825397893239704e-12,18724528.0,186,1054946234.0,1e-14,186,5.71016909177027e-13
0.0005,0.0481793281286606,200,234,4,8091.0,1,1,1,11,245,5.8436883702751645e-12,18724528.0,181,2238178951.0,1e-14,181,1.2114721922265283e-12
0.0005,0.0481793281286606,200,-1,6,4447.0,1,1,0,7,1,2.4944671244407434e-12,18724528.0,201,678820381.0,1e-14,200,3.674290720724938e-13
0.0005,0.0481793281286606,200,-1,0,817.0,0,0,0,4,410,4.732040736175372e-13,18724528.0,213,19055969.0,1e-14,212,1.0314535631351656e-14
0.0005,0.0481793281286606,200,244,4,6669.0,1,1,1,10,248,4.795261600588714e-12,18724528.0,188,1781196229.0,1e-14,188,9.641184854178613e-13
0.0005,0.0481793281286606,200,-1,4,2070.0,1,1,1,5,238,1.9114097225623994e-12,18724528.0,209,1426109593.0,1e-14,208,7.719186681722097e-13
