Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0005,0.04755157937387602,200,-1,4,1663.0,1,1,1,8,172,1.694707131798188e-12,18724528.0,150,1505532384.0,1e-14,150,8.14908306101978e-13
0.0005,0.04755157937387602,200,-1,4,117.0,1,1,1,4,42,1.996713054235242e-12,18724528.0,41,3585324368.0,1e-14,41,1.9431939920004577e-12
0.0005,0.04755157937387602,200,-1,6,1982.0,1,1,0,7,1,1.1561271538069235e-12,18724528.0,188,605313313.0,1e-14,188,3.2764147207995656e-13
0.0005,0.04755157937387602,200,-1,0,6.0,0,0,0,8,182,1.6308424554971349e-16,18724528.0,-1,5207.0,1e-14,-1,2.8184232999354736e-18
0.0005,0.04755157937387602,200,220,4,2297.0,1,1,1,8,220,3.339632327273623e-12,18724528.0,188,3775432893.0,1e-14,188,2.0435506112874983e-12
0.0005,0.04755157937387602,200,-1,4,2306.0,1,1,1,5,217,2.944451049091492e-12,18724528.0,188,3164817385.0,1e-14,188,1.7130391891539958e-12
0.0005,0.04755157937387602,200,207,4,3136.0,1,1,1,17,207,7.455505822214384e-12,18724528.0,172,10602881781.0,1e-14,172,5.739083744580705e-12
0.0005,0.04755157937387602,200,220,4,3729.0,1,1,1,6,220,3.262277306007374e-12,18724528.0,181,2032917172.0,1e-14,180,1.1003689503368025e-12
0.0005,0.04755157937387602,200,250,4,4037.0,1,1,1,8,250,5.389237842262549e-12,18724528.0,187,5947109130.0,1e-14,186,3.2190264911179154e-12
0.0005,0.04755157937387602,200,-1,4,2593.0,1,1,1,8,206,1.926006480270863e-12,18724528.0,172,1053681662.0,1e-14,171,5.703324269052304e-13
0.0005,0.04755157937387602,200,219,4,5571.0,1,1,1,8,219,4.6001420272518055e-12,18724528.0,175,3048425253.0,1e-14,174,1.6500389401127119e-12
0.0005,0.04755157937387602,200,-1,6,4108.0,1,1,0,7,1,2.03171826999946e-12,18724528.0,190,834435242.0,1e-14,190,4.516596367082957e-13
0.0005,0.04755157937387602,200,210,4,4357.0,1,1,1,7,210,3.406296127143251e-12,18724528.0,173,2257221847.0,1e-14,172,1.221779651758822e-12
0.0005,0.04755157937387602,200,-1,6,5184.0,1,1,0,9,1,2.5252769014245837e-12,18724528.0,180,783162565.0,1e-14,180,4.2390697538567885e-13
0.0005,0.04755157937387602,200,211,4,3555.0,1,1,1,15,211,4.395444295917799e-12,18724528.0,174,4102827434.0,1e-14,174,2.2207613665450484e-12
0.0005,0.04755157937387602,200,-1,4,97.0,1,1,1,10,39,1.1326731715120636e-12,18724528.0,38,2001302846.0,1e-14,38,1.0855434435042345e-12
0.0005,0.04755157937387602,200,215,4,4309.0,1,1,1,8,215,4.332853471710977e-12,18724528.0,172,4068670287.0,1e-14,172,2.202272928103698e-12
0.0005,0.04755157937387602,200,229,4,6265.0,1,1,1,11,229,4.02642759685289e-12,18724528.0,181,1967887865.0,1e-14,180,1.0651701575525777e-12
0.0005,0.04755157937387602,200,-1,6,5477.0,1,1,0,9,1,2.567472912057034e-12,18724528.0,195,564786532.0,1e-14,195,3.0570530464347074e-13
0.0005,0.04755157937387602,200,-1,6,3603.0,1,1,0,11,1,1.810533791326203e-12,18724528.0,168,929699686.0,1e-14,168,5.03223978675839e-13
0.0005,0.04755157937387602,200,216,4,4920.0,1,1,1,8,216,4.763171052922854e-12,18724528.0,176,4167444297.0,1e-14,175,2.255736913356637e-12
0.0005,0.04755157937387602,200,-1,4,2421.0,1,1,1,5,208,1.9804344967398587e-12,18724528.0,178,1226781482.0,1e-14,178,6.64027177414667e-13
0.0005,0.04755157937387602,200,-1,6,4410.0,1,0,0,11,1,2.1115009507570494e-12,18724528.0,171,449057939.0,1e-14,171,2.4306421323191907e-13
0.0005,0.04755157937387602,200,207,4,6235.0,1,1,1,10,208,4.03563294461974e-12,18724528.0,161,1246351550.0,1e-14,161,6.746199824141909e-13
0.0005,0.04755157937387602,200,225,4,2948.0,1,1,1,7,225,3.036325466216742e-12,18724528.0,189,2721417954.0,1e-14,189,1.4730377895940708e-12
0.0005,0.04755157937387602,200,228,4,5958.0,1,1,1,8,229,1.3859859385797768e-11,18724528.0,170,19891890726.0,1e-14,170,1.0766999865936006e-11
0.0005,0.04755157937387602,200,-1,6,3970.0,1,0,0,11,1,2.04334662174415e-12,18724528.0,161,404603895.0,1e-14,161,2.1900231321541116e-13
0.0005,0.04755157937387602,200,-1,6,3997.0,1,1,0,11,1,2.2613271939959754e-12,18724528.0,170,997617571.0,1e-14,170,5.399862889440045e-13
0.0005,0.04755157937387602,200,212,4,5252.0,1,1,1,12,212,7.743099385548561e-12,18724528.0,165,9075200021.0,1e-14,165,4.912186516374361e-12
0.0005,0.04755157937387602,200,217,4,4143.0,1,1,1,12,217,4.003625342063634e-12,18724528.0,176,3072949383.0,1e-14,176,1.6633132591837022e-12
0.0005,0.04755157937387602,200,-1,6,3451.0,1,1,0,8,1,1.7442027494397515e-12,18724528.0,173,757385494.0,1e-14,173,4.099544696221891e-13
0.0005,0.04755157937387602,200,-1,6,4132.0,1,1,0,9,1,1.959478227479407e-12,18724528.0,171,763954914.0,1e-14,171,4.135103379523335e-13
0.0005,0.04755157937387602,200,-1,6,2643.0,1,1,0,14,1,1.6471106659635587e-12,18724528.0,169,607601937.0,1e-14,168,3.288802489584646e-13
0.0005,0.04755157937387602,200,234,4,5548.0,1,1,1,6,234,3.567977539978774e-12,18724528.0,183,1136317900.0,1e-14,183,6.150614260598708e-13
0.0005,0.04755157937387602,200,208,4,6684.0,1,1,1,12,210,6.115419465136564e-12,18724528.0,165,4784951699.0,1e-14,165,2.589978751205575e-12
0.0005,0.04755157937387602,200,-1,6,5276.0,1,1,0,13,1,2.74774798140321e-12,18724528.0,178,761386721.0,1e-14,178,4.121202371284559e-13
