Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0004,0.04361336933337326,500,-1,0,3694.0,0,0,0,11,934,1.5467222405349024e-13,1.5197182516161955e-13,18724528.0,-1,5343775.0,1e-14,-1,1.2230958081169177e-15
0.0004,0.04361336933337326,500,-1,0,4342.0,0,0,0,14,951,2.0546816984852012e-13,2.0115859278293627e-13,18724528.0,-1,7022313.0,1e-14,-1,1.6072835389934907e-15
0.0004,0.04361336933337326,500,-1,0,4578.0,0,0,0,13,935,2.0346931071398604e-13,1.9922709321023165e-13,18724528.0,-1,7547311.0,1e-14,-1,1.7274463177537799e-15
0.0004,0.04361336933337326,500,-1,0,6373.0,0,0,0,14,949,3.4256704241199813e-13,3.3286245101582743e-13,18724528.0,-1,12068662.0,1e-14,-1,2.762303783707199e-15
0.0004,0.04361336933337326,500,-1,0,7326.0,0,0,0,16,944,3.8978845372900135e-13,3.7731431163377257e-13,18724528.0,-1,14233207.0,1e-14,-1,3.2577299414291152e-15
0.0004,0.04361336933337326,500,-1,0,7853.0,0,0,0,13,968,4.06714894418857e-13,3.946826036046554e-13,18724528.0,-1,15187201.0,1e-14,-1,3.476082335077556e-15
0.0004,0.04361336933337326,500,-1,0,8059.0,0,0,0,11,1035,4.3355279711259173e-13,4.1987990644312347e-13,18724528.0,-1,12416502.0,1e-14,-1,2.841918222169783e-15
0.0004,0.04361336933337326,500,-1,0,8391.0,0,0,0,12,947,4.76490288339242e-13,4.606587777049697e-13,18724528.0,-1,16013721.0,1e-14,-1,3.665258179368303e-15
0.0004,0.04361336933337326,500,-1,0,8602.0,0,0,0,18,1055,4.79096765582234e-13,4.638733915440747e-13,18724528.0,-1,12786053.0,1e-14,-1,2.926501925447972e-15
0.0004,0.04361336933337326,500,-1,0,8627.0,0,0,0,13,1035,4.841468929317894e-13,4.690504097572654e-13,18724528.0,-1,12955284.0,1e-14,-1,2.9652359153153298e-15
0.0004,0.04361336933337326,500,801,0,8804.0,0,0,0,20,995,7.807065389274563e-13,7.484959716284972e-13,18724528.0,687,20576551.0,1e-14,-1,4.70960945653662e-15
0.0004,0.04361336933337326,500,-1,0,9049.0,0,0,0,14,997,5.267747807185035e-13,5.105243310118067e-13,18724528.0,680,21265222.0,1e-14,-1,4.867234097033589e-15
0.0004,0.04361336933337326,500,-1,0,9392.0,0,0,0,15,1013,5.513556374278252e-13,5.335667118646078e-13,18724528.0,720,19467746.0,1e-14,-1,4.455823556584044e-15
0.0004,0.04361336933337326,500,-1,0,9460.0,0,0,0,15,1108,5.015026503153954e-13,4.855591962472034e-13,18724528.0,-1,12516051.0,1e-14,-1,2.8647032317561203e-15
0.0004,0.04361336933337326,500,-1,0,10227.0,0,0,0,17,1019,5.830373355210006e-13,5.633166701657247e-13,18724528.0,-1,15273905.0,1e-14,-1,3.4959273508102466e-15
0.0004,0.04361336933337326,500,-1,0,10319.0,0,0,0,14,1020,6.08470377315228e-13,5.858949895540761e-13,18724528.0,-1,15127433.0,1e-14,-1,3.46240249446684e-15
