Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0004,0.04304905105832924,500,-1,0,9495.0,0,0,0,17,1007,5.241302488084728e-13,5.015474170121799e-13,18724528.0,-1,13714180.0,1e-14,-1,3.138933819212238e-15
0.0004,0.04304905105832924,500,-1,0,10355.0,0,0,0,24,866,5.565221152916301e-13,5.313832326028054e-13,18724528.0,596,21043741.0,1e-14,-1,4.816541004102553e-15
0.0004,0.04304905105832924,500,709,0,12099.0,0,0,0,15,839,6.733836073405141e-13,6.405244628381976e-13,18724528.0,597,23798726.0,1e-14,-1,5.4471084596793665e-15
0.0004,0.04304905105832924,500,731,0,12254.0,0,0,0,12,934,7.072033680701199e-13,6.763409613495933e-13,18724528.0,592,20303289.0,1e-14,-1,4.647064606366535e-15
0.0004,0.04304905105832924,500,690,0,12774.0,0,0,0,16,857,7.096782910595314e-13,6.788231611620537e-13,18724528.0,566,21278567.0,1e-14,-1,4.870288532064876e-15
0.0004,0.04304905105832924,500,730,0,12854.0,0,0,0,17,923,6.823902626038326e-13,6.51952788528307e-13,18724528.0,657,19134095.0,1e-14,-1,4.379456729860611e-15
0.0004,0.04304905105832924,500,634,0,12899.0,0,0,0,23,788,8.044834772629543e-13,7.652491789908649e-13,18724528.0,533,28067090.0,1e-14,-1,6.424061665216118e-15
0.0004,0.04304905105832924,500,603,0,13101.0,0,0,0,19,835,7.883661615627411e-13,7.526276298405923e-13,18724528.0,493,23217936.0,1e-14,-1,5.3141758765529775e-15
0.0004,0.04304905105832924,500,675,0,13172.0,0,0,0,13,822,6.98591960361969e-13,6.659979679354473e-13,18724528.0,563,26866044.0,1e-14,-1,6.149163427929633e-15
0.0004,0.04304905105832924,500,672,0,14866.0,0,0,0,19,893,8.73358708008001e-13,8.275385820207382e-13,18724528.0,629,28695584.0,1e-14,-1,6.567912852219058e-15
0.0004,0.04304905105832924,500,-1,0,5570.0,0,0,0,15,787,2.665690394624604e-13,2.570778865228636e-13,18724528.0,-1,11406457.0,1e-14,-1,2.6107367436252222e-15
0.0004,0.04304905105832924,500,652,0,16249.0,0,0,0,21,847,9.671385978481026e-13,9.136538593718255e-13,18724528.0,557,27148640.0,1e-14,-1,6.2138446660039525e-15
0.0004,0.04304905105832924,500,657,0,16317.0,0,0,0,18,872,8.408885472798071e-13,8.018867944607613e-13,18724528.0,556,27660728.0,1e-14,-1,6.3310525735575045e-15
0.0004,0.04304905105832924,500,666,0,16515.0,0,0,0,23,887,1.0093922719103333e-12,9.598444495437538e-13,18724528.0,597,32904791.0,1e-14,-1,7.53132606426417e-15
0.0004,0.04304905105832924,500,606,0,17205.0,0,0,0,17,867,9.460175066796327e-13,9.014521089016572e-13,18724528.0,564,33784322.0,1e-14,-1,7.732635191090972e-15
0.0004,0.04304905105832924,500,673,0,17324.0,0,0,0,20,932,1.0467115978469068e-12,9.988962942763482e-13,18724528.0,596,30528371.0,1e-14,-1,6.987405457516097e-15
0.0004,0.04304905105832924,500,641,0,17838.0,0,0,0,20,870,1.08731166281032e-12,1.023989764291615e-12,18724528.0,576,36277092.0,1e-14,-1,8.303186259876544e-15
0.0004,0.04304905105832924,500,635,0,18696.0,0,0,0,31,933,1.0483339432181747e-12,9.934605987707697e-13,18724528.0,551,28662352.0,1e-14,-1,6.560306633788205e-15
0.0004,0.04304905105832924,500,624,0,19284.0,0,0,0,20,925,1.1973440950216044e-12,1.1388816158062918e-12,18724528.0,565,41718533.0,1e-14,-1,9.5486360921048e-15
0.0004,0.04304905105832924,500,579,0,21060.0,0,0,0,22,945,1.2160594204620805e-12,1.156351894656848e-12,18724528.0,504,33719215.0,1e-14,-1,7.71773334758539e-15
0.0004,0.04304905105832924,500,566,0,22409.0,0,0,0,15,931,1.5013187055809312e-12,1.42375452262825e-12,18724528.0,493,59832378.0,1e-14,570,1.3694575598985155e-14
0.0004,0.04304905105832924,500,624,0,23719.0,0,0,0,19,903,1.3418505541260218e-12,1.2676746586258045e-12,18724528.0,576,41652557.0,1e-14,-1,9.533535349832469e-15
0.0004,0.04304905105832924,500,604,0,24671.0,0,0,0,28,850,1.3485931529672643e-12,1.27173641485781e-12,18724528.0,539,41524909.0,1e-14,-1,9.504318974944961e-15
0.0004,0.04304905105832924,500,610,0,25221.0,0,0,0,22,894,1.4288625984855578e-12,1.3505807461856924e-12,18724528.0,554,44711561.0,1e-14,599,1.0233687390180886e-14
0.0004,0.04304905105832924,500,676,0,14138.0,0,0,0,14,972,1.0211920346313839e-12,9.721191523349602e-13,18724528.0,575,23136025.0,1e-14,-1,5.295427893949168e-15
