Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0004,0.042419647396780696,500,-1,0,8314.0,0,0,0,18,715,6.43113931875744e-13,6.08408966461634e-13,18724528.0,482,24994467.0,1e-14,-1,5.72079247607106e-15
0.0004,0.042419647396780696,500,624,0,9770.0,0,0,0,13,761,7.215216631934955e-13,6.825437709975323e-13,18724528.0,502,20933897.0,1e-14,-1,4.791399650668548e-15
0.0004,0.042419647396780696,500,603,0,11985.0,0,0,0,16,812,9.578884401401713e-13,9.032145569337146e-13,18724528.0,521,31065432.0,1e-14,-1,7.110329244128197e-15
0.0004,0.042419647396780696,500,538,0,15320.0,0,0,0,17,808,1.2194212879841602e-12,1.1495413468039544e-12,18724528.0,476,40269339.0,1e-14,-1,9.216941156118873e-15
0.0004,0.042419647396780696,500,540,0,15330.0,0,0,0,20,777,1.2796953329070433e-12,1.2030798202929995e-12,18724528.0,476,39977042.0,1e-14,-1,9.15003953031592e-15
0.0004,0.042419647396780696,500,515,0,16963.0,0,0,0,18,871,1.4170425734962477e-12,1.3307259538859558e-12,18724528.0,458,51888927.0,1e-14,496,1.1876459825008499e-14
0.0004,0.042419647396780696,500,544,0,17046.0,0,0,0,18,780,1.3888704750413728e-12,1.29789080734992e-12,18724528.0,479,61463483.0,1e-14,533,1.406790675310346e-14
0.0004,0.042419647396780696,500,529,0,17217.0,0,0,0,15,824,1.4223692463493996e-12,1.334891538524372e-12,18724528.0,465,53975172.0,1e-14,519,1.235396449431154e-14
0.0004,0.042419647396780696,500,576,0,17477.0,0,0,0,18,819,1.4459739356063057e-12,1.3473578271228789e-12,18724528.0,524,45887303.0,1e-14,560,1.0502793988349218e-14
0.0004,0.042419647396780696,500,509,0,17624.0,0,0,0,28,784,1.4624715141627691e-12,1.362433264885171e-12,18724528.0,439,44707051.0,1e-14,503,1.0232655130758552e-14
0.0004,0.042419647396780696,500,562,0,17764.0,0,0,0,18,781,1.494902830579798e-12,1.3953724646493851e-12,18724528.0,520,67908974.0,1e-14,549,1.554316591415633e-14
0.0004,0.042419647396780696,500,521,0,17935.0,0,0,0,18,801,1.4902666445228978e-12,1.3933228173933466e-12,18724528.0,462,46645677.0,1e-14,502,1.067637241565667e-14
0.0004,0.042419647396780696,500,525,0,18123.0,0,0,0,22,772,1.5015464064454991e-12,1.4051270339050607e-12,18724528.0,464,53611527.0,1e-14,517,1.2270732570223663e-14
0.0004,0.042419647396780696,500,520,0,18309.0,0,0,0,14,800,1.5255717144088949e-12,1.4275081935102485e-12,18724528.0,454,50324655.0,1e-14,518,1.1518425565340994e-14
0.0004,0.042419647396780696,500,568,0,9150.0,0,0,0,16,722,7.852320491503429e-13,7.381812933059029e-13,18724528.0,463,24324281.0,1e-14,-1,5.567398725911549e-15
0.0004,0.042419647396780696,500,541,0,19230.0,0,0,0,18,785,1.6425618596275092e-12,1.5354968888477742e-12,18724528.0,469,66425275.0,1e-14,540,1.5203573392501276e-14
0.0004,0.042419647396780696,500,531,0,19387.0,0,0,0,16,763,1.6689701776062545e-12,1.5586043613819773e-12,18724528.0,465,72707104.0,1e-14,522,1.664137320952338e-14
0.0004,0.042419647396780696,500,517,0,19628.0,0,0,0,17,796,1.9050090911075718e-12,1.7798527601558296e-12,18724528.0,449,72963718.0,1e-14,508,1.6700107626242676e-14
0.0004,0.042419647396780696,500,541,0,19942.0,0,0,0,16,822,1.6920365655471213e-12,1.5828615747020446e-12,18724528.0,483,51431842.0,1e-14,524,1.177184113364272e-14
0.0004,0.042419647396780696,500,508,0,20139.0,0,0,0,23,793,1.6642996065531202e-12,1.5510674047994733e-12,18724528.0,445,52221371.0,1e-14,503,1.19525503907291e-14
0.0004,0.042419647396780696,500,522,0,20228.0,0,0,0,20,837,1.7261734487309196e-12,1.608357462736119e-12,18724528.0,464,50565995.0,1e-14,505,1.1573664032965645e-14
0.0004,0.042419647396780696,500,530,0,20574.0,0,0,0,17,816,1.7242183125349524e-12,1.6023864692291983e-12,18724528.0,481,59595017.0,1e-14,511,1.3640247854252181e-14
0.0004,0.042419647396780696,500,517,0,22690.0,0,0,0,21,799,1.953166601731866e-12,1.8232285476069395e-12,18724528.0,460,80433662.0,1e-14,501,1.840984600281507e-14
0.0004,0.042419647396780696,500,-1,0,5556.0,0,0,0,15,782,3.8966647522651665e-13,3.7160794775551366e-13,18724528.0,-1,13428572.0,1e-14,-1,3.073563187483795e-15
0.0004,0.042419647396780696,500,535,0,23663.0,1,0,0,17,842,2.119168881172298e-12,1.9786065017419274e-12,18724528.0,479,69132251.0,1e-14,518,1.582315243508318e-14
0.0004,0.042419647396780696,500,504,0,24348.0,0,0,0,25,807,2.0169255720885083e-12,1.8838374065405182e-12,18724528.0,447,72354616.0,1e-14,487,1.656069492587342e-14
0.0004,0.042419647396780696,500,631,0,10570.0,0,0,0,17,812,8.426427838194829e-13,7.897388481801311e-13,18724528.0,578,29961062.0,1e-14,-1,6.857558437421314e-15
0.0004,0.042419647396780696,500,-1,0,7132.0,0,0,0,26,757,4.860783224089261e-13,4.602843788407085e-13,18724528.0,530,20511547.0,1e-14,-1,4.694731187913628e-15
0.0004,0.042419647396780696,500,463,0,18664.0,0,0,0,13,781,1.6163373946049989e-12,1.5172068847010245e-12,18724528.0,406,52567964.0,1e-14,444,1.203187941289464e-14
0.0004,0.042419647396780696,500,616,0,10859.0,0,0,0,13,818,8.784246170248362e-13,8.217387705281014e-13,18724528.0,506,22371908.0,1e-14,-1,5.120534995275316e-15
0.0004,0.042419647396780696,500,564,0,19163.0,0,0,0,13,874,1.6316020326654777e-12,1.5295578077549238e-12,18724528.0,513,54612884.0,1e-14,546,1.2499925518865502e-14
0.0004,0.042419647396780696,500,544,0,15003.0,0,0,0,16,804,1.25280564168943e-12,1.1748636345036933e-12,18724528.0,480,53292589.0,1e-14,529,1.2197733289593551e-14
