Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0004,0.04333751872743799,500,-1,0,2882.0,0,0,0,18,806,1.0872599965096127e-13,1.0672012896087986e-13,18724528.0,-1,5140306.0,1e-14,-1,1.1765253441692887e-15
0.0004,0.04333751872743799,500,-1,0,6035.0,0,0,0,16,981,3.143149731488363e-13,3.046608529505748e-13,18724528.0,-1,11590178.0,1e-14,-1,2.6527872388206707e-15
0.0004,0.04333751872743799,500,-1,0,7123.0,0,0,0,13,893,4.293397332773773e-13,4.145048520882393e-13,18724528.0,-1,12477365.0,1e-14,-1,2.8558486889595365e-15
0.0004,0.04333751872743799,500,-1,0,7491.0,0,0,0,14,914,4.0836324952321206e-13,3.929473788901092e-13,18724528.0,-1,14476470.0,1e-14,-1,3.3134085498229853e-15
0.0004,0.04333751872743799,500,-1,0,7496.0,0,0,0,17,920,4.542269915913666e-13,4.3715879111520164e-13,18724528.0,-1,15445970.0,1e-14,-1,3.5353099932724836e-15
0.0004,0.04333751872743799,500,-1,0,7863.0,0,0,0,15,935,4.64160008362172e-13,4.4757104671090136e-13,18724528.0,-1,13200325.0,1e-14,-1,3.0213214765368948e-15
0.0004,0.04333751872743799,500,-1,0,7953.0,0,0,0,22,898,5.130375062006101e-13,4.937391234022485e-13,18724528.0,-1,16291528.0,1e-14,-1,3.728843299843162e-15
0.0004,0.04333751872743799,500,-1,0,9408.0,0,0,0,17,991,5.829849290147572e-13,5.604965196348988e-13,18724528.0,-1,17222483.0,1e-14,-1,3.941922472908175e-15
0.0004,0.04333751872743799,500,-1,0,9698.0,0,0,0,15,949,6.352829615005863e-13,6.111200371281068e-13,18724528.0,-1,17340933.0,1e-14,-1,3.9690335878917675e-15
0.0004,0.04333751872743799,500,854,0,10582.0,0,0,0,11,1046,6.881724733711203e-13,6.604354860743789e-13,18724528.0,697,19437647.0,1e-14,-1,4.448934426572297e-15
0.0004,0.04333751872743799,500,740,0,11135.0,0,0,0,24,907,7.002163249333723e-13,6.70620290699086e-13,18724528.0,599,26260753.0,1e-14,-1,6.0106229982163856e-15
0.0004,0.04333751872743799,500,703,0,11173.0,0,0,0,17,895,7.215355236222846e-13,6.93648292180869e-13,18724528.0,627,23689958.0,1e-14,-1,5.4222133836596484e-15
0.0004,0.04333751872743799,500,739,0,11772.0,0,0,0,15,978,7.719188904324411e-13,7.385534544133454e-13,18724528.0,632,26392405.0,1e-14,-1,6.0407558180544615e-15
0.0004,0.04333751872743799,500,703,0,11988.0,0,0,0,20,916,8.479510183678583e-13,8.075351576403303e-13,18724528.0,607,24912570.0,1e-14,-1,5.702047697820227e-15
0.0004,0.04333751872743799,500,710,0,12107.0,0,0,0,17,905,7.733045561132233e-13,7.404037483148731e-13,18724528.0,657,26186829.0,1e-14,-1,5.9937030989842475e-15
0.0004,0.04333751872743799,500,671,0,12564.0,0,0,0,19,906,8.813970936334606e-13,8.448975857369882e-13,18724528.0,582,26558045.0,1e-14,-1,6.078667891383988e-15
0.0004,0.04333751872743799,500,706,0,12815.0,0,0,0,12,1027,8.55199444009929e-13,8.203332704391191e-13,18724528.0,598,24015919.0,1e-14,-1,5.496820105070935e-15
0.0004,0.04333751872743799,500,-1,0,5792.0,0,0,0,18,933,3.2707966199429605e-13,3.158601549246891e-13,18724528.0,-1,10940647.0,1e-14,-1,2.5041210537095852e-15
0.0004,0.04333751872743799,500,631,0,13374.0,0,0,0,21,944,9.509915246951137e-13,9.116938125008121e-13,18724528.0,548,26427633.0,1e-14,-1,6.048818885666465e-15
