Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.01709920086648237,500,-1,0,3385.0,0,0,0,5,450,2.03171605523751e-13,1.6869639309936256e-13,18724528.0,-1,15440407.0,1e-14,-1,3.171571416039772e-15
0.0002,0.01709920086648237,500,-1,0,4341.0,0,0,0,9,477,2.539354677639734e-13,2.0951208146707304e-13,18724528.0,-1,15788486.0,1e-14,-1,3.2430693634011136e-15
0.0002,0.01709920086648237,500,-1,0,6648.0,0,0,0,4,488,4.3076407578025695e-13,3.468879596442182e-13,18724528.0,316,32900410.0,1e-14,-1,6.757982476238418e-15
0.0002,0.01709920086648237,500,-1,0,8654.0,0,0,0,12,540,5.325841237283786e-13,4.333218895087533e-13,18724528.0,203,34686407.0,1e-14,-1,7.124839194091309e-15
0.0002,0.01709920086648237,500,353,0,19120.0,1,0,0,3,681,1.347151886773921e-12,1.123575725881826e-12,18724528.0,303,119236994.0,1e-14,327,2.449214207273848e-14
0.0002,0.01709920086648237,500,303,0,19409.0,1,0,0,12,580,1.347515821573754e-12,1.0595639203350435e-12,18724528.0,253,95077048.0,1e-14,273,1.9529514199867997e-14
0.0002,0.01709920086648237,500,340,0,19419.0,1,0,0,5,669,1.2998559034962826e-12,1.0945510050598258e-12,18724528.0,286,125014749.0,1e-14,313,2.567893479179575e-14
0.0002,0.01709920086648237,500,349,0,17072.0,1,0,0,6,625,1.2040777132000003e-12,9.651791816383727e-13,18724528.0,300,92593970.0,1e-14,321,1.9019471996408134e-14
0.0002,0.01709920086648237,500,301,0,20558.0,1,0,0,12,568,1.472795828701148e-12,1.1613445780222492e-12,18724528.0,253,111364580.0,1e-14,273,2.2875091225721863e-14
0.0002,0.01709920086648237,500,361,0,21343.0,1,0,0,7,723,1.4333464981955509e-12,1.1396763068818577e-12,18724528.0,262,74956774.0,1e-14,300,1.5396664210791397e-14
0.0002,0.01709920086648237,500,316,0,22064.0,1,0,0,11,563,1.5457264595313737e-12,1.2166984773903793e-12,18724528.0,268,111214316.0,1e-14,289,2.2844225911921515e-14
0.0002,0.01709920086648237,500,-1,0,4803.0,0,0,0,5,520,3.1729121481351825e-13,2.5936076823526723e-13,18724528.0,327,23808589.0,1e-14,-1,4.890456600570106e-15
0.0002,0.01709920086648237,500,337,0,24966.0,1,0,0,4,621,1.7818644661166588e-12,1.3947483788900981e-12,18724528.0,277,124963504.0,1e-14,314,2.5668408697683383e-14
0.0002,0.01709920086648237,500,335,0,25770.0,1,0,0,9,699,1.7651961597687215e-12,1.3836269941330164e-12,18724528.0,289,123340976.0,1e-14,309,2.5335129696260435e-14
0.0002,0.01709920086648237,500,327,0,22192.0,1,0,0,10,581,1.5516964080105555e-12,1.210190107806394e-12,18724528.0,276,109202709.0,1e-14,300,2.2431027266218367e-14
0.0002,0.01709920086648237,500,311,0,27014.0,1,0,0,11,580,1.958913431324747e-12,1.524028008583388e-12,18724528.0,265,142501597.0,1e-14,285,2.9270860009403816e-14
0.0002,0.01709920086648237,500,293,0,28838.0,1,0,0,5,597,2.0925140815809955e-12,1.6340118498713834e-12,18724528.0,245,151553283.0,1e-14,267,3.1130141865417536e-14
0.0002,0.01709920086648237,500,315,0,22730.0,1,0,0,15,593,1.7404791220311692e-12,1.3532763412925096e-12,18724528.0,260,110137211.0,1e-14,284,2.262298074460996e-14
0.0002,0.01709920086648237,500,331,0,29743.0,1,0,0,8,646,2.128895443564412e-12,1.6648554492325186e-12,18724528.0,279,151507381.0,1e-14,305,3.1120713262198794e-14
0.0002,0.01709920086648237,500,297,0,30322.0,1,0,0,11,557,2.2499402524362874e-12,1.7402281126165344e-12,18724528.0,250,163282344.0,1e-14,270,3.353937593577505e-14
0.0002,0.01709920086648237,500,330,0,31041.0,1,0,0,9,577,2.2177470580500493e-12,1.7216595133265294e-12,18724528.0,286,155861174.0,1e-14,305,3.201501387423277e-14
0.0002,0.01709920086648237,500,303,0,32600.0,1,0,0,8,601,2.3664318435498276e-12,1.8488520051119213e-12,18724528.0,255,179037811.0,1e-14,280,3.6775662957455135e-14
0.0002,0.01709920086648237,500,308,0,32855.0,1,0,0,10,573,2.4040379579214244e-12,1.8652650131385044e-12,18724528.0,262,174159681.0,1e-14,282,3.57736597284129e-14
0.0002,0.01709920086648237,500,318,0,34462.0,1,0,0,6,666,2.4877188904145596e-12,1.9318004688425343e-12,18724528.0,271,169872045.0,1e-14,292,3.4892948243282794e-14
0.0002,0.01709920086648237,500,306,0,34769.0,1,0,0,12,602,2.5118441270879253e-12,1.940247128409207e-12,18724528.0,258,180498209.0,1e-14,280,3.7075639282745104e-14
0.0002,0.01709920086648237,500,325,0,14324.0,1,0,0,4,577,1.057797496150484e-12,8.556825425734697e-13,18724528.0,270,80585390.0,1e-14,293,1.6552822699195494e-14
0.0002,0.01709920086648237,500,323,0,14196.0,0,0,0,9,520,1.0558283719502249e-12,8.361483224192027e-13,18724528.0,267,80209176.0,1e-14,289,1.6475545619082653e-14
0.0002,0.01709920086648237,500,318,0,26888.0,1,0,0,11,673,1.931078062906635e-12,1.5040941811466974e-12,18724528.0,267,131200742.0,1e-14,290,2.6949582552481213e-14
0.0002,0.01709920086648237,500,302,0,36171.0,1,0,0,13,634,2.603597184596049e-12,2.0257495717683428e-12,18724528.0,248,192669688.0,1e-14,281,3.957574921425974e-14
0.0002,0.01709920086648237,500,311,0,36220.0,1,0,0,8,597,2.655053924079832e-12,2.0902177035305905e-12,18724528.0,265,222603467.0,1e-14,287,4.572436419898465e-14
0.0002,0.01709920086648237,500,297,0,36617.0,1,0,0,10,592,2.6751801294740975e-12,2.071860769632643e-12,18724528.0,251,195816610.0,1e-14,272,4.0222149782826816e-14
0.0002,0.01709920086648237,500,-1,0,590.0,0,0,0,1,389,3.112421422323014e-14,2.7845532417220738e-14,18724528.0,-1,2138484.0,1e-14,-1,4.392601003366294e-16
0.0002,0.01709920086648237,500,304,0,14839.0,0,0,0,11,544,1.080541280180584e-12,8.497811197231813e-13,18724528.0,247,79765952.0,1e-14,271,1.6384504199688544e-14
0.0002,0.01709920086648237,500,-1,0,3658.0,0,0,0,8,433,2.4881337649779504e-13,2.033514557346428e-13,18724528.0,-1,17219028.0,1e-14,-1,3.536913050076235e-15
0.0002,0.01709920086648237,500,190,0,23873.0,1,0,0,15,712,1.7601747326350021e-12,1.4743223183799827e-12,18724528.0,130,157188441.0,1e-14,164,3.22876441279983e-14
0.0002,0.01709920086648237,500,347,0,26590.0,1,0,0,11,646,2.0237903531316585e-12,1.5928652489449309e-12,18724528.0,277,129371056.0,1e-14,336,2.6573751797635933e-14
0.0002,0.01709920086648237,500,332,0,16298.0,1,0,0,5,587,1.1996556426250484e-12,9.575461085562913e-13,18724528.0,288,89194261.0,1e-14,305,1.832114714737708e-14
0.0002,0.01709920086648237,500,345,0,20424.0,1,0,0,8,654,1.5187608112568741e-12,1.254825173652567e-12,18724528.0,295,130959590.0,1e-14,320,2.690004818527697e-14
0.0002,0.01709920086648237,500,318,0,18620.0,1,0,0,9,573,1.4120707291178035e-12,1.1101367525478436e-12,18724528.0,266,101433894.0,1e-14,287,2.0835256404057747e-14
