Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.02009181454624011,500,-1,0,231.0,0,0,0,5,560,3.1294471150879075e-16,3.126746393691807e-16,18724528.0,-1,13709.0,1e-14,-1,2.815927879523462e-18
0.0002,0.02009181454624011,500,-1,0,1473.0,0,0,0,7,868,3.118965655969231e-14,3.0534738438676515e-14,18724528.0,-1,1528255.0,1e-14,-1,3.139146445051519e-16
0.0002,0.02009181454624011,500,-1,0,1500.0,0,0,0,9,818,3.7839389214030064e-14,3.6941760071007033e-14,18724528.0,-1,1366348.0,1e-14,-1,2.806577741871123e-16
0.0002,0.02009181454624011,500,-1,0,1550.0,0,0,0,5,950,3.0584715594242285e-14,3.001761657086793e-14,18724528.0,-1,1378833.0,1e-14,-1,2.8322228360252194e-16
0.0002,0.02009181454624011,500,-1,0,1875.0,0,0,0,6,841,5.6501321970486234e-14,5.455868270987819e-14,18724528.0,-1,2571196.0,1e-14,-1,5.281422788036476e-16
0.0002,0.02009181454624011,500,-1,0,2106.0,0,0,0,7,913,3.392631819537219e-14,3.308433631803892e-14,18724528.0,-1,1672499.0,1e-14,-1,3.4354340670910426e-16
0.0002,0.02009181454624011,500,-1,0,2231.0,0,0,0,5,874,5.879541008160972e-14,5.6617924975721225e-14,18724528.0,-1,1644785.0,1e-14,-1,3.378507504064482e-16
0.0002,0.02009181454624011,500,-1,0,3444.0,0,0,0,6,1029,1.1567225490148582e-13,1.1024203010557421e-13,18724528.0,-1,3947125.0,1e-14,-1,8.107680597756249e-16
0.0002,0.02009181454624011,500,-1,0,3463.0,0,0,0,4,981,1.3582026345284741e-13,1.2841093921769897e-13,18724528.0,-1,4752418.0,1e-14,-1,9.761810738455851e-16
0.0002,0.02009181454624011,500,-1,0,3672.0,0,0,0,12,863,1.501933326415477e-13,1.41720581393006e-13,18724528.0,-1,4894425.0,1e-14,-1,1.0053503400493559e-15
0.0002,0.02009181454624011,500,-1,0,3746.0,0,0,0,8,881,1.56259603560316e-13,1.4712847784296287e-13,18724528.0,-1,4630830.0,1e-14,-1,9.512060181146422e-16
0.0002,0.02009181454624011,500,-1,0,3071.0,0,0,0,10,841,1.3653334044458613e-13,1.2879852773637554e-13,18724528.0,-1,4864321.0,1e-14,-1,9.991667604385033e-16
0.0002,0.02009181454624011,500,-1,0,4748.0,0,0,0,6,978,2.0443092158312113e-13,1.9145067700055233e-13,18724528.0,-1,7733570.0,1e-14,-1,1.58853128391905e-15
0.0002,0.02009181454624011,500,-1,0,5509.0,0,0,0,10,941,2.414105830996343e-13,2.2444714964276315e-13,18724528.0,-1,6829835.0,1e-14,-1,1.4028975701396986e-15
0.0002,0.02009181454624011,500,-1,0,5682.0,0,0,0,7,976,3.0280166184821735e-13,2.8099398902908474e-13,18724528.0,-1,8358974.0,1e-14,-1,1.7169937946467093e-15
0.0002,0.02009181454624011,500,-1,0,2198.0,0,0,0,10,826,6.829154052033064e-14,6.551979307758718e-14,18724528.0,-1,3003862.0,1e-14,-1,6.170150085375376e-16
0.0002,0.02009181454624011,500,-1,0,5971.0,0,0,0,10,969,2.6945344323236416e-13,2.4980521264198475e-13,18724528.0,-1,8545786.0,1e-14,-1,1.7553663323248431e-15
0.0002,0.02009181454624011,500,-1,0,6141.0,0,0,0,7,899,3.1739181177780646e-13,2.9211891043717523e-13,18724528.0,-1,10803224.0,1e-14,-1,2.219060445717191e-15
0.0002,0.02009181454624011,500,-1,0,6185.0,0,0,0,9,961,2.8762239860820547e-13,2.6681682983549884e-13,18724528.0,-1,8092451.0,1e-14,-1,1.6622480403076454e-15
0.0002,0.02009181454624011,500,-1,0,6198.0,0,0,0,11,865,2.9297404828358965e-13,2.7185036961754824e-13,18724528.0,-1,12654824.0,1e-14,-1,2.59939249486196e-15
0.0002,0.02009181454624011,500,-1,0,6238.0,0,0,0,10,976,3.0073205735498127e-13,2.779687094825943e-13,18724528.0,-1,10624201.0,1e-14,-1,2.1822878250463955e-15
0.0002,0.02009181454624011,500,-1,0,2666.0,0,0,0,8,844,1.2187161779940018e-13,1.1521290084560737e-13,18724528.0,-1,4713395.0,1e-14,-1,9.681654670440214e-16
