Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,totalInducedCharge,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.021209823698390348,500,-1,0,105.0,0,0,0,7,476,4.565381358982311e-18,4.565346668556119e-18,18724528.0,-1,175.0,1e-14,-1,3.5946267336538464e-20
0.0002,0.021209823698390348,500,-1,0,527.0,0,0,0,4,744,2.460704811631368e-16,2.4600904505902267e-16,18724528.0,-1,8141.0,1e-14,-1,1.672220356495769e-18
0.0002,0.021209823698390348,500,-1,0,583.0,0,0,0,9,811,6.941665848255709e-16,6.9369750782935e-16,18724528.0,-1,23951.0,1e-14,-1,4.9197088512996165e-18
0.0002,0.021209823698390348,500,-1,0,860.0,0,0,0,5,864,5.99323036302013e-15,5.9706388591958e-15,18724528.0,-1,222196.0,1e-14,-1,4.564066752634e-17
0.0002,0.021209823698390348,500,-1,0,1395.0,0,0,0,13,922,5.5990889904081174e-15,5.57934724113715e-15,18724528.0,-1,174165.0,1e-14,-1,3.577475228953268e-17
0.0002,0.021209823698390348,500,-1,0,1802.0,0,0,0,10,1088,1.8769430171629662e-14,1.8657430962241225e-14,18724528.0,-1,747795.0,1e-14,-1,1.5360250847386734e-16
0.0002,0.021209823698390348,500,-1,0,1222.0,0,0,0,5,1157,1.1091027703881547e-14,1.1044303983486952e-14,18724528.0,-1,498158.0,1e-14,-1,1.0232526082191616e-16
0.0002,0.021209823698390348,500,-1,0,1815.0,0,0,0,8,1128,9.323443132585389e-15,9.28060751429228e-15,18724528.0,-1,193702.0,1e-14,-1,3.978779357498385e-17
0.0002,0.021209823698390348,500,-1,0,1907.0,0,0,0,8,1147,1.6913850370337068e-14,1.679199105284151e-14,18724528.0,-1,367305.0,1e-14,-1,7.544710699455578e-17
0.0002,0.021209823698390348,500,-1,0,1918.0,0,0,0,8,1127,8.995856171243356e-15,8.955770609079519e-15,18724528.0,-1,250603.0,1e-14,-1,5.147567104764885e-17
0.0002,0.021209823698390348,500,-1,0,1935.0,0,0,0,10,1055,2.5755933750503003e-14,2.5550268036237166e-14,18724528.0,-1,1019359.0,1e-14,-1,2.093837207194658e-16
0.0002,0.021209823698390348,500,-1,0,1956.0,0,0,0,6,1069,2.1071262957402873e-14,2.090658993798018e-14,18724528.0,-1,700532.0,1e-14,-1,1.4389434599885695e-16
0.0002,0.021209823698390348,500,-1,0,2009.0,0,0,0,10,1113,1.6185921407971118e-14,1.6084090456484427e-14,18724528.0,-1,601930.0,1e-14,-1,1.2364078113075771e-16
0.0002,0.021209823698390348,500,-1,0,2020.0,0,0,0,9,1127,1.1094469096812742e-14,1.103802440654597e-14,18724528.0,-1,402450.0,1e-14,-1,8.266614451194232e-17
0.0002,0.021209823698390348,500,-1,0,2149.0,0,0,0,8,1100,1.5267617932682218e-14,1.518501197268229e-14,18724528.0,-1,644603.0,1e-14,-1,1.3240612436534116e-16
