Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.015321211507295568,500,-1,6,5076.0,1,7,1,2.3144053204819865e-12,18724528.0,368,787409435.0,1e-14,398,1.7048228140526408e-13
0.0002,0.015321211507295568,500,-1,6,6611.0,0,6,1,2.9653927818479772e-12,18724528.0,353,389002246.0,1e-14,381,8.42230070177553e-14
0.0002,0.015321211507295568,500,-1,6,3461.0,0,6,1,1.5848941420111178e-12,18724528.0,350,403614049.0,1e-14,459,8.738661339603595e-14
0.0002,0.015321211507295568,500,-1,6,4034.0,1,7,1,1.8398890454851957e-12,18724528.0,359,761908640.0,1e-14,403,1.6496109570947936e-13
0.0002,0.015321211507295568,500,-1,6,6369.0,1,9,1,2.8932219857204574e-12,18724528.0,353,625223581.0,1e-14,386,1.3536736764812707e-13
0.0002,0.015321211507295568,500,-1,6,3139.0,0,10,1,1.4140186652779313e-12,18724528.0,348,313855026.0,1e-14,420,6.795285715999644e-14
0.0002,0.015321211507295568,500,-1,6,6553.0,0,11,1,2.8635463152087194e-12,18724528.0,325,479406327.0,1e-14,355,1.037964249781667e-13
0.0002,0.015321211507295568,500,467,6,7398.0,1,5,1,3.366616857772608e-12,18724528.0,357,615434474.0,1e-14,387,1.3324792480162347e-13
0.0002,0.015321211507295568,500,426,6,8358.0,1,12,1,3.716724509612037e-12,18724528.0,331,615158051.0,1e-14,354,1.331880763649929e-13
0.0002,0.015321211507295568,500,428,6,9409.0,1,9,1,4.059623637959132e-12,18724528.0,326,522265780.0,1e-14,351,1.1307593955144797e-13
0.0002,0.015321211507295568,500,-1,6,5723.0,0,4,1,2.5027120493527965e-12,18724528.0,407,448337981.0,1e-14,482,9.706980694422336e-14
0.0002,0.015321211507295568,500,528,6,7052.0,0,9,1,3.153389856553575e-12,18724528.0,367,435390546.0,1e-14,395,9.426655344098536e-14
0.0002,0.015321211507295568,500,-1,6,5243.0,1,13,1,2.4720814413838853e-12,18724528.0,315,642248100.0,1e-14,341,1.3905335197843583e-13
0.0002,0.015321211507295568,500,-1,0,6362.0,0,6,1245,2.6957789160148974e-12,18724528.0,428,72221536.0,1e-14,513,1.5636709031651895e-14
0.0002,0.015321211507295568,500,-1,6,4916.0,1,6,1,2.2059288680524537e-12,18724528.0,342,656517606.0,1e-14,380,1.4214284751820683e-13
0.0002,0.015321211507295568,500,-1,6,6411.0,1,12,1,2.7422508852969475e-12,18724528.0,335,712463542.0,1e-14,369,1.5425572092393742e-13
0.0002,0.015321211507295568,500,448,6,6785.0,0,8,1,3.308123086910045e-12,18724528.0,335,480846332.0,1e-14,361,1.0410820094467511e-13
0.0002,0.015321211507295568,500,-1,6,4131.0,0,7,1,1.660104796735268e-12,18724528.0,370,315095513.0,1e-14,396,6.822143541727063e-14
0.0002,0.015321211507295568,500,-1,6,6943.0,0,4,1,2.9916468037666467e-12,18724528.0,334,246120336.0,1e-14,364,5.32875966637486e-14
0.0002,0.015321211507295568,500,-1,6,4405.0,0,7,1,1.981202442338897e-12,18724528.0,358,421993424.0,1e-14,388,9.136593805424615e-14
0.0002,0.015321211507295568,500,-1,6,5709.0,0,7,1,2.5946529594003827e-12,18724528.0,366,357188132.0,1e-14,407,7.733492250349357e-14
0.0002,0.015321211507295568,500,-1,6,4855.0,0,4,1,2.1761019393062324e-12,18724528.0,426,305386610.0,1e-14,533,6.611935756576205e-14
0.0002,0.015321211507295568,500,-1,6,4133.0,0,8,1,1.8438940887566983e-12,18724528.0,367,363457217.0,1e-14,400,7.869224420376438e-14
0.0002,0.015321211507295568,500,-1,6,4194.0,0,7,1,1.882113107738065e-12,18724528.0,365,317985166.0,1e-14,396,6.884707515945837e-14
0.0002,0.015321211507295568,500,-1,6,5944.0,1,10,1,2.63493428393405e-12,18724528.0,340,618350327.0,1e-14,369,1.338792371146164e-13
0.0002,0.015321211507295568,500,-1,6,4706.0,0,6,1,2.0989420591306606e-12,18724528.0,326,251832995.0,1e-14,355,5.452444638375522e-14
0.0002,0.015321211507295568,500,-1,6,6700.0,1,6,1,2.9860358645770793e-12,18724528.0,379,506211029.0,1e-14,410,1.0959992001673983e-13
0.0002,0.015321211507295568,500,-1,6,5507.0,0,10,1,2.4668531272711245e-12,18724528.0,321,428402989.0,1e-14,347,9.275367512652969e-14
0.0002,0.015321211507295568,500,523,6,7955.0,1,8,1,3.5510558955805344e-12,18724528.0,376,502864909.0,1e-14,418,1.0887545045097228e-13
0.0002,0.015321211507295568,500,461,6,7193.0,1,9,1,3.203994675591537e-12,18724528.0,346,615847526.0,1e-14,372,1.3333735482896223e-13
0.0002,0.015321211507295568,500,427,6,8861.0,1,9,1,3.978318744693478e-12,18724528.0,329,763460893.0,1e-14,353,1.6529717452819236e-13
0.0002,0.015321211507295568,500,-1,6,6057.0,0,7,1,2.6880142506496627e-12,18724528.0,333,371831911.0,1e-14,366,8.050545201628061e-14
0.0002,0.015321211507295568,500,-1,6,6224.0,1,9,1,2.8034939682776175e-12,18724528.0,348,976415760.0,1e-14,373,2.1140410435246414e-13
0.0002,0.015321211507295568,500,-1,6,3385.0,0,8,1,1.509873546338779e-12,18724528.0,344,228337657.0,1e-14,375,4.943746285703664e-14
0.0002,0.015321211507295568,500,442,6,6952.0,1,8,1,3.2078155259422736e-12,18724528.0,336,788217943.0,1e-14,362,1.7065733174406848e-13
0.0002,0.015321211507295568,500,-1,6,4537.0,1,13,1,2.204179706811984e-12,18724528.0,347,828031037.0,1e-14,393,1.7927727810643613e-13
0.0002,0.015321211507295568,500,-1,6,1531.0,1,8,1,2.325298341961175e-12,18724528.0,348,601894588.0,1e-14,381,1.303163995332638e-13
