Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.017076735211958127,500,-1,0,493.0,0,0,0,5,832,1.4075540035326327e-14,18724528.0,-1,703855.0,1e-14,-1,1.5239188260234936e-16
0.0002,0.017076735211958127,500,-1,0,573.0,0,0,0,6,761,5.9295352316608115e-15,18724528.0,-1,326431.0,1e-14,-1,7.06756855172834e-17
0.0002,0.017076735211958127,500,-1,0,615.0,0,0,0,6,815,3.559392901905498e-15,18724528.0,-1,171220.0,1e-14,-1,3.7070899743802706e-17
0.0002,0.017076735211958127,500,-1,0,994.0,0,0,0,6,800,2.969007061419137e-14,18724528.0,-1,1302690.0,1e-14,-1,2.820458497094636e-16
0.0002,0.017076735211958127,500,-1,0,1169.0,0,0,0,7,906,3.893265891663338e-14,18724528.0,-1,1340001.0,1e-14,-1,2.9012406685898477e-16
0.0002,0.017076735211958127,500,-1,0,1281.0,0,0,0,4,1021,4.85216674374809e-14,18724528.0,-1,1648113.0,1e-14,-1,3.568334995295989e-16
0.0002,0.017076735211958127,500,-1,0,1558.0,0,0,0,9,828,6.96231739964782e-14,18724528.0,-1,2069611.0,1e-14,-1,4.480921731671025e-16
0.0002,0.017076735211958127,500,-1,0,774.0,0,0,0,10,778,1.2534354293490028e-14,18724528.0,-1,640977.0,1e-14,-1,1.3877814569024318e-16
0.0002,0.017076735211958127,500,691,0,2104.0,0,0,0,8,911,1.3339454841585166e-13,18724528.0,-1,5185540.0,1e-14,-1,1.1227230081618897e-15
0.0002,0.017076735211958127,500,836,0,2163.0,0,0,0,6,1070,1.2736898024113236e-13,18724528.0,-1,3353062.0,1e-14,-1,7.259725805207021e-16
0.0002,0.017076735211958127,500,641,0,2398.0,0,0,0,11,873,1.576912909151072e-13,18724528.0,-1,4849871.0,1e-14,-1,1.0500472001598894e-15
0.0002,0.017076735211958127,500,682,0,2542.0,0,0,0,8,964,1.574067383087266e-13,18724528.0,-1,4379778.0,1e-14,-1,9.482672067405256e-16
0.0002,0.017076735211958127,500,663,0,2647.0,0,0,0,6,977,2.1524454542445022e-13,18724528.0,-1,5798634.0,1e-14,-1,1.2554641961511837e-15
0.0002,0.017076735211958127,500,-1,0,978.0,0,0,0,11,872,3.572116283362543e-14,18724528.0,-1,1233206.0,1e-14,-1,2.6700184551720577e-16
0.0002,0.017076735211958127,500,646,0,3074.0,0,0,0,14,949,2.4465772984675124e-13,18724528.0,-1,7866760.0,1e-14,-1,1.7032348514692063e-15
0.0002,0.017076735211958127,500,651,0,2545.0,0,0,0,6,1001,2.060921758965015e-13,18724528.0,-1,5671751.0,1e-14,-1,1.2279927151782074e-15
0.0002,0.017076735211958127,500,-1,0,1137.0,0,0,0,4,977,5.3474918375381257e-14,18724528.0,-1,1820838.0,1e-14,-1,3.9423024732920363e-16
0.0002,0.017076735211958127,500,-1,0,104.0,0,0,0,4,505,6.751550065184393e-17,18724528.0,-1,2884.0,1e-14,-1,6.244158092578379e-19
0.0002,0.017076735211958127,500,756,0,2176.0,0,0,0,6,1012,1.5874052425291362e-13,18724528.0,-1,4409838.0,1e-14,-1,9.547755074431227e-16
0.0002,0.017076735211958127,500,673,0,2229.0,0,0,0,9,970,1.7848500356569705e-13,18724528.0,-1,4612509.0,1e-14,-1,9.986558737670115e-16
0.0002,0.017076735211958127,500,-1,0,1046.0,0,0,0,11,840,4.0333431426721336e-14,18724528.0,-1,1600052.0,1e-14,-1,3.4642779626720604e-16
0.0002,0.017076735211958127,500,600,0,4505.0,0,0,0,12,890,4.3771282332630724e-13,18724528.0,-1,12487978.0,1e-14,-1,2.703776313753146e-15
0.0002,0.017076735211958127,500,-1,0,455.0,0,0,0,7,721,9.015331475829534e-15,18724528.0,-1,477562.0,1e-14,-1,1.0339710911955327e-16
0.0002,0.017076735211958127,500,599,0,3543.0,0,0,0,8,972,3.201013691784549e-13,18724528.0,-1,8172367.0,1e-14,-1,1.7694019257479371e-15
0.0002,0.017076735211958127,500,660,0,3541.0,0,0,0,8,974,3.3496710785341806e-13,18724528.0,-1,8814611.0,1e-14,-1,1.908454390033994e-15
0.0002,0.017076735211958127,500,609,0,3138.0,0,0,0,9,894,2.961082854566982e-13,18724528.0,-1,7446565.0,1e-14,-1,1.6122582907996149e-15
0.0002,0.017076735211958127,500,598,0,4689.0,0,0,0,14,913,4.890296465639473e-13,18724528.0,-1,11588023.0,1e-14,-1,2.508926754245299e-15
