Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.018484056555360447,500,464,4,9163.0,1,1,1,8,464,4.4189421413664116e-12,18724528.0,359,8686986664.0,1e-14,389,1.88082240215451e-12
0.0002,0.018484056555360447,500,509,4,9361.0,1,1,1,7,509,3.554050903844536e-12,18724528.0,365,4567505273.0,1e-14,397,9.889121017093401e-13
0.0002,0.018484056555360447,500,-1,0,9396.0,1,0,0,7,1200,2.4876388619488516e-12,18724528.0,447,63587545.0,1e-14,543,1.3767360738520876e-14
0.0002,0.018484056555360447,500,495,4,9849.0,1,1,1,8,495,3.0443202788215767e-12,18724528.0,369,1416659291.0,1e-14,398,3.067213792067959e-13
0.0002,0.018484056555360447,500,487,4,10209.0,1,1,1,8,487,6.07251078550945e-12,18724528.0,350,14908509258.0,1e-14,388,3.22784634991749e-12
0.0002,0.018484056555360447,500,519,4,10976.0,1,1,1,8,520,5.682823584305199e-12,18724528.0,370,12111510372.0,1e-14,404,2.6222671810912194e-12
0.0002,0.018484056555360447,500,471,4,14025.0,1,1,1,12,496,7.932130965476358e-12,18724528.0,353,18592138179.0,1e-14,379,4.025390085601192e-12
0.0002,0.018484056555360447,500,492,4,14673.0,1,1,1,7,526,4.326710032927681e-12,18724528.0,379,1202474771.0,1e-14,406,2.60348216798231e-13
0.0002,0.018484056555360447,500,-1,4,7337.0,1,1,1,7,448,2.2454924077769806e-12,18724528.0,342,1139853964.0,1e-14,393,2.467901648289926e-13
0.0002,0.018484056555360447,500,-1,4,9329.0,1,1,1,13,528,2.8462664960294197e-12,18724528.0,379,1257296977.0,1e-14,420,2.722177910439974e-13
0.0002,0.018484056555360447,500,539,4,10576.0,1,1,1,10,539,3.257976978361662e-12,18724528.0,378,1495474027.0,1e-14,415,3.237855841862979e-13
0.0002,0.018484056555360447,500,481,4,7554.0,1,1,1,7,481,3.738158252580813e-12,18724528.0,376,7452125164.0,1e-14,410,1.613462123775922e-12
0.0002,0.018484056555360447,500,-1,0,2842.0,1,0,0,3,908,6.901175932978764e-13,18724528.0,434,37690229.0,1e-14,-1,8.160324147762912e-15
0.0002,0.018484056555360447,500,593,4,11614.0,1,1,1,8,594,3.579277778861289e-12,18724528.0,389,1869494565.0,1e-14,457,4.0476489656990413e-13
0.0002,0.018484056555360447,500,569,4,13814.0,1,1,1,4,608,4.116176372657225e-12,18724528.0,394,1281904364.0,1e-14,433,2.7754554467344443e-13
0.0002,0.018484056555360447,500,550,4,10314.0,1,1,1,9,550,3.104655643300779e-12,18724528.0,377,1186669671.0,1e-14,404,2.5692624928543586e-13
0.0002,0.018484056555360447,500,480,4,15859.0,1,1,1,15,544,4.811024910791732e-12,18724528.0,346,1873686529.0,1e-14,376,4.0567250010438456e-13
0.0002,0.018484056555360447,500,524,4,14719.0,1,1,1,9,556,4.133896555673248e-12,18724528.0,370,1451041340.0,1e-14,399,3.141654481909423e-13
0.0002,0.018484056555360447,500,-1,4,9126.0,1,1,1,9,543,2.524548993891189e-12,18724528.0,387,1138346770.0,1e-14,417,2.4646384174951305e-13
0.0002,0.018484056555360447,500,553,4,9997.0,1,1,1,6,553,3.060523276266518e-12,18724528.0,401,2434035737.0,1e-14,450,5.269938954512317e-13
0.0002,0.018484056555360447,500,-1,4,10606.0,1,1,1,8,560,2.8111765229639367e-12,18724528.0,373,1096986716.0,1e-14,403,2.3750896255764134e-13
0.0002,0.018484056555360447,500,561,4,14114.0,1,1,1,10,570,3.713407042112014e-12,18724528.0,384,1231979607.0,1e-14,413,2.66736318756608e-13
0.0002,0.018484056555360447,500,579,4,10189.0,1,1,1,6,579,3.1577490986103283e-12,18724528.0,410,3973672784.0,1e-14,449,8.603412299400854e-13
0.0002,0.018484056555360447,500,487,4,12295.0,1,1,1,6,487,5.755711242691317e-12,18724528.0,343,13404778596.0,1e-14,375,2.902273118912443e-12
0.0002,0.018484056555360447,500,512,4,16594.0,1,1,1,7,523,3.936366195928509e-12,18724528.0,367,1769339035.0,1e-14,393,3.830801891092257e-13
0.0002,0.018484056555360447,500,-1,4,12034.0,1,1,1,6,601,2.8659650112804035e-12,18724528.0,393,2337692670.0,1e-14,421,5.061346256359799e-13
0.0002,0.018484056555360447,500,589,4,12415.0,1,1,1,8,589,3.0905862162182805e-12,18724528.0,362,2934998534.0,1e-14,468,6.354575189938197e-13
0.0002,0.018484056555360447,500,473,4,14435.0,1,1,1,7,473,3.016905045068812e-12,18724528.0,368,1128564626.0,1e-14,398,2.4434590646447957e-13
0.0002,0.018484056555360447,500,485,4,20437.0,1,1,1,10,499,4.327284309273308e-12,18724528.0,378,1037984728.0,1e-14,407,2.2473442230630966e-13
0.0002,0.018484056555360447,500,492,4,16914.0,1,1,1,12,498,3.979590453443635e-12,18724528.0,373,2716946924.0,1e-14,402,5.882470916297002e-13
0.0002,0.018484056555360447,500,-1,4,9921.0,1,1,1,9,468,2.2172086070868206e-12,18724528.0,373,1189247512.0,1e-14,400,2.5748437850670935e-13
0.0002,0.018484056555360447,500,483,6,18706.0,1,1,0,15,1,3.726069441051284e-12,18724528.0,368,955446279.0,1e-14,403,2.0686399497370842e-13
0.0002,0.018484056555360447,500,525,4,13035.0,1,1,1,15,525,3.3813024280209306e-12,18724528.0,394,3746166658.0,1e-14,431,8.110838021393205e-13
0.0002,0.018484056555360447,500,536,4,23452.0,1,1,1,7,612,4.8432062530413256e-12,18724528.0,382,1417326473.0,1e-14,411,3.068658310058433e-13
0.0002,0.018484056555360447,500,-1,0,5705.0,1,0,0,9,987,9.49100163573413e-13,18724528.0,506,54603076.0,1e-14,525,1.1822130335820814e-14
0.0002,0.018484056555360447,500,628,4,9554.0,1,1,1,5,628,3.603552305451473e-12,18724528.0,424,7751611968.0,1e-14,466,1.6783041123618103e-12
0.0002,0.018484056555360447,500,-1,4,12530.0,1,1,1,5,494,2.7840919180317045e-12,18724528.0,370,1295671363.0,1e-14,402,2.805262422537625e-13
0.0002,0.018484056555360447,500,-1,4,10239.0,1,1,1,8,444,2.2519837338527187e-12,18724528.0,340,1311003195.0,1e-14,374,2.8384574235282097e-13
0.0002,0.018484056555360447,500,491,4,23040.0,1,1,1,14,551,5.2636933845558426e-12,18724528.0,369,2193662984.0,1e-14,396,4.749507099144673e-13
0.0002,0.018484056555360447,500,-1,4,11537.0,1,1,1,9,567,2.8190875586263084e-12,18724528.0,391,1601769719.0,1e-14,458,3.467997001851888e-13
0.0002,0.018484056555360447,500,-1,4,11478.0,1,1,1,13,462,2.8077318536928724e-12,18724528.0,362,1022543823.0,1e-14,389,2.2139130677536372e-13
0.0002,0.018484056555360447,500,-1,6,7685.0,1,1,0,11,1,2.0728995994208515e-12,18724528.0,398,723593945.0,1e-14,427,1.5666556821818531e-13
0.0002,0.018484056555360447,500,-1,0,8772.0,1,0,0,10,1203,2.081411424202055e-12,18724528.0,428,53853464.0,1e-14,529,1.1659831589770402e-14
0.0002,0.018484056555360447,500,528,4,15083.0,1,1,1,14,537,3.588472431342305e-12,18724528.0,377,1030420251.0,1e-14,409,2.23096634848762e-13
0.0002,0.018484056555360447,500,490,4,14485.0,1,1,1,12,529,4.128842632625318e-12,18724528.0,352,1590645380.0,1e-14,397,3.443911658096188e-13
0.0002,0.018484056555360447,500,495,4,12421.0,1,1,1,12,509,6.373697100274896e-12,18724528.0,359,12688528960.0,1e-14,387,2.74719766950413e-12
0.0002,0.018484056555360447,500,472,4,11557.0,1,1,1,9,478,4.025597930111067e-12,18724528.0,357,1899682492.0,1e-14,388,4.1130089479026584e-13
0.0002,0.018484056555360447,500,500,4,8550.0,1,1,1,9,501,3.375746726030857e-12,18724528.0,385,1403851565.0,1e-14,414,3.0394837414610147e-13
0.0002,0.018484056555360447,500,480,4,12093.0,1,1,1,10,544,4.687341728032489e-12,18724528.0,358,1109744943.0,1e-14,386,2.402712505732105e-13
0.0002,0.018484056555360447,500,540,4,8936.0,1,1,1,8,621,4.45850587595024e-12,18724528.0,366,1058150494.0,1e-14,401,2.29100519080302e-13
