Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.017328747246871404,500,297,0,2797.0,0,0,0,7,510,4.825538590020092e-13,18724528.0,297,32032594.0,1e-14,-1,6.935387692488823e-15
0.0002,0.017328747246871404,500,288,0,6948.0,1,0,0,10,576,1.1436069666507678e-12,18724528.0,292,100319688.0,1e-14,312,2.1720249364429215e-14
0.0002,0.017328747246871404,500,296,0,8363.0,0,0,0,12,594,1.4112015570617741e-12,18724528.0,292,97091266.0,1e-14,314,2.102126263219765e-14
0.0002,0.017328747246871404,500,297,0,10966.0,1,0,0,5,556,1.7702825720134917e-12,18724528.0,297,122724007.0,1e-14,317,2.6571016000786962e-14
0.0002,0.017328747246871404,500,270,0,12901.0,1,0,0,11,605,1.9692717515554646e-12,18724528.0,267,129068478.0,1e-14,290,2.794465954925361e-14
0.0002,0.017328747246871404,500,285,0,12975.0,1,0,0,13,550,2.054047840289029e-12,18724528.0,282,143718891.0,1e-14,301,3.111662539161025e-14
0.0002,0.017328747246871404,500,251,0,13240.0,1,0,0,9,533,2.140647892852093e-12,18724528.0,248,140869064.0,1e-14,267,3.049960839006731e-14
0.0002,0.017328747246871404,500,312,0,14930.0,1,0,0,7,588,2.313927418516217e-12,18724528.0,308,160030340.0,1e-14,328,3.464822269656969e-14
0.0002,0.017328747246871404,500,247,0,16790.0,1,0,0,7,644,2.55820189389062e-12,18724528.0,246,147746244.0,1e-14,322,3.198858894315739e-14
0.0002,0.017328747246871404,500,265,0,18225.0,1,0,0,12,574,2.966601728365406e-12,18724528.0,261,195703710.0,1e-14,283,4.237187602441443e-14
0.0002,0.017328747246871404,500,271,0,17520.0,1,0,0,13,563,2.706397175268597e-12,18724528.0,269,171394195.0,1e-14,287,3.710861476179636e-14
0.0002,0.017328747246871404,500,282,0,21318.0,1,0,0,10,595,3.2340994119976427e-12,18724528.0,280,212792142.0,1e-14,299,4.6071698179833165e-14
0.0002,0.017328747246871404,500,318,0,1299.0,0,0,0,4,421,1.4376805204455234e-13,18724528.0,-1,11907231.0,1e-14,-1,2.5780385856050672e-15
0.0002,0.017328747246871404,500,308,0,15609.0,1,0,0,7,567,2.460294623883879e-12,18724528.0,306,225113296.0,1e-14,331,4.8739355373279904e-14
0.0002,0.017328747246871404,500,286,0,24009.0,1,0,0,13,565,3.725099642757653e-12,18724528.0,283,247817419.0,1e-14,303,5.365503267443611e-14
0.0002,0.017328747246871404,500,295,0,5910.0,0,0,0,3,535,1.0500074490786961e-12,18724528.0,292,69016692.0,1e-14,317,1.4942827180124463e-14
0.0002,0.017328747246871404,500,271,0,14552.0,1,0,0,11,668,2.2196791065040702e-12,18724528.0,268,142811733.0,1e-14,297,3.0920216308151645e-14
0.0002,0.017328747246871404,500,287,0,12647.0,1,0,0,8,673,1.9498166056137965e-12,18724528.0,285,172244415.0,1e-14,308,3.729269617973922e-14
0.0002,0.017328747246871404,500,276,0,21542.0,1,0,0,14,563,3.2218221409946633e-12,18724528.0,274,256097780.0,1e-14,296,5.5447816417418776e-14
0.0002,0.017328747246871404,500,271,0,16141.0,1,0,0,8,541,2.5704606519608033e-12,18724528.0,288,192911786.0,1e-14,310,4.176739562086158e-14
0.0002,0.017328747246871404,500,276,0,3733.0,0,0,0,9,504,6.41365232365219e-13,18724528.0,280,44585001.0,1e-14,-1,9.653113550685342e-15
0.0002,0.017328747246871404,500,302,0,3302.0,0,0,0,6,532,5.99581168479624e-13,18724528.0,301,44452036.0,1e-14,-1,9.624325253848316e-15
0.0002,0.017328747246871404,500,282,0,19202.0,1,0,0,12,608,2.991173037364805e-12,18724528.0,291,202505515.0,1e-14,309,4.3844537110922416e-14
0.0002,0.017328747246871404,500,290,0,10534.0,1,0,0,5,538,1.7080220162457468e-12,18724528.0,287,131377229.0,1e-14,308,2.844452800419115e-14
0.0002,0.017328747246871404,500,280,0,22269.0,1,0,0,10,664,3.756407906860503e-12,18724528.0,276,240090253.0,1e-14,296,5.1982021366821834e-14
0.0002,0.017328747246871404,500,285,0,4798.0,1,0,0,4,488,9.286637962527868e-13,18724528.0,283,77447196.0,1e-14,306,1.676811843449736e-14
0.0002,0.017328747246871404,500,286,0,15874.0,0,0,0,5,556,2.6766633868873423e-12,18724528.0,283,213560510.0,1e-14,303,4.623805779374707e-14
0.0002,0.017328747246871404,500,286,0,18039.0,1,0,0,12,576,3.047354416998616e-12,18724528.0,283,207324832.0,1e-14,304,4.4887969054273685e-14
0.0002,0.017328747246871404,500,317,0,3853.0,0,0,0,6,523,6.273097366402961e-13,18724528.0,315,41343574.0,1e-14,-1,8.951311101533042e-15
0.0002,0.017328747246871404,500,257,0,11384.0,1,0,0,8,579,1.9993724253616245e-12,18724528.0,259,133761058.0,1e-14,287,2.896065162214099e-14
0.0002,0.017328747246871404,500,297,0,5308.0,1,0,0,5,539,8.357939538044969e-13,18724528.0,298,50766473.0,1e-14,342,1.0991466130881128e-14
0.0002,0.017328747246871404,500,294,0,10501.0,1,0,0,14,593,1.7621809533442983e-12,18724528.0,293,153730257.0,1e-14,314,3.328418960890096e-14
0.0002,0.017328747246871404,500,280,0,19026.0,1,0,0,8,586,3.405678498391755e-12,18724528.0,282,225290854.0,1e-14,301,4.877779851553381e-14
0.0002,0.017328747246871404,500,260,0,11313.0,1,0,0,13,469,1.597267301544761e-12,18724528.0,259,121480285.0,1e-14,287,2.6301737332575514e-14
0.0002,0.017328747246871404,500,300,0,12948.0,1,0,0,6,589,1.9614005490317043e-12,18724528.0,304,141613060.0,1e-14,330,3.06606912140703e-14
0.0002,0.017328747246871404,500,281,0,23436.0,1,0,0,11,546,3.897456372140511e-12,18724528.0,282,273907757.0,1e-14,302,5.930386052328512e-14
0.0002,0.017328747246871404,500,286,0,15630.0,1,0,0,9,569,2.490163768031944e-12,18724528.0,284,161707044.0,1e-14,305,3.501124644311819e-14
0.0002,0.017328747246871404,500,271,0,14962.0,1,0,0,9,496,2.2940017183200536e-12,18724528.0,270,182305461.0,1e-14,295,3.947101663052644e-14
0.0002,0.017328747246871404,500,279,0,26697.0,1,0,0,10,596,4.0793145811941325e-12,18724528.0,275,259790997.0,1e-14,297,5.62474360713091e-14
0.0002,0.017328747246871404,500,272,0,19449.0,1,0,0,9,535,2.973787263223275e-12,18724528.0,272,244884509.0,1e-14,298,5.302002734464054e-14
0.0002,0.017328747246871404,500,268,0,7949.0,1,0,0,6,561,1.1432689624056338e-12,18724528.0,267,72825769.0,1e-14,289,1.5767531721553177e-14
0.0002,0.017328747246871404,500,259,0,20796.0,1,0,0,17,569,3.073623607847942e-12,18724528.0,256,202657097.0,1e-14,275,4.3877356180686256e-14
0.0002,0.017328747246871404,500,279,0,10550.0,1,0,0,10,675,1.5565646225653718e-12,18724528.0,277,156123887.0,1e-14,299,3.380243524465473e-14
0.0002,0.017328747246871404,500,269,0,16346.0,1,0,0,12,556,2.4213842399836437e-12,18724528.0,273,225693691.0,1e-14,295,4.886501688978965e-14
0.0002,0.017328747246871404,500,273,0,10177.0,1,0,0,11,707,1.6845524462892423e-12,18724528.0,270,154286948.0,1e-14,298,3.340471896440429e-14
0.0002,0.017328747246871404,500,290,0,11588.0,1,0,0,10,568,2.31149996698305e-12,18724528.0,286,150586765.0,1e-14,306,3.260359109951279e-14
0.0002,0.017328747246871404,500,282,0,14928.0,1,0,0,11,613,2.2288801774339965e-12,18724528.0,282,147425439.0,1e-14,306,3.191913134479092e-14
0.0002,0.017328747246871404,500,294,0,23373.0,1,0,0,9,627,3.1834813529196104e-12,18724528.0,291,220330175.0,1e-14,313,4.770376023805344e-14
0.0002,0.017328747246871404,500,264,0,15163.0,1,0,0,14,541,1.9478614689971743e-12,18724528.0,263,130390287.0,1e-14,282,2.8230844860078636e-14
0.0002,0.017328747246871404,500,287,0,12000.0,0,0,0,8,592,2.1888230484872976e-12,18724528.0,283,170871838.0,1e-14,303,3.699551907217205e-14
0.0002,0.017328747246871404,500,285,0,25784.0,1,0,0,8,587,3.844466476106333e-12,18724528.0,282,260150402.0,1e-14,300,5.632525096864834e-14
0.0002,0.017328747246871404,500,320,0,4174.0,0,0,0,5,568,5.866363276932407e-13,18724528.0,319,45031192.0,1e-14,-1,9.749718514051692e-15
0.0002,0.017328747246871404,500,285,0,14128.0,1,0,0,10,583,2.170905697735605e-12,18724528.0,281,154388272.0,1e-14,301,3.3426656657697374e-14
0.0002,0.017328747246871404,500,292,0,8132.0,1,0,0,7,570,1.3022794494994187e-12,18724528.0,290,84777020.0,1e-14,310,1.835510109215254e-14
0.0002,0.017328747246871404,500,276,0,11285.0,0,0,0,9,556,1.7875040063660344e-12,18724528.0,276,122443989.0,1e-14,295,2.6510389209498193e-14
0.0002,0.017328747246871404,500,268,0,12867.0,1,0,0,11,547,1.9804005229122198e-12,18724528.0,267,148756957.0,1e-14,292,3.2207418754468924e-14
0.0002,0.017328747246871404,500,280,0,20121.0,1,0,0,5,640,2.8659431775120752e-12,18724528.0,278,197389507.0,1e-14,306,4.273686849944893e-14
0.0002,0.017328747246871404,500,264,0,19180.0,1,0,0,5,486,2.803612482571424e-12,18724528.0,262,255596817.0,1e-14,281,5.533935274992453e-14
0.0002,0.017328747246871404,500,278,0,10970.0,1,0,0,11,583,1.6760500739162906e-12,18724528.0,299,129760580.0,1e-14,329,2.8094506785876016e-14
0.0002,0.017328747246871404,500,276,0,15747.0,1,0,0,8,592,2.5116998892121954e-12,18724528.0,273,172815630.0,1e-14,292,3.741637013136377e-14
0.0002,0.017328747246871404,500,253,0,14930.0,1,0,0,10,516,2.19489716239306e-12,18724528.0,251,181763778.0,1e-14,271,3.935373666214699e-14
0.0002,0.017328747246871404,500,303,0,14024.0,1,0,0,10,680,2.1156589330327773e-12,18724528.0,300,201973966.0,1e-14,320,4.372945125828885e-14
0.0002,0.017328747246871404,500,280,0,8856.0,1,0,0,8,474,1.394313435824914e-12,18724528.0,289,113839002.0,1e-14,311,2.4647320582154872e-14
0.0002,0.017328747246871404,500,290,0,9316.0,0,0,0,10,594,1.3343039863032126e-12,18724528.0,290,105497844.0,1e-14,310,2.284137366026948e-14
0.0002,0.017328747246871404,500,285,0,5742.0,1,0,0,7,550,1.0311418410797326e-12,18724528.0,293,68228476.0,1e-14,314,1.477217026905998e-14
0.0002,0.017328747246871404,500,281,0,13338.0,1,0,0,9,594,2.0261681429340368e-12,18724528.0,278,144185398.0,1e-14,298,3.121762897896445e-14
0.0002,0.017328747246871404,500,290,0,9121.0,1,0,0,7,583,1.4595446857459198e-12,18724528.0,290,89577175.0,1e-14,313,1.9394384264443808e-14
0.0002,0.017328747246871404,500,312,0,13590.0,1,0,0,3,673,2.1068569499760792e-12,18724528.0,311,177485442.0,1e-14,333,3.842743269691924e-14
0.0002,0.017328747246871404,500,261,0,16066.0,1,0,0,10,536,2.3109261702078183e-12,18724528.0,263,181078657.0,1e-14,285,3.920540088418083e-14
0.0002,0.017328747246871404,500,297,0,2830.0,0,0,0,11,503,7.395026684479536e-13,18724528.0,298,48452710.0,1e-14,332,1.0490512526139157e-14
0.0002,0.017328747246871404,500,279,0,12334.0,1,0,0,10,545,2.38110574112637e-12,18724528.0,277,160584003.0,1e-14,296,3.4768096458775346e-14
0.0002,0.017328747246871404,500,281,0,18476.0,1,0,0,12,588,2.8144652699348556e-12,18724528.0,277,184105073.0,1e-14,297,3.986065122946197e-14
0.0002,0.017328747246871404,500,271,0,12655.0,1,0,0,9,534,2.0819080235674238e-12,18724528.0,268,158021803.0,1e-14,289,3.4213353675668373e-14
0.0002,0.017328747246871404,500,300,0,18242.0,1,0,0,8,558,2.370628353240295e-12,18724528.0,298,208065565.0,1e-14,320,4.504834540505005e-14
0.0002,0.017328747246871404,500,278,0,10601.0,1,0,0,14,540,1.6045916987708459e-12,18724528.0,275,108870877.0,1e-14,295,2.3571670168712044e-14
0.0002,0.017328747246871404,500,233,0,13210.0,1,0,0,15,700,1.9760472043617547e-12,18724528.0,231,194371278.0,1e-14,251,4.2083390724289255e-14
0.0002,0.017328747246871404,500,274,0,17425.0,1,0,0,7,593,2.66587874442011e-12,18724528.0,271,170450646.0,1e-14,291,3.690432665069737e-14
0.0002,0.017328747246871404,500,286,0,19327.0,1,0,0,4,570,2.9459352789747858e-12,18724528.0,286,231250369.0,1e-14,305,5.0068095111064e-14
0.0002,0.017328747246871404,500,275,0,15621.0,1,0,0,12,558,2.4545457550526315e-12,18724528.0,272,166215260.0,1e-14,291,3.5987321804404263e-14
