Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.019271731251464242,500,-1,0,3176.0,0,0,0,3,1012,6.569511365969771e-13,18724528.0,540,37169314.0,1e-14,-1,8.047540666043232e-15
0.0002,0.019271731251464242,500,-1,0,7877.0,1,0,0,10,1229,1.9491758499859787e-12,18724528.0,520,48918120.0,1e-14,577,1.0591278601654649e-14
0.0002,0.019271731251464242,500,662,0,9766.0,1,0,0,12,1264,3.5380227982528418e-12,18724528.0,461,128255956.0,1e-14,496,2.7768740137960344e-14
0.0002,0.019271731251464242,500,-1,0,10197.0,1,0,0,10,1352,2.656425565390682e-12,18724528.0,461,78008124.0,1e-14,522,1.6889565144294644e-14
0.0002,0.019271731251464242,500,856,0,11793.0,1,0,0,10,1208,3.112668162553921e-12,18724528.0,476,90462061.0,1e-14,529,1.958597122969727e-14
0.0002,0.019271731251464242,500,-1,0,4556.0,1,0,0,8,1103,1.1879324632864226e-12,18724528.0,530,44210945.0,1e-14,-1,9.572126560412193e-15
0.0002,0.019271731251464242,500,671,4,13587.0,1,1,1,14,703,4.22411388387751e-12,18724528.0,477,1804341276.0,1e-14,510,3.9065853607172695e-13
0.0002,0.019271731251464242,500,652,4,14198.0,1,1,1,13,715,4.458183943483868e-12,18724528.0,463,2227735894.0,1e-14,501,4.823278471098275e-13
0.0002,0.019271731251464242,500,630,4,14589.0,1,1,1,11,720,4.356909037501088e-12,18724528.0,473,1155593705.0,1e-14,507,2.501979814427311e-13
0.0002,0.019271731251464242,500,614,4,11437.0,1,1,1,10,618,4.248826373854314e-12,18724528.0,415,3982504053.0,1e-14,450,8.622532909592985e-13
0.0002,0.019271731251464242,500,-1,0,3100.0,1,0,0,4,953,7.468611807746732e-13,18724528.0,509,33730660.0,1e-14,-1,7.303036532836681e-15
0.0002,0.019271731251464242,500,-1,0,5822.0,1,0,0,8,1042,1.5081657108591766e-12,18724528.0,441,42050185.0,1e-14,-1,9.104299686621636e-15
0.0002,0.019271731251464242,500,-1,0,4777.0,0,0,0,4,1114,1.2073781247763133e-12,18724528.0,481,42898542.0,1e-14,-1,9.287977745808372e-15
0.0002,0.019271731251464242,500,-1,0,10009.0,1,0,0,11,1435,2.5746215504142433e-12,18724528.0,457,70042908.0,1e-14,507,1.516501355117625e-14
0.0002,0.019271731251464242,500,-1,0,5698.0,1,0,0,5,1000,1.4318632051191756e-12,18724528.0,493,58011641.0,1e-14,531,1.2560119889525025e-14
0.0002,0.019271731251464242,500,-1,0,949.0,0,0,0,3,801,1.741718976964607e-13,18724528.0,-1,6297247.0,1e-14,-1,1.3634190643555803e-15
0.0002,0.019271731251464242,500,-1,0,6236.0,1,0,0,11,1340,1.476588283055118e-12,18724528.0,452,52325720.0,1e-14,495,1.1329059222884553e-14
