Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.017763816079027217,500,-1,6,5900.0,1,1,0,6,1,1.4390409564304688e-12,18724528.0,328,955227080.0,1e-14,381,2.068165361245498e-13
0.0002,0.017763816079027217,500,-1,6,7206.0,1,1,0,7,1,1.791808777236863e-12,18724528.0,298,837327340.0,1e-14,330,1.8129002379327767e-13
0.0002,0.017763816079027217,500,-1,6,7571.0,1,1,0,10,1,2.113981318715413e-12,18724528.0,313,804524265.0,1e-14,339,1.7418781900053477e-13
0.0002,0.017763816079027217,500,-1,4,8439.0,1,1,1,2,492,2.3571420406718557e-12,18724528.0,333,1023551869.0,1e-14,363,2.2160955915360862e-13
0.0002,0.017763816079027217,500,-1,4,9615.0,1,1,1,12,399,2.6686773184854494e-12,18724528.0,304,1277393682.0,1e-14,329,2.7656893539766973e-13
0.0002,0.017763816079027217,500,-1,4,10078.0,1,1,1,17,390,2.810404547999288e-12,18724528.0,301,1116322079.0,1e-14,327,2.4169526849902143e-13
0.0002,0.017763816079027217,500,388,6,12676.0,1,1,0,9,1,3.2639791926489815e-12,18724528.0,291,717763120.0,1e-14,314,1.5540313433780536e-13
0.0002,0.017763816079027217,500,405,4,13352.0,1,1,1,16,409,3.947780794921015e-12,18724528.0,314,1903175842.0,1e-14,336,4.1205724117281443e-13
0.0002,0.017763816079027217,500,-1,4,6420.0,1,1,1,11,418,2.038965158040799e-12,18724528.0,319,1216110563.0,1e-14,350,2.6330050670688283e-13
0.0002,0.017763816079027217,500,-1,0,507.0,0,0,0,4,614,8.993286176899419e-14,18724528.0,-1,4366559.0,1e-14,-1,9.454051566078693e-16
0.0002,0.017763816079027217,500,-1,4,8093.0,1,1,1,6,448,2.900393942998646e-12,18724528.0,346,3020262433.0,1e-14,384,6.539180344218933e-13
0.0002,0.017763816079027217,500,401,4,7820.0,1,1,1,7,401,7.244433012235226e-12,18724528.0,317,23421660699.0,1e-14,342,5.071031629517538e-12
0.0002,0.017763816079027217,500,-1,4,6267.0,1,1,1,6,428,2.1380269202668424e-12,18724528.0,346,1996273209.0,1e-14,378,4.322137833902482e-13
0.0002,0.017763816079027217,500,-1,4,8865.0,1,1,1,5,428,2.71074624090653e-12,18724528.0,323,1070396996.0,1e-14,350,2.3175201334413973e-13
0.0002,0.017763816079027217,500,413,4,11029.0,1,1,1,10,413,3.253734508989573e-12,18724528.0,304,1758042167.0,1e-14,336,3.806343004218822e-13
0.0002,0.017763816079027217,500,-1,4,7582.0,1,1,1,5,404,2.2675043415982606e-12,18724528.0,322,1625634003.0,1e-14,349,3.5196656433436323e-13
0.0002,0.017763816079027217,500,-1,4,7941.0,1,1,1,6,450,2.4075145649041923e-12,18724528.0,333,1836901894.0,1e-14,355,3.977082464179145e-13
0.0002,0.017763816079027217,500,-1,4,9791.0,1,1,1,10,418,2.866136804221202e-12,18724528.0,313,1644460515.0,1e-14,335,3.560426987747174e-13
0.0002,0.017763816079027217,500,423,4,10974.0,1,1,1,10,424,7.963958978013186e-12,18724528.0,308,22732732111.0,1e-14,339,4.921871469393796e-12
0.0002,0.017763816079027217,500,415,4,10896.0,1,1,1,10,415,5.225749986046939e-12,18724528.0,316,12184329970.0,1e-14,343,2.6380333767274885e-12
0.0002,0.017763816079027217,500,437,4,11958.0,1,1,1,8,437,3.0922154779318146e-12,18724528.0,322,1244908719.0,1e-14,352,2.6953560514095827e-13
0.0002,0.017763816079027217,500,-1,4,11194.0,1,1,1,7,448,2.8337664965135064e-12,18724528.0,312,1198392235.0,1e-14,344,2.5946430555680785e-13
0.0002,0.017763816079027217,500,-1,4,5380.0,1,1,1,13,394,1.6218269456167893e-12,18724528.0,322,1129389779.0,1e-14,353,2.44524560617828e-13
0.0002,0.017763816079027217,500,-1,6,7854.0,1,1,0,7,1,1.6466618843132264e-12,18724528.0,309,913289162.0,1e-14,346,1.977365434038289e-13
0.0002,0.017763816079027217,500,-1,4,9369.0,1,1,1,9,399,2.8572133670933578e-12,18724528.0,319,3811114078.0,1e-14,346,8.251455898711199e-13
0.0002,0.017763816079027217,500,-1,4,8678.0,1,1,1,6,389,2.1786148766979426e-12,18724528.0,310,1366987832.0,1e-14,338,2.959669949250681e-13
