Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,classicStreamer,elecLimit,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.019521236745920448,500,-1,0,2679.0,0,0,0,8,922,5.763070623224485e-13,18724528.0,-1,18614678.0,1e-14,-1,4.030270189821107e-15
0.0002,0.019521236745920448,500,-1,0,4613.0,0,0,0,7,1077,1.0410724498658838e-12,18724528.0,541,32316955.0,1e-14,-1,6.996954788167176e-15
0.0002,0.019521236745920448,500,-1,0,3925.0,0,0,0,5,1116,9.205129216986446e-13,18724528.0,559,40358176.0,1e-14,-1,8.737962249379424e-15
0.0002,0.019521236745920448,500,-1,0,6789.0,0,0,0,5,1215,1.5751572608279151e-12,18724528.0,574,54942586.0,1e-14,616,1.1895637760023711e-14
0.0002,0.019521236745920448,500,-1,0,7812.0,1,0,0,8,1157,1.6369249520335808e-12,18724528.0,515,47727663.0,1e-14,624,1.033353235649458e-14
0.0002,0.019521236745920448,500,-1,0,8542.0,1,0,0,7,1282,1.9047470439278883e-12,18724528.0,522,64076397.0,1e-14,566,1.3873202249334774e-14
0.0002,0.019521236745920448,500,-1,0,9359.0,1,0,0,9,1261,2.3628303502630387e-12,18724528.0,539,80876892.0,1e-14,600,1.7510683068113298e-14
0.0002,0.019521236745920448,500,-1,0,1363.0,0,0,0,7,843,2.2454963311607806e-13,18724528.0,-1,8270495.0,1e-14,-1,1.7906476520069012e-15
0.0002,0.019521236745920448,500,-1,0,3457.0,0,0,0,6,1111,7.350072940018204e-13,18724528.0,577,21633094.0,1e-14,-1,4.683788452413619e-15
0.0002,0.019521236745920448,500,-1,0,11982.0,1,0,0,9,1375,2.939091086085386e-12,18724528.0,541,89415824.0,1e-14,590,1.9359450105206804e-14
0.0002,0.019521236745920448,500,-1,0,8000.0,1,0,0,9,1220,1.8392103617932206e-12,18724528.0,548,68950071.0,1e-14,598,1.4928403045024406e-14
0.0002,0.019521236745920448,500,-1,0,6082.0,1,0,0,10,1190,1.2845854512434466e-12,18724528.0,538,36150121.0,1e-14,-1,7.826874847081749e-15
0.0002,0.019521236745920448,500,780,4,14206.0,1,1,1,6,790,3.948449315401305e-12,18724528.0,473,1910883473.0,1e-14,512,4.1372602295101336e-13
0.0002,0.019521236745920448,500,-1,0,6328.0,1,0,0,11,1188,1.4683681193476528e-12,18724528.0,500,46604120.0,1e-14,542,1.0090273683963036e-14
0.0002,0.019521236745920448,500,-1,4,10092.0,1,1,1,7,901,2.602148879145856e-12,18724528.0,509,1087560376.0,1e-14,888,2.354680625162267e-13
0.0002,0.019521236745920448,500,-1,0,5414.0,0,0,0,9,1134,1.1629485007421736e-12,18724528.0,578,37881407.0,1e-14,-1,8.201716160794217e-15
0.0002,0.019521236745920448,500,-1,0,3493.0,0,0,0,9,1062,7.662540334449998e-13,18724528.0,607,23955415.0,1e-14,-1,5.186594952611769e-15
0.0002,0.019521236745920448,500,-1,0,11887.0,1,0,0,8,1356,2.766728389894183e-12,18724528.0,478,84094288.0,1e-14,522,1.820728255737922e-14
0.0002,0.019521236745920448,500,-1,0,5261.0,1,0,0,5,1183,1.2107435999791981e-12,18724528.0,632,34993206.0,1e-14,-1,7.576390791614505e-15
0.0002,0.019521236745920448,500,-1,0,10873.0,1,0,0,9,1300,2.554101504013817e-12,18724528.0,511,86770435.0,1e-14,561,1.8786696043751592e-14
0.0002,0.019521236745920448,500,800,4,13875.0,1,1,1,10,813,4.082268506838374e-12,18724528.0,506,2243929218.0,1e-14,548,4.858338691313387e-13
0.0002,0.019521236745920448,500,-1,0,10067.0,1,0,0,6,1225,2.548137649295769e-12,18724528.0,571,71874381.0,1e-14,610,1.556154638592968e-14
0.0002,0.019521236745920448,500,791,0,13014.0,1,0,0,10,1247,3.0789509882135714e-12,18724528.0,498,116245023.0,1e-14,541,2.5168248997483005e-14
0.0002,0.019521236745920448,500,-1,0,8064.0,1,0,0,9,1293,1.8233243733696174e-12,18724528.0,580,40230531.0,1e-14,-1,8.710325787530355e-15
0.0002,0.019521236745920448,500,-1,0,7842.0,1,0,0,8,1294,1.756674265180613e-12,18724528.0,513,63039840.0,1e-14,557,1.3648776944897578e-14
0.0002,0.019521236745920448,500,-1,0,11813.0,1,0,0,7,1360,2.6142276465443804e-12,18724528.0,561,62666627.0,1e-14,713,1.3567972472837753e-14
0.0002,0.019521236745920448,500,-1,0,8289.0,0,0,0,10,1176,1.76438770723148e-12,18724528.0,527,88430011.0,1e-14,573,1.91460114012637e-14
0.0002,0.019521236745920448,500,835,0,11931.0,1,0,0,6,1496,3.069905924239329e-12,18724528.0,540,90775500.0,1e-14,578,1.9653834012928185e-14
0.0002,0.019521236745920448,500,-1,0,5568.0,0,0,0,9,1113,1.1826366195998404e-12,18724528.0,544,44543443.0,1e-14,-1,9.644115814138482e-15
0.0002,0.019521236745920448,500,749,4,15774.0,1,1,1,9,843,4.126906040985026e-12,18724528.0,536,1016860973.0,1e-14,576,2.2016091101196523e-13
0.0002,0.019521236745920448,500,930,0,12890.0,1,0,0,8,1400,3.054347024908773e-12,18724528.0,525,80145904.0,1e-14,575,1.735241661056206e-14
0.0002,0.019521236745920448,500,928,4,13467.0,1,1,1,9,931,3.4607771897271403e-12,18724528.0,574,1018331037.0,1e-14,627,2.204791950626658e-13
0.0002,0.019521236745920448,500,-1,0,8414.0,0,0,0,8,1249,2.0243814465956598e-12,18724528.0,567,67930533.0,1e-14,607,1.470766252999697e-14
0.0002,0.019521236745920448,500,-1,0,8510.0,0,0,0,9,1337,1.9707384778771503e-12,18724528.0,618,63479769.0,1e-14,673,1.3744026120539397e-14
0.0002,0.019521236745920448,500,-1,0,7447.0,1,0,0,9,1051,1.715450585904462e-12,18724528.0,544,55885181.0,1e-14,585,1.2099719320262046e-14
0.0002,0.019521236745920448,500,-1,6,181.0,1,0,0,9,1,6.462335947965886e-14,18724528.0,46,203665002.0,1e-14,47,4.63077215099535e-14
0.0002,0.019521236745920448,500,753,4,12979.0,1,1,1,12,766,3.6890584631411154e-12,18724528.0,492,1035936108.0,1e-14,534,2.2429087490160723e-13
0.0002,0.019521236745920448,500,-1,0,8045.0,1,0,0,8,1200,2.137749137072644e-12,18724528.0,523,69850292.0,1e-14,567,1.5123310196281654e-14
0.0002,0.019521236745920448,500,-1,0,6861.0,1,0,0,5,1197,1.577380729746063e-12,18724528.0,554,41420935.0,1e-14,-1,8.968060557642613e-15
0.0002,0.019521236745920448,500,-1,0,12439.0,1,0,0,11,1380,2.968411208519468e-12,18724528.0,534,85998213.0,1e-14,577,1.86195019990024e-14
0.0002,0.019521236745920448,500,819,0,12152.0,1,0,0,8,1415,3.071266037407362e-12,18724528.0,532,105282059.0,1e-14,578,2.2794653977398206e-14
0.0002,0.019521236745920448,500,-1,0,889.0,0,0,0,3,861,1.7341271004877124e-13,18724528.0,-1,6877348.0,1e-14,-1,1.4890169268265509e-15
0.0002,0.019521236745920448,500,-1,0,4655.0,1,0,0,6,1113,9.204930311105772e-13,18724528.0,585,34592319.0,1e-14,-1,7.489594612513967e-15
0.0002,0.019521236745920448,500,849,4,13344.0,1,1,1,10,859,3.787266833206199e-12,18724528.0,519,1313984339.0,1e-14,580,2.844911908421671e-13
0.0002,0.019521236745920448,500,-1,0,5118.0,1,0,0,7,1205,1.2442828623636308e-12,18724528.0,567,36747704.0,1e-14,-1,7.956257743248092e-15
0.0002,0.019521236745920448,500,-1,0,4313.0,1,0,0,4,1162,1.2049318708360286e-12,18724528.0,532,35497830.0,1e-14,-1,7.685647103449087e-15
0.0002,0.019521236745920448,500,904,4,10321.0,1,1,1,9,915,3.886951528795229e-12,18724528.0,509,1606734075.0,1e-14,549,3.478745345711747e-13
0.0002,0.019521236745920448,500,-1,0,6133.0,1,0,0,11,1260,2.006233017826427e-12,18724528.0,527,43464053.0,1e-14,-1,9.410416722475922e-15
0.0002,0.019521236745920448,500,-1,0,9383.0,1,0,0,10,1472,2.9822389011621934e-12,18724528.0,500,70247075.0,1e-14,552,1.5209217816962912e-14
