Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.015321211507295568,500,-1,0,6763.0,0,5,482,1.6038908035000011e-12,6241.0,157,384948321.0,1.5836638378315908e-13
0.0002,0.015321211507295568,500,-1,0,7870.0,0,6,550,2.0275186763857338e-12,6241.0,157,239974936.0,8.815931973259976e-14
0.0002,0.015321211507295568,500,-1,0,9393.0,0,9,450,2.2903083825977905e-12,6241.0,140,412628568.0,1.9382196183141736e-13
0.0002,0.015321211507295568,500,-1,0,9733.0,0,6,471,2.4167229638429527e-12,6241.0,159,387980584.0,1.8130230534209195e-13
0.0002,0.015321211507295568,500,-1,0,3289.0,0,4,980,7.821261619594461e-13,6241.0,191,39259529.0,8.500093818174952e-15
0.0002,0.015321211507295568,500,441,4,11138.0,0,14,441,3.0067673367848476e-12,6241.0,133,221343233.0,4.792309776610304e-14
0.0002,0.015321211507295568,500,-1,0,11144.0,0,15,422,2.833586052685721e-12,6241.0,103,447685657.0,9.692857205574957e-14
0.0002,0.015321211507295568,500,477,4,11468.0,0,9,477,3.062539622520249e-12,6241.0,132,453640387.0,2.324520326141642e-13
0.0002,0.015321211507295568,500,443,4,11885.0,0,10,443,3.1654916810038346e-12,6241.0,144,404660865.0,1.8004374028490737e-13
0.0002,0.015321211507295568,500,-1,0,4140.0,0,5,952,1.0172855385446823e-12,6241.0,154,42585660.0,9.220235558834653e-15
0.0002,0.015321211507295568,500,-1,0,6575.0,0,6,507,1.480487231065696e-12,6241.0,148,450709198.0,2.492965649076158e-13
0.0002,0.015321211507295568,500,-1,4,9212.0,1,12,498,2.6056550492604343e-12,6241.0,161,551299933.0,1.1936213377530754e-13
0.0002,0.015321211507295568,500,-1,4,8054.0,1,10,429,2.295070187735176e-12,6241.0,140,554012897.0,1.1994951852272343e-13
0.0002,0.015321211507295568,500,-1,0,7670.0,0,3,1110,2.0063223670954144e-12,6241.0,157,60402788.0,1.3077827930114294e-14
0.0002,0.015321211507295568,500,-1,0,8273.0,0,6,453,2.0920551513500754e-12,6241.0,158,448629551.0,1.7089860198567345e-13
0.0002,0.015321211507295568,500,-1,4,9180.0,1,8,456,2.718136903069565e-12,6241.0,143,596728623.0,1.291979147149307e-13
0.0002,0.015321211507295568,500,-1,0,5325.0,0,9,543,1.1952797709867398e-12,6241.0,147,439239208.0,1.9998430716330045e-13
0.0002,0.015321211507295568,500,513,4,11021.0,0,7,513,3.038009749485474e-12,6241.0,152,193038629.0,4.1794858441421105e-14
0.0002,0.015321211507295568,500,-1,0,9261.0,0,10,448,2.3066055328100316e-12,6241.0,157,467392459.0,1.8990102113392419e-13
0.0002,0.015321211507295568,500,-1,0,7188.0,0,8,516,1.8059269856136512e-12,6241.0,157,289073312.0,1.155242663616862e-13
0.0002,0.015321211507295568,500,-1,4,3882.0,1,6,565,1.1317052111746853e-12,6241.0,163,519176565.0,1.1240709257357124e-13
0.0002,0.015321211507295568,500,434,4,10959.0,0,7,434,3.00743605861975e-12,6241.0,143,219256925.0,4.747139051985437e-14
0.0002,0.015321211507295568,500,-1,4,8877.0,1,6,476,2.496220601381741e-12,6241.0,169,516393182.0,1.1180446138479898e-13
0.0002,0.015321211507295568,500,-1,0,7608.0,0,8,458,1.8814863609785283e-12,6241.0,162,412354637.0,1.5840524630593408e-13
0.0002,0.015321211507295568,500,447,4,11229.0,0,9,447,3.0386707624698584e-12,6241.0,140,220306889.0,4.769871857836742e-14
0.0002,0.015321211507295568,500,454,4,11061.0,0,12,454,3.0127333165518494e-12,6241.0,143,208154730.0,4.5067650549166666e-14
0.0002,0.015321211507295568,500,-1,4,7040.0,1,5,477,2.046268597715882e-12,6241.0,156,625637699.0,1.3545702847548442e-13
0.0002,0.015321211507295568,500,-1,4,5806.0,1,8,466,1.6835273685766104e-12,6241.0,146,604007903.0,1.3077395407415905e-13
0.0002,0.015321211507295568,500,497,4,11132.0,0,5,497,3.0116915450262657e-12,6241.0,150,482134567.0,1.973512732202481e-13
0.0002,0.015321211507295568,500,897,4,23686.0,0,9,897,3.0023198923143988e-12,6241.0,19,17151839.0,1.0480835163647353e-14
0.0002,0.015321211507295568,500,482,4,11489.0,0,9,482,3.1110847469040504e-12,6241.0,162,454601357.0,1.945827893283917e-13
0.0002,0.015321211507295568,500,502,4,23626.0,0,7,502,3.0047813143192695e-12,6241.0,28,36095274.0,1.8383307842226825e-14
