Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.017076735211958127,500,-1,0,14.0,0,3,341,4.792672799490812e-18,18724528.0,-1,230.0,4.979737729864867e-20
0.0002,0.017076735211958127,500,-1,0,647.0,0,10,984,1.293645280789585e-13,18724528.0,-1,3637413.0,7.875375110956938e-16
0.0002,0.017076735211958127,500,-1,0,2343.0,0,9,1257,7.36632222260975e-13,18724528.0,-1,17989845.0,3.894987386996556e-15
0.0002,0.017076735211958127,500,-1,6,37.0,0,6,1,1.532866115662044e-14,18724528.0,42,24923088.0,6.570044037689214e-15
0.0002,0.017076735211958127,500,-1,0,2997.0,0,10,1297,8.730046057739927e-13,18724528.0,720,30058725.0,6.508024651918796e-15
0.0002,0.017076735211958127,500,-1,0,234.0,0,10,865,4.5094786655629067e-14,18724528.0,-1,1736561.0,3.7598340573529826e-16
0.0002,0.017076735211958127,500,-1,0,3630.0,0,4,1280,1.1608400845505728e-12,18724528.0,672,45104384.0,9.76556533857014e-15
0.0002,0.017076735211958127,500,-1,0,403.0,0,4,981,7.33053722105399e-14,18724528.0,-1,2682380.0,5.807629952971703e-16
0.0002,0.017076735211958127,500,-1,0,1712.0,0,6,1102,4.645525370980741e-13,18724528.0,-1,18399704.0,3.983726096832413e-15
0.0002,0.017076735211958127,500,-1,0,9.0,0,3,366,4.528313679135811e-18,18724528.0,-1,227.0,4.914784629040543e-20
0.0002,0.017076735211958127,500,-1,0,2583.0,0,8,1272,8.150225317590489e-13,18724528.0,769,24601215.0,5.326417327652935e-15
0.0002,0.017076735211958127,500,-1,0,725.0,0,12,1020,1.5015581797888798e-13,18724528.0,-1,3643493.0,7.888538939390667e-16
0.0002,0.017076735211958127,500,-1,0,5423.0,0,10,1249,1.7816573738081024e-12,18724528.0,566,62639529.0,1.356210547575063e-14
0.0002,0.017076735211958127,500,-1,0,2252.0,0,5,1223,6.885149158059598e-13,18724528.0,730,25823743.0,5.591107275801465e-15
0.0002,0.017076735211958127,500,-1,0,1423.0,0,7,1121,4.574074125953675e-13,18724528.0,-1,17844573.0,3.863534497453386e-15
0.0002,0.017076735211958127,500,-1,0,387.0,0,4,877,8.71807947733713e-14,18724528.0,-1,3026614.0,6.552932143277053e-16
0.0002,0.017076735211958127,500,-1,0,721.0,0,9,1041,1.6926729316691244e-13,18724528.0,-1,5408284.0,1.1709493864619335e-15
0.0002,0.017076735211958127,500,-1,0,2840.0,0,8,1318,7.759116330898499e-13,18724528.0,770,22782589.0,4.932666001187145e-15
0.0002,0.017076735211958127,500,-1,0,2811.0,0,14,1182,8.344646877300863e-13,18724528.0,656,23988294.0,5.1937135959517834e-15
0.0002,0.017076735211958127,500,-1,0,3630.0,0,9,1268,1.1073264980786994e-12,18724528.0,698,40554169.0,8.78039675967896e-15
0.0002,0.017076735211958127,500,-1,0,3251.0,0,6,1231,8.810260597591711e-13,18724528.0,710,31003417.0,6.712560234331905e-15
0.0002,0.017076735211958127,500,-1,0,456.0,0,3,971,1.1546244854703867e-13,18724528.0,-1,4126431.0,8.934149626253916e-16
0.0002,0.017076735211958127,500,-1,0,2939.0,0,5,1345,7.207442094657229e-13,18724528.0,842,20797129.0,4.502793389311601e-15
0.0002,0.017076735211958127,500,-1,0,2842.0,0,6,1268,7.771658404434999e-13,18724528.0,754,23778307.0,5.148249240009122e-15
