Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.016824696986118316,500,383,4,15126.0,1,10,1167,2.855867586260041e-12,12483.0,269,105107891.0,2.2756944805183633e-14
0.0002,0.016824696986118316,500,413,0,4946.0,0,6,1137,8.823997251751814e-13,12483.0,301,40201407.0,8.704020140502328e-15
0.0002,0.016824696986118316,500,319,0,4803.0,0,7,1104,8.763796383926417e-13,12483.0,205,24840886.0,5.378308576411823e-15
0.0002,0.016824696986118316,500,430,0,4678.0,0,8,1165,8.090195393335808e-13,12483.0,312,36455357.0,7.892961596025795e-15
0.0002,0.016824696986118316,500,387,0,5486.0,0,9,1183,9.021828297154118e-13,12483.0,269,26577215.0,5.754241751749149e-15
0.0002,0.016824696986118316,500,363,4,17191.0,1,11,1036,3.239882028078464e-12,12483.0,248,107168348.0,2.320305504273427e-14
0.0002,0.016824696986118316,500,385,0,10980.0,0,8,1338,1.9894055768589075e-12,12483.0,270,65742270.0,1.4233880972433175e-14
0.0002,0.016824696986118316,500,398,0,1746.0,0,11,1061,2.7592450818757867e-13,12483.0,280,6142007.0,1.329807999782353e-15
0.0002,0.016824696986118316,500,-1,0,19.0,0,3,403,6.0194203637262166e-18,12483.0,-1,322.0,6.971632821810812e-20
0.0002,0.016824696986118316,500,403,0,7457.0,0,15,1323,1.4157222907140463e-12,12483.0,287,35701346.0,7.729710421006961e-15
0.0002,0.016824696986118316,500,417,0,3009.0,0,9,1067,5.611872916371411e-13,12483.0,302,18434160.0,3.991186176972424e-15
0.0002,0.016824696986118316,500,378,0,7159.0,0,7,1249,1.1970874257421594e-12,12483.0,265,48217153.0,1.0439512000902908e-14
0.0002,0.016824696986118316,500,425,0,1078.0,0,6,885,8.575230655865102e-14,12483.0,311,2793335.0,6.047858996370465e-16
0.0002,0.016824696986118316,500,373,0,9499.0,0,7,1203,1.662286013661332e-12,12483.0,258,44318583.0,9.595431299967288e-15
0.0002,0.016824696986118316,500,383,0,8196.0,0,6,1254,1.479530951460949e-12,12483.0,270,35111000.0,7.601894410142838e-15
0.0002,0.016824696986118316,500,418,0,544.0,0,5,796,2.4044940978393013e-14,12483.0,297,871761.0,1.8874526709237937e-16
0.0002,0.016824696986118316,500,431,0,5922.0,0,7,1209,9.624154208517707e-13,12483.0,315,22981540.0,4.9757409490608095e-15
0.0002,0.016824696986118316,500,444,0,10238.0,0,10,1364,1.9498054841273564e-12,12483.0,302,75494879.0,1.6345421624690553e-14
0.0002,0.016824696986118316,500,385,0,8998.0,0,6,1243,1.6371839839171182e-12,12483.0,271,51781793.0,1.1211293405310977e-14
0.0002,0.016824696986118316,500,400,0,6096.0,0,4,1180,9.449221112225552e-13,12483.0,287,30370208.0,6.575463940932339e-15
0.0002,0.016824696986118316,500,414,0,9427.0,0,7,1272,1.4762133735406526e-12,12483.0,301,45787130.0,9.913386904488143e-15
0.0002,0.016824696986118316,500,401,0,4639.0,0,6,1117,8.260672522877652e-13,12483.0,288,25188453.0,5.453560424392515e-15
0.0002,0.016824696986118316,500,418,0,7642.0,0,7,1252,1.2387664676085634e-12,12483.0,303,38408904.0,8.315924713545981e-15
0.0002,0.016824696986118316,500,406,0,6799.0,0,11,1179,8.247629024393389e-13,12483.0,293,27576230.0,5.970538825149191e-15
0.0002,0.016824696986118316,500,447,0,7770.0,0,11,1281,1.439992179436316e-12,12483.0,301,46085254.0,9.977933831921989e-15
0.0002,0.016824696986118316,500,420,0,3249.0,0,7,1010,3.3275550738236115e-13,12483.0,305,12649185.0,2.738679295501771e-15
0.0002,0.016824696986118316,500,387,0,10042.0,0,7,1251,1.5524773568956197e-12,12483.0,273,52405364.0,1.134630297209139e-14
0.0002,0.016824696986118316,500,410,0,7875.0,0,11,1300,1.5535965793646637e-12,12483.0,284,41698526.0,9.028161878345703e-15
0.0002,0.016824696986118316,500,410,0,13495.0,0,6,1292,2.281955524035544e-12,12483.0,298,70626580.0,1.529138457205736e-14
0.0002,0.016824696986118316,500,369,0,10011.0,0,9,1245,2.0664295554451178e-12,12483.0,255,60258955.0,1.3046686598944736e-14
0.0002,0.016824696986118316,500,413,0,7015.0,0,7,1197,1.1246156345638049e-12,12483.0,299,31823240.0,6.8900603875889095e-15
0.0002,0.016824696986118316,500,359,4,14032.0,1,12,934,3.383981655526737e-12,12483.0,247,107882269.0,2.335762631837956e-14
